esperas,hora,aero
0,1681171200000,SBBR
0,1681174800000,SBBR
0,1681178400000,SBBR
0,1681182000000,SBBR
0,1681185600000,SBBR
0,1681189200000,SBBR
0,1681192800000,SBBR
0,1681196400000,SBBR
0,1681200000000,SBBR
0,1681203600000,SBBR
0,1681207200000,SBBR
0,1681210800000,SBBR
0,1681214400000,SBBR
0,1681218000000,SBBR
0,1681221600000,SBBR
0,1681225200000,SBBR
0,1681228800000,SBBR
0,1681232400000,SBBR
0,1681236000000,SBBR
0,1681239600000,SBBR
0,1681243200000,SBBR
0,1681246800000,SBBR
0,1681250400000,SBBR
0,1681254000000,SBBR
0,1681171200000,SBCF
0,1681174800000,SBCF
0,1681178400000,SBCF
0,1681182000000,SBCF
0,1681185600000,SBCF
0,1681189200000,SBCF
0,1681192800000,SBCF
0,1681196400000,SBCF
0,1681200000000,SBCF
0,1681203600000,SBCF
0,1681207200000,SBCF
0,1681210800000,SBCF
0,1681214400000,SBCF
0,1681218000000,SBCF
0,1681221600000,SBCF
0,1681225200000,SBCF
0,1681228800000,SBCF
0,1681232400000,SBCF
0,1681236000000,SBCF
0,1681239600000,SBCF
0,1681243200000,SBCF
0,1681246800000,SBCF
0,1681250400000,SBCF
0,1681254000000,SBCF
0,1681171200000,SBCT
0,1681174800000,SBCT
0,1681178400000,SBCT
0,1681182000000,SBCT
0,1681185600000,SBCT
0,1681189200000,SBCT
0,1681192800000,SBCT
0,1681196400000,SBCT
0,1681200000000,SBCT
0,1681203600000,SBCT
0,1681207200000,SBCT
0,1681210800000,SBCT
0,1681214400000,SBCT
0,1681218000000,SBCT
0,1681221600000,SBCT
0,1681225200000,SBCT
0,1681228800000,SBCT
0,1681232400000,SBCT
0,1681236000000,SBCT
0,1681239600000,SBCT
2,1681243200000,SBCT
0,1681246800000,SBCT
0,1681250400000,SBCT
0,1681254000000,SBCT
0,1681171200000,SBFL
0,1681174800000,SBFL
0,1681178400000,SBFL
0,1681182000000,SBFL
0,1681185600000,SBFL
0,1681189200000,SBFL
0,1681192800000,SBFL
0,1681196400000,SBFL
0,1681200000000,SBFL
0,1681203600000,SBFL
0,1681207200000,SBFL
0,1681210800000,SBFL
0,1681214400000,SBFL
0,1681218000000,SBFL
0,1681221600000,SBFL
0,1681225200000,SBFL
0,1681228800000,SBFL
0,1681232400000,SBFL
0,1681236000000,SBFL
0,1681239600000,SBFL
0,1681243200000,SBFL
0,1681246800000,SBFL
0,1681250400000,SBFL
0,1681254000000,SBFL
0,1681171200000,SBGL
0,1681174800000,SBGL
0,1681178400000,SBGL
0,1681182000000,SBGL
0,1681185600000,SBGL
0,1681189200000,SBGL
0,1681192800000,SBGL
0,1681196400000,SBGL
0,1681200000000,SBGL
0,1681203600000,SBGL
0,1681207200000,SBGL
0,1681210800000,SBGL
0,1681214400000,SBGL
0,1681218000000,SBGL
0,1681221600000,SBGL
0,1681225200000,SBGL
0,1681228800000,SBGL
0,1681232400000,SBGL
0,1681236000000,SBGL
0,1681239600000,SBGL
0,1681243200000,SBGL
0,1681246800000,SBGL
0,1681250400000,SBGL
0,1681254000000,SBGL
0,1681171200000,SBGR
0,1681174800000,SBGR
0,1681178400000,SBGR
0,1681182000000,SBGR
