esperas,hora,aero
0,1672358400000,SBBR
0,1672362000000,SBBR
0,1672365600000,SBBR
0,1672369200000,SBBR
0,1672372800000,SBBR
0,1672376400000,SBBR
0,1672380000000,SBBR
0,1672383600000,SBBR
0,1672387200000,SBBR
0,1672390800000,SBBR
1,1672394400000,SBBR
0,1672398000000,SBBR
0,1672401600000,SBBR
0,1672405200000,SBBR
0,1672408800000,SBBR
0,1672412400000,SBBR
0,1672416000000,SBBR
0,1672419600000,SBBR
0,1672423200000,SBBR
0,1672426800000,SBBR
0,1672430400000,SBBR
0,1672434000000,SBBR
0,1672437600000,SBBR
0,1672441200000,SBBR
0,1672358400000,SBCF
0,1672362000000,SBCF
0,1672365600000,SBCF
0,1672369200000,SBCF
0,1672372800000,SBCF
0,1672376400000,SBCF
0,1672380000000,SBCF
0,1672383600000,SBCF
0,1672387200000,SBCF
0,1672390800000,SBCF
0,1672394400000,SBCF
0,1672398000000,SBCF
0,1672401600000,SBCF
0,1672405200000,SBCF
0,1672408800000,SBCF
0,1672412400000,SBCF
0,1672416000000,SBCF
0,1672419600000,SBCF
0,1672423200000,SBCF
0,1672426800000,SBCF
0,1672430400000,SBCF
0,1672434000000,SBCF
23,1672437600000,SBCF
14,1672441200000,SBCF
0,1672358400000,SBCT
0,1672362000000,SBCT
0,1672365600000,SBCT
0,1672369200000,SBCT
0,1672372800000,SBCT
0,1672376400000,SBCT
0,1672380000000,SBCT
0,1672383600000,SBCT
0,1672387200000,SBCT
0,1672390800000,SBCT
0,1672394400000,SBCT
0,1672398000000,SBCT
0,1672401600000,SBCT
0,1672405200000,SBCT
0,1672408800000,SBCT
0,1672412400000,SBCT
0,1672416000000,SBCT
0,1672419600000,SBCT
0,1672423200000,SBCT
0,1672426800000,SBCT
0,1672430400000,SBCT
0,1672434000000,SBCT
0,1672437600000,SBCT
0,1672441200000,SBCT
0,1672358400000,SBFL
0,1672362000000,SBFL
0,1672365600000,SBFL
0,1672369200000,SBFL
0,1672372800000,SBFL
0,1672376400000,SBFL
0,1672380000000,SBFL
0,1672383600000,SBFL
0,1672387200000,SBFL
0,1672390800000,SBFL
0,1672394400000,SBFL
0,1672398000000,SBFL
0,1672401600000,SBFL
0,1672405200000,SBFL
0,1672408800000,SBFL
0,1672412400000,SBFL
0,1672416000000,SBFL
0,1672419600000,SBFL
0,1672423200000,SBFL
0,1672426800000,SBFL
0,1672430400000,SBFL
0,1672434000000,SBFL
0,1672437600000,SBFL
0,1672441200000,SBFL
0,1672358400000,SBGL
0,1672362000000,SBGL
0,1672365600000,SBGL
0,1672369200000,SBGL
0,1672372800000,SBGL
0,1672376400000,SBGL
0,1672380000000,SBGL
0,1672383600000,SBGL
0,1672387200000,SBGL
0,1672390800000,SBGL
0,1672394400000,SBGL
0,1672398000000,SBGL
0,1672401600000,SBGL
0,1672405200000,SBGL
0,1672408800000,SBGL
0,1672412400000,SBGL
0,1672416000000,SBGL
0,1672419600000,SBGL
0,1672423200000,SBGL
0,1672426800000,SBGL
0,1672430400000,SBGL
0,1672434000000,SBGL
0,1672437600000,SBGL
0,1672441200000,SBGL
8,1672358400000,SBGR
0,1672362000000,SBGR
0,1672365600000,SBGR
0,1672369200000,SBGR
0,1672372800000,SBGR
0,1672376400000,SBGR
0,1672380000000,SBGR
0,1672383600000,SBGR
0,1672387200000,SBGR
0,1672390800000,SBGR
0,1672394400000,SBGR
0,1672398000000,SBGR
0,1672401600000,SBGR
0,1672405200000,SBGR
0,1672408800000,SBGR
0,1672412400000,SBGR
0,1672416000000,SBGR
1,1672419600000,SBGR
0,1672423200000,SBGR
0,1672426800000,SBGR
0,1672430400000,SBGR
0,1672434000000,SBGR
0,1672437600000,SBGR
0,1672441200000,SBGR
0,1672358400000,SBKP
2,1672362000000,SBKP
0,1672365600000,SBKP
0,1672369200000,SBKP
0,1672372800000,SBKP
0,1672376400000,SBKP
0,1672380000000,SBKP
0,1672383600000,SBKP
0,1672387200000,SBKP
0,1672390800000,SBKP
0,1672394400000,SBKP
0,1672398000000,SBKP
0,1672401600000,SBKP
0,1672405200000,SBKP
0,1672408800000,SBKP
0,1672412400000,SBKP
0,1672416000000,SBKP
0,1672419600000,SBKP
0,1672423200000,SBKP
0,1672426800000,SBKP
0,1672430400000,SBKP
1,1672434000000,SBKP
1,1672437600000,SBKP
0,1672441200000,SBKP
0,1672358400000,SBPA
0,1672362000000,SBPA
0,1672365600000,SBPA
0,1672369200000,SBPA
0,1672372800000,SBPA
0,1672376400000,SBPA
0,1672380000000,SBPA
0,1672383600000,SBPA
0,1672387200000,SBPA
1,1672390800000,SBPA
1,1672394400000,SBPA
0,1672398000000,SBPA
0,1672401600000,SBPA
1,1672405200000,SBPA
0,1672408800000,SBPA
0,1672412400000,SBPA
0,1672416000000,SBPA
0,1672419600000,SBPA
0,1672423200000,SBPA
0,1672426800000,SBPA
0,1672430400000,SBPA
0,1672434000000,SBPA
0,1672437600000,SBPA
0,1672441200000,SBPA
0,1672358400000,SBRF
0,1672362000000,SBRF
0,1672365600000,SBRF
0,1672369200000,SBRF
0,1672372800000,SBRF
0,1672376400000,SBRF
0,1672380000000,SBRF
0,1672383600000,SBRF
0,1672387200000,SBRF
0,1672390800000,SBRF
0,1672394400000,SBRF
0,1672398000000,SBRF
0,1672401600000,SBRF
0,1672405200000,SBRF
0,1672408800000,SBRF
0,1672412400000,SBRF
0,1672416000000,SBRF
0,1672419600000,SBRF
0,1672423200000,SBRF
0,1672426800000,SBRF
0,1672430400000,SBRF
0,1672434000000,SBRF
0,1672437600000,SBRF
0,1672441200000,SBRF
0,1672358400000,SBRJ
0,1672362000000,SBRJ
0,1672365600000,SBRJ
0,1672369200000,SBRJ
0,1672372800000,SBRJ
0,1672376400000,SBRJ
0,1672380000000,SBRJ
0,1672383600000,SBRJ
0,1672387200000,SBRJ
6,1672390800000,SBRJ
0,1672394400000,SBRJ
1,1672398000000,SBRJ
3,1672401600000,SBRJ
1,1672405200000,SBRJ
7,1672408800000,SBRJ
6,1672412400000,SBRJ
0,1672416000000,SBRJ
0,1672419600000,SBRJ
1,1672423200000,SBRJ
6,1672426800000,SBRJ
4,1672430400000,SBRJ
6,1672434000000,SBRJ
0,1672437600000,SBRJ
2,1672441200000,SBRJ
0,1672358400000,SBSP
0,1672362000000,SBSP
0,1672365600000,SBSP
0,1672369200000,SBSP
0,1672372800000,SBSP
0,1672376400000,SBSP
0,1672380000000,SBSP
0,1672383600000,SBSP
0,1672387200000,SBSP
0,1672390800000,SBSP
0,1672394400000,SBSP
0,1672398000000,SBSP
0,1672401600000,SBSP
0,1672405200000,SBSP
0,1672408800000,SBSP
1,1672412400000,SBSP
0,1672416000000,SBSP
0,1672419600000,SBSP
0,1672423200000,SBSP
0,1672426800000,SBSP
0,1672430400000,SBSP
0,1672434000000,SBSP
0,1672437600000,SBSP
0,1672441200000,SBSP
0,1672358400000,SBSV
0,1672362000000,SBSV
0,1672365600000,SBSV
