hora,nova_cabeceira,antiga_cabeceira,aero
1683768641000,14,25,FL
1683770698000,14,08,FL
1683772510000,29,10R,PA
1683772752000,35L,17R,SP
1683773295000,10R,29,GR
1683782692000,10,28,SV
1683794539000,14,16,FL
1683794889000,16,14,CF
1683796010000,17R,35L,SP
1683798052000,32,14,FL
1683806434000,15,13,KP
1683814445000,14,21,FL
1683807345000,20L,32,RJ
1683807467000,28,10,SV
1683807571000,15,08,CT
1683807715000,32,20L,FL
1683815809000,20L,21,RJ
1683808453000,15,18,KP
1683810506000,32,25,FL
1683816974000,21,14,FL
1683811435000,15,10,CT
1683811991000,14,23,FL
1683817358000,14,21,FL
1683819603000,21,14,FL
1683813546000,21,14,FL
1683813970000,15,18,CT
1683827931000,34,13,CF
1683819760000,33,15,KP
1683842615000,15,33,KP
1683828591000,33,15,KP
1683820339000,14,21,FL
1683843047000,21,32,FL
1683820759000,02R,20L,RJ
1683844650000,10,28,SV
1683821566000,15,18,CT
1683845362000,14,21,FL
1683821823000,15,08,CT
1683847068000,14,07,FL
1683831132000,29,15,CT
1683831146000,15,29,CT
1683831787000,33,14,KP
1683832114000,21,14,FL
1683832693000,14,21,FL
1683832863000,20L,15,RJ
1683833638000,15,20L,GL
1683833933000,21,14,FL
1683833969000,20L,08,RJ
1683834128000,29,12,PA
1683834220000,14,21,FL
1683824262000,15,21,GL
1683836561000,15,21,GL
1683837343000,33,14,KP
1683825193000,29R,11L,BR
1683841508000,32,14,FL
1683825853000,33,21,KP
1683826051000,21,14,FL
1683826245000,14,21,FL
1683826291000,34,16,CF
1683826378000,15,08,GL
1683826625000,20L,02R,RJ
1683826833000,15,26,CT
