hora,nova_cabeceira,antiga_cabeceira,aero
1682168131000,02R,08,RJ
1682169194000,10,17,SV
1682169897000,15,21,GL
1682170032000,15,18,KP
1682170408000,17R,35L,SP
1682170409000,15,18,KP
1682170906000,15,02L,GL
1682171088000,29,11,PA
1682171379000,02R,15,RJ
1682172276000,32,18,FL
1682172322000,15,17,KP
1682172464000,17R,35L,SP
1682173308000,15,14,KP
1682173427000,17,10,SV
1682173664000,10,17,SV
1682174557000,15,26,CT
1682122882000,10,17,SV
1682175530000,20L,02R,RJ
1682175736000,15,21,KP
1682130682000,17,10,SV
1682176728000,15,26,CT
1682130954000,10,17,SV
1682133095000,17,10,SV
1682178334000,17,10,SV
1682178484000,10,17,SV
1682181548000,11,15,CT
1682137913000,10,17,SV
1682181649000,11,15,CT
1682145278000,10,28,SV
1682182313000,16,18,CF
1682182605000,15,11,CT
1682182942000,15,26,CT
1682179506000,15,26,CT
1682155206000,02R,20L,RJ
1682183225000,18,16,RF
1682161329000,02R,05,RJ
1682196772000,14,07,FL
1682197241000,15,23,GL
1682184632000,17,10,SV
1682161486000,17,10,SV
1682184791000,11,26,CT
1682184883000,16,13,CF
1682184923000,11,15,CT
1682184980000,15,11,CT
1682198727000,15,18,CT
1682198772000,17,10,SV
1682199183000,10,17,SV
1682199414000,20L,21,RJ
1682199902000,17,10,SV
1682161794000,32,14,FL
1682200727000,10,17,SV
1682161881000,02R,21,RJ
1682162601000,02R,17,RJ
1682205636000,16,13,CF
1682186765000,15,18,KP
1682162994000,15,02R,GL
1682164718000,10,17,SV
1682189316000,10,17,SV
1682189886000,20L,23,RJ
1682167196000,17,10,SV
1682191272000,15,08,CT
1682191398000,20R,21,RJ
1682192570000,17R,16,SP
1682192742000,15,08,CT
1682192754000,15,18,CT
1682193162000,15,17,KP
1682193170000,17,10,SV
1682193933000,14,32,FL
1682167429000,10,17,SV
1682194392000,10,17,SV
1682194445000,15,18,CT
1682167544000,32,25,FL
1682195457000,11,29,PA
1682167653000,15,23,GL
1682167662000,15,16,GL
1682167724000,17,10,SV
