hora,nova_cabeceira,antiga_cabeceira,aero
1675349277000,29,33,CT
1675330389000,15,26,GL
1675349697000,33,29,CT
1675333914000,17,11,SV
1675350050000,17,10,SV
1675335376000,15,03,GL
1675335499000,33,15,KP
1675335822000,14,32,FL
1675298673000,02R,20L,RJ
1675336070000,10,17,SV
1675299800000,33,15,GL
1675350207000,10,17,SV
1675305960000,33,07,KP
1675336268000,17,10,SV
1675336296000,10,17,SV
1675350891000,21,14,FL
1675337031000,15,08,GL
1675314674000,11,15,CT
1675318155000,32,14,FL
1675323238000,15,33,KP
1675324741000,15,11,CT
1675326803000,15,33,GL
1675328596000,35L,17R,SP
1675329953000,33,15,CT
1675338940000,17,10,SV
1675351080000,35L,16,SP
1675351157000,17,10,SV
1675339404000,10,17,SV
1675351198000,35L,16,SP
1675351363000,14,21,FL
1675351371000,10,17,SV
1675340446000,15,08,GL
1675351835000,02R,11L,RJ
1675352021000,11L,02R,BR
1675341122000,17,10,SV
1675341716000,10,17,SV
1675362059000,33,36,CT
1675352040000,33,17,KP
1675352411000,20L,02R,RJ
1675353262000,17,10,SV
1675363705000,17,10,SV
1675343304000,33,10,CT
1675343599000,15,08,GL
1675343822000,21,14,FL
1675353334000,10,17,SV
1675343873000,17,10,SV
1675364523000,10,17,SV
1675344229000,35L,30,SP
1675353583000,35L,30,SP
1675344373000,28L,10R,GR
1675366030000,28L,17,GR
1675344759000,14,21,FL
1675353941000,29,33,CT
1675354025000,33,29,CT
1675345109000,14,25,FL
1675345485000,10,17,SV
1675366422000,20L,21,RJ
1675354323000,15,20L,GL
1675354481000,20L,15,RJ
1675367015000,21,14,FL
1675367040000,11,29,PA
1675355079000,16,09,CF
1675367156000,17,10,SV
1675367764000,35,17,SV
1675367964000,10,35,SV
1675356860000,17,10,SV
1675368262000,14,21,FL
1675368467000,21,14,FL
1675368898000,35L,30,SP
1675369012000,14,21,FL
1675369147000,21,14,FL
1675369604000,35,10,SV
1675370122000,15,21,GL
1675370167000,15,13,GL
1675370490000,10,35,SV
1675370590000,20L,15,RJ
1675378105000,11R,04,BR
1675378487000,33,29,CT
1675378768000,10,17,SV
1675379429000,11L,13,BR
1675379666000,17,10,SV
1675379901000,21,14,FL
1675380000000,14,21,FL
1675382356000,15,03,GL
1675370952000,15,20L,GL
1675371400000,17,10,SV
1675371738000,10,17,SV
1675356917000,16,13,CF
1675372366000,21,25,FL
1675372683000,15,08,GL
1675372915000,14,21,FL
1675374782000,11R,28L,BR
1675374869000,28L,11R,GR
1675375182000,16,34,CF
1675376299000,02R,20L,RJ
1675377149000,17,10,SV
1675377458000,33,34,KP
1675378072000,29,33,CT
1675357160000,10,17,SV
1675357658000,11,12,PA
1675358011000,21,14,FL
1675358118000,35,10,SV
1675358343000,10,35,SV
1675358376000,16,13,CF
1675358454000,18,16R,RF
1675358704000,14,21,FL
1675358926000,28L,34,GR
1675359268000,34,16,CF
1675359569000,33,11R,KP
1675359940000,11R,33,BR
