hora,nova_cabeceira,antiga_cabeceira,aero
1682688171000,17,10,SV
1682641504000,35,17,SV
1682641841000,10,35,SV
1682646253000,02R,20L,RJ
1682688763000,10,17,SV
1682652535000,11,29,PA
1682652993000,29,11,PA
1682689434000,11,10,CT
1682689698000,14,32,FL
1682673075000,20L,02R,RJ
1682674164000,02R,20L,RJ
1682691945000,20L,02R,RJ
1682674371000,20L,02R,RJ
1682674619000,32,14,FL
1682674716000,15,21,GL
1682679194000,17,10,SV
1682680205000,15,16,KP
1682680514000,10,17,SV
1682682695000,15,35L,KP
1682682740000,17,10,SV
1682701573000,10,17,SV
1682701671000,17,10,SV
1682701904000,10,17,SV
1682692685000,17,10,SV
1682701956000,17,10,SV
1682702096000,17R,16,SP
1682702100000,10,17,SV
1682702356000,20L,02L,RJ
1682683835000,10,17,SV
1682684209000,29R,02,BR
1682692995000,10,17,SV
1682686367000,17,10,SV
1682702708000,17,10,SV
1682703468000,10,17,SV
1682686836000,02R,20L,RJ
1682686958000,10,17,SV
1682693460000,17,10,SV
1682687031000,17,10,SV
1682704005000,02R,20L,RJ
1682693844000,10,17,SV
1682704104000,15,16,KP
1682704216000,18,15,RF
1682704291000,17,10,SV
1682687640000,10,17,SV
1682694719000,15,33,KP
1682704700000,02R,16,RJ
1682695494000,02R,20L,RJ
1682712505000,17,10,SV
1682712800000,15,16,KP
1682695869000,17,10,SV
1682713047000,10,17,SV
1682713322000,17,10,SV
1682706112000,10,17,SV
1682696454000,10,17,SV
1682706614000,18,12,RF
1682713653000,10,17,SV
1682697601000,34,16,CF
1682714019000,17,10,SV
1682697937000,11L,29L,BR
1682715252000,10,17,SV
1682708559000,16,34,CF
1682709116000,17,10,SV
1682698145000,18,15,RF
1682709410000,10,17,SV
1682698545000,11L,32,BR
1682709558000,15,02R,KP
1682709732000,02R,15,RJ
1682698830000,11,29,PA
1682699346000,15,04,KP
1682717169000,11L,06L,BR
1682700172000,14,07,FL
1682717693000,29L,11L,BR
1682700235000,17,10,SV
1682719019000,20L,02R,RJ
1682700341000,10,17,SV
1682719201000,17,10,SV
1682719956000,20L,23,RJ
1682700706000,20L,02R,RJ
1682720054000,10,17,SV
1682720221000,20L,21,RJ
1682700825000,02R,20L,RJ
1682720459000,29R,32,BR
1682701135000,17,10,SV
1682721883000,02R,20L,RJ
1682725853000,11L,29L,BR
