hora,nova_cabeceira,antiga_cabeceira,aero
1674691297000,10,17,SV
1674692354000,17R,30,SP
1674694977000,14,32,FL
1674695457000,21,14,FL
1674696618000,14,21,FL
1674740031000,03,32,FL
1674740110000,32,03,FL
1674700933000,17,10,SV
1674701376000,10,17,SV
1674701618000,17,10,SV
1674702314000,10,17,SV
1674706761000,32,14,FL
1674741202000,03,32,FL
1674720553000,35,10,SV
1674741342000,32,03,FL
1674723592000,10,35,SV
1674724524000,02R,20L,RJ
1674726065000,15,27,GL
1674728882000,17,10,SV
1674742694000,15,23,GL
1674743223000,03,32,FL
1674743535000,17,10,SV
1674743552000,32,15,FL
1674730230000,15,21,GL
1674743633000,32,03,FL
1674743673000,15,32,KP
1674743814000,11L,29L,BR
1674730771000,10,17,SV
1674743968000,10,17,SV
1674731363000,15,05,GL
1674732198000,15,21,GL
1674752654000,21,32,FL
1674733995000,15,36,CT
1674744894000,17,12,SV
1674745220000,10,17,SV
1674746261000,17,10,SV
1674746760000,10,17,SV
1674747042000,03,32,FL
1674747085000,17,10,SV
1674747185000,10,17,SV
1674747517000,32,03,FL
1674747867000,11,33,PA
1674748234000,17L,18,SP
1674748318000,16,13,CF
1674748378000,18,07,RF
1674736790000,29R,11L,BR
1674737276000,15,19,KP
1674737331000,20L,02R,RJ
1674737585000,32,07,FL
1674737868000,15,08,GL
1674738359000,03,32,FL
1674748538000,17,10,SV
1674748672000,10,17,SV
1674738487000,29L,32,BR
1674738492000,32,03,FL
1674752937000,34,16,CF
1674753217000,17,10,SV
1674739137000,03,32,FL
1674739348000,32,03,FL
1674751091000,15,08,CT
1674753504000,10,17,SV
1674751617000,18,15,RF
1674751703000,15,08,CT
1674752237000,16,13,CF
1674754030000,32,21,FL
1674765215000,29,11,PA
1674765266000,17,10,SV
1674765784000,11,15,CT
1674754170000,17,10,SV
1674766192000,10,17,SV
1674766220000,15,21,GL
1674754358000,10,17,SV
1674766612000,15,11,CT
1674766667000,17,10,SV
1674766745000,11,18,CT
1674766826000,10,17,SV
1674767036000,17,10,SV
1674755914000,17,10,SV
1674767481000,03,07,FL
1674767748000,10,17,SV
1674768183000,17,10,SV
1674768882000,10,17,SV
1674757003000,03,32,FL
1674770594000,17,10,SV
1674771063000,29R,11R,BR
1674771455000,32,07,FL
1674771568000,10,17,SV
1674772364000,15,26,GL
1674757278000,32,03,FL
1674773111000,15,34,KP
1674773147000,34,15,CF
1674773252000,15,18,CT
1674774370000,15,26,GL
1674775176000,21,32,FL
1674758413000,11,13,PA
1674776060000,17,10,SV
1674776683000,32,21,FL
1674777171000,11,29,PA
1674758931000,11L,32,BR
1674759006000,32,07,FL
1674759043000,10,17,SV
1674759251000,15,08,CT
1674759648000,15,23,GL
1674760442000,35,10,SV
1674760540000,03,32,FL
1674760996000,32,03,FL
1674761391000,10,12,SV
1674761434000,21,32,FL
1674761667000,11,33,PA
1674762613000,32,21,FL
1674762763000,34,13,CF
1674763030000,20L,21,RJ
1674763600000,35,10,SV
1674763965000,17,35,SV
1674764439000,10,17,SV
1674764903000,18,17,RF
1674765072000,34,13,CF
