hora,nova_cabeceira,antiga_cabeceira,aero
1657498193000,02R,20L,RJ
1657499841000,20L,02R,RJ
1657500428000,10,17,SV
1657508985000,17,10,SV
1657512837000,10,17,SV
1657513365000,18,15,RF
1657516485000,15,33,CT
1657527017000,17,10,SV
1657527863000,10,17,SV
1657528331000,33,15,CT
1657530929000,02R,20L,RJ
1657553207000,32,03,FL
1657534416000,15,08,GL
1657534585000,18,12,RF
1657534750000,15,08,GL
1657553446000,15,08,GL
1657536031000,15,08,GL
1657554489000,17,10,SV
1657537567000,15,03,GL
1657540530000,17,10,SV
1657554600000,20L,02R,RJ
1657541559000,03,32,FL
1657538166000,17,10,SV
1657538967000,15,21,GL
1657541800000,33,15,KP
1657554760000,10,17,SV
1657555478000,33,08,KP
1657542615000,10,17,SV
1657539655000,10,17,SV
1657555549000,27L,09R,GR
1657543296000,32,03,FL
1657555656000,02R,20L,RJ
1657556470000,20L,02R,RJ
1657543847000,32,05,FL
1657558462000,03,32,FL
1657544398000,33,36,CT
1657544689000,11R,14,BR
1657545407000,17,10,SV
1657545646000,10,17,SV
1657545835000,17,10,SV
1657569109000,29,06,PA
1657569159000,17,10,SV
1657569184000,10,17,SV
1657569329000,33,36,CT
1657570084000,15,08,GL
1657570223000,15,21,GL
1657570970000,03,32,FL
1657571116000,32,03,FL
1657571157000,15,10,GL
1657571317000,03,32,FL
1657571527000,32,03,FL
1657571757000,15,03,GL
1657545974000,03,07,FL
1657546356000,16,13,CF
1657546408000,33,08,CT
1657546563000,10,17,SV
1657546975000,17,10,SV
1657547089000,10,17,SV
1657547116000,03,32,FL
1657547124000,11L,32,BR
1657572665000,20L,05,RJ
1657572848000,20L,21,RJ
1657573335000,15,21,GL
1657547935000,32,07,FL
1657558843000,32,03,FL
1657548466000,17,10,SV
1657558965000,03,32,FL
1657548584000,34,16,CF
1657574720000,11L,32,BR
1657559642000,17,10,SV
1657575939000,33,36,CT
1657576104000,11L,32,BR
1657576186000,32,29,FL
1657548863000,10,17,SV
1657548950000,11R,06L,BR
1657559858000,10,17,SV
1657549979000,29,11,PA
1657550260000,03,32,FL
1657576962000,09R,27L,GR
1657576995000,33,11,KP
1657577398000,33,36,CT
1657550657000,32,03,FL
1657560165000,32,03,FL
1657551199000,17,10,SV
1657551464000,03,32,FL
1657551600000,32,03,FL
1657551782000,03,32,FL
1657560595000,32,03,FL
1657552919000,10,17,SV
1657553012000,17,10,SV
1657553197000,10,17,SV
1657560920000,17,10,SV
1657561026000,10,17,SV
1657561046000,03,15,FL
1657561118000,17,10,SV
1657561314000,34,13,CF
1657563417000,27L,16,GR
1657564223000,10,17,SV
1657564327000,33,36,CT
1657564523000,15,07,GL
1657565641000,03,07,FL
1657567390000,03,32,FL
1657568286000,32,03,FL
