hora,nova_cabeceira,antiga_cabeceira,aero
1661993463000,17,10,SV
1661993870000,10,17,SV
1662009917000,17,10,SV
1662022918000,10,17,SV
1662024127000,02R,20L,RJ
1662028174000,15,11L,GL
1662028774000,15,08,GL
1662029218000,15,08,GL
1662029373000,35L,17R,SP
1662029387000,15,08,GL
1662029562000,15,08,GL
1662030144000,15,08,GL
1662039101000,32,07,FL
1662039424000,20R,02R,RJ
1662039454000,15,03,GL
1662039556000,02R,20R,RJ
1662039654000,15,12,KP
1662040033000,09R,16,GR
1662040758000,17,28,SV
1662041052000,28,17,SV
1662041126000,03,32,FL
1662041206000,33,36,CT
1662051422000,03,32,FL
1662051690000,34,16,CF
1662052923000,15,33,KP
1662053127000,35L,11R,SP
1662053222000,11R,35L,BR
1662053424000,17,10,SV
1662041566000,32,03,FL
1662041678000,33,15,KP
1662053581000,10,17,SV
1662053714000,33,02C,CT
1662053759000,32,03,FL
1662053796000,15,03,GL
1662041853000,03,07,FL
1662030656000,15,11,KP
1662042120000,35L,17R,SP
1662054370000,17,10,SV
1662034582000,33,15,CT
1662055045000,10,17,SV
1662056003000,18,15,RF
1662057028000,15,36,KP
1662057073000,03,32,FL
1662043474000,33,36,CT
1662043488000,10,28,SV
1662043901000,03,32,FL
1662044422000,35L,17,SP
1662044772000,32,03,FL
1662045931000,28,10,SV
1662057303000,18,14,RF
1662046394000,03,32,FL
1662035339000,03,32,FL
1662046836000,33,36,CT
1662047389000,20L,02R,RJ
1662058776000,17,10,SV
1662058912000,20L,17,RJ
1662059081000,10,17,SV
1662035383000,33,36,CT
1662059558000,09R,16,GR
1662048428000,32,03,FL
1662036077000,18,15,RF
1662059927000,15,05,GL
1662060020000,03,07,FL
1662036109000,33,08,CT
1662036637000,32,03,FL
1662060216000,17,10,SV
1662050472000,10,28,SV
1662050589000,32,07,FL
1662060409000,32,03,FL
1662060438000,10,17,SV
1662050900000,17,10,SV
1662036734000,17,10,SV
1662050985000,10,17,SV
1662037554000,02R,20L,RJ
1662061417000,15,14,KP
1662061462000,15,21,GL
1662037632000,02R,03,RJ
1662037706000,28,17,SV
1662062052000,17,10,SV
1662062843000,17L,35L,SP
1662062906000,10,17,SV
1662063000000,03,32,FL
1662038015000,21,32,FL
1662063305000,32,03,FL
1662038648000,32,21,FL
1662065316000,03,32,FL
1662065579000,32,03,FL
1662066193000,16,34,CF
1662066760000,17R,07,SP
1662066777000,11L,15,BR
1662067113000,33,10,CT
1662068324000,29,33,CT
1662068335000,17R,30,SP
1662069079000,33,29,CT
1662070123000,15,16,KP
1662071012000,32,07,FL
1662071510000,15,33,CT
