hora,nova_cabeceira,antiga_cabeceira,aero
1662855106000,11,29,PA
1662855424000,15,34,KP
1662863093000,17,10,SV
1662863570000,34,16,CF
1662864596000,10,17,SV
1662865922000,17,10,SV
1662906350000,10,17,SV
1662906441000,21,14,FL
1662866019000,16,34,CF
1662866702000,10,17,SV
1662869437000,15,18,KP
1662869619000,17,10,SV
1662907699000,14,21,FL
1662894040000,17R,35L,SP
1662907869000,17,10,SV
1662921865000,17,10,SV
1662922414000,10,17,SV
1662909056000,21,14,FL
1662909215000,14,33,FL
1662922835000,17,10,SV
1662895667000,10,17,SV
1662923256000,10,17,SV
1662909851000,35,17,SV
1662909937000,15,14,KP
1662910701000,14,21,FL
1662924028000,14,23,FL
1662924127000,15,26,GL
1662924614000,21,07,FL
1662925183000,14,21,FL
1662925667000,17,10,SV
1662927160000,10,17,SV
1662927533000,15,23,KP
1662927748000,17,10,SV
1662927975000,10,17,SV
1662929348000,15,16,KP
1662911658000,10,35,SV
1662912483000,14,21,FL
1662912733000,17,10,SV
1662913504000,10,17,SV
1662915869000,17,10,SV
1662916022000,10,17,SV
1662916783000,17,10,SV
1662916935000,14,07,FL
1662931379000,17,10,SV
1662931594000,14,07,FL
1662931690000,10,17,SV
1662917501000,10,17,SV
1662898972000,20L,23,RJ
1662918544000,15,33,KP
1662918571000,21,14,FL
1662918963000,17,10,SV
1662919765000,14,21,FL
1662937654000,17,10,SV
1662920000000,15,16,KP
1662920027000,21,14,FL
1662920154000,10,17,SV
1662920181000,14,21,FL
1662920433000,16,13,CF
1662920443000,21,14,FL
1662900189000,29,11,PA
1662900799000,17,10,SV
1662901191000,15,33,KP
1662901252000,10,17,SV
1662901421000,16,13,CF
1662902011000,15,30,KP
1662902269000,17,10,SV
1662902495000,10,17,SV
1662902832000,17,10,SV
1662903057000,10,17,SV
1662903762000,17,10,SV
1662903762000,14,23,FL
1662903770000,11,29,PA
1662903867000,16,13,CF
1662903941000,10,17,SV
1662904824000,14,07,FL
1662904981000,17,10,SV
1662905575000,10,17,SV
1662905867000,17,10,SV
