hora,nova_cabeceira,antiga_cabeceira,aero
1680955197000,10,17,SV
1680962102000,17,10,SV
1680962280000,15,33,KP
1680962322000,10,17,SV
1680962605000,15,05,KP
1680962730000,34,16,CF
1680963851000,11R,30,BR
1680967928000,34,31,CF
1680968018000,17,10,SV
1680969181000,34,13,CF
1680983972000,32,14,FL
1680969905000,11,15,CT
1680970289000,10,17,SV
1680970534000,32,14,FL
1680970713000,15,18,KP
1680971009000,15,17,KP
1680971181000,17,10,SV
1680971261000,15,11,CT
1680972360000,10,17,SV
1680915364000,17,10,SV
1680915531000,10,17,SV
1680918265000,02R,20L,RJ
1680932413000,32,14,FL
1680974392000,17,10,SV
1680945738000,20L,02R,RJ
1680975227000,10,17,SV
1680989351000,17,10,SV
1680975616000,17,10,SV
1680949222000,17,10,SV
1680951834000,14,32,FL
1680990101000,10,17,SV
1680979089000,16,34,CF
1680980573000,10,17,SV
1680980767000,29R,11L,BR
1680992069000,17R,12,SP
1680983065000,17R,12,SP
1680994414000,17,10,SV
1680994764000,10,17,SV
1680983744000,14,32,FL
