hora,nova_cabeceira,antiga_cabeceira,aero
1672446587000,20L,02R,RJ
1672451517000,17,10,SV
1672451925000,10,17,SV
1672459498000,11,15,CT
1672472884000,17,10,SV
1672474646000,10,17,SV
1672476421000,15,11,CT
1672478985000,17,10,SV
1672481330000,10R,14,GR
1672482337000,18,15,RF
1672483999000,02R,20L,RJ
1672484326000,10,17,SV
1672484721000,17,10,SV
1672484969000,10,17,SV
1672485215000,17,10,SV
1672485532000,10,17,SV
1672494326000,29,11,PA
1672487814000,16,02R,CF
1672487987000,02R,16,RJ
1672488767000,15,18,CT
1672488976000,17,10,SV
1672489180000,15,21,GL
1672495126000,20L,21,RJ
1672489629000,10,17,SV
1672490411000,17,11,SV
1672491147000,34,16,CF
1672495801000,21,32,FL
1672492624000,20R,02R,RJ
1672492794000,33,15,KP
1672495917000,02R,20L,RJ
1672496042000,32,21,FL
1672496286000,20L,02R,RJ
1672496591000,33,15,CT
1672513686000,17R,21,SP
1672498070000,21,32,FL
1672514184000,14,32,FL
1672514699000,15,33,KP
1672514739000,10,17,SV
1672514888000,17,10,SV
1672498713000,32,21,FL
1672499148000,17,10,SV
1672516021000,10,17,SV
1672516701000,32,14,FL
1672499227000,20L,21,RJ
1672516981000,21,32,FL
1672517337000,15,11,KP
1672499345000,10,17,SV
1672500031000,17,10,SV
1672518367000,11,29,PA
1672518771000,32,21,FL
1672502294000,10,17,SV
1672520208000,03,32,FL
1672525640000,32,03,FL
1672526076000,02R,20L,RJ
1672527935000,17R,12,SP
1672530531000,33,15,GL
1672503251000,17,10,SV
1672503475000,10,17,SV
1672505403000,16,34,CF
1672505747000,17,10,SV
1672505792000,20L,15,RJ
1672505898000,10,17,SV
1672506312000,15,08,GL
1672507274000,15,33,CT
1672508326000,21,32,FL
1672508627000,32,21,FL
1672510881000,03,32,FL
1672512270000,17R,18,SP
1672512500000,32,03,FL
1672512561000,17,10,SV
1672512936000,15,26,GL
1672513117000,17R,10,SP
1672513405000,16,15,CF
