hora,nova_cabeceira,antiga_cabeceira,aero
1664183965000,02R,20L,RJ
1664186400000,15,21,GL
1664186497000,20L,02R,RJ
1664186611000,33,15,CT
1664189112000,15,21,GL
1664189545000,15,26,GL
1664190487000,17,10,SV
1664190629000,10,17,SV
1664190876000,20L,21,RJ
1664191047000,15,16,KP
1664192766000,28L,10R,GR
1664192976000,15,26,GL
1664193211000,17,10,SV
1664194491000,03,07,FL
1664150611000,10,17,SV
1664195036000,15,26,GL
1664158295000,33,15,CT
1664159092000,17,10,SV
1664160784000,10,17,SV
1664162779000,15,33,CT
1664207130000,10,17,SV
1664207543000,34,13,CF
1664164979000,17,10,SV
1664195466000,29,11,PA
1664166523000,10,17,SV
1664209316000,15,21,GL
1664181297000,15,21,GL
1664196142000,10,17,SV
1664210534000,17,10,SV
1664210998000,10,17,SV
1664211270000,15,26,GL
1664196359000,17,10,SV
1664211380000,20L,16,RJ
1664211693000,03,05,FL
1664196360000,10,17,SV
1664211955000,03,32,FL
1664197137000,34,16,CF
1664212959000,29,31,PA
1664197192000,17,10,SV
1664224683000,10R,12,GR
1664213618000,32,03,FL
1664224761000,33,15,CT
1664199492000,10,17,SV
1664226544000,03,32,FL
1664227156000,10R,33,GR
1664227164000,17,10,SV
1664214444000,17,10,SV
1664214514000,11L,32,BR
1664214758000,10,17,SV
1664215170000,32,05,FL
1664215736000,17,10,SV
1664227547000,11L,10,BR
1664200845000,03,32,FL
1664227665000,17R,35L,SP
1664227987000,32,03,FL
1664228335000,35L,17R,SP
1664228437000,10,17,SV
1664228571000,17R,35L,SP
1664216099000,21,32,FL
1664217007000,10,17,SV
1664217169000,03,21,FL
1664217308000,17,10,SV
1664217966000,15,31,GL
1664219729000,10,17,SV
1664221398000,32,03,FL
1664229240000,15,26,GL
1664230468000,35L,17R,SP
1664231636000,02R,20L,RJ
1664231663000,17,10,SV
1664231933000,10,17,SV
1664232311000,29,33,CT
1664233015000,33,29,CT
1664233845000,32,07,FL
1664235356000,21,32,FL
1664222812000,17,10,SV
1664222866000,35L,17R,SP
1664223494000,16,34,CF
1664223515000,17R,35L,SP
1664223624000,35L,17R,SP
1664224176000,03,32,FL
1664224353000,32,03,FL
1664224574000,10,17,SV
1664201211000,17,10,SV
1664201554000,15,26,GL
1664201937000,32,03,FL
1664201997000,10,17,SV
1664202693000,10R,28L,GR
1664202844000,03,32,FL
1664202860000,17,10,SV
1664203256000,10,17,SV
1664203843000,29,11,PA
1664204111000,17,10,SV
1664204219000,32,03,FL
1664204387000,10,17,SV
1664204817000,17,10,SV
