hora,nova_cabeceira,antiga_cabeceira,aero
1673520169000,15,33,CT
1673521723000,10,17,SV
1673521859000,17,10,SV
1673522083000,10,17,SV
1673522309000,17,10,SV
1673523384000,10,17,SV
1673523962000,17,10,SV
1673525150000,20L,02R,RJ
1673525279000,02R,20L,RJ
1673525303000,18,15,RF
1673525995000,33,15,KP
1673526085000,32,05,FL
1673483311000,17,10,SV
1673484117000,10,17,SV
1673484776000,16,10R,CF
1673484838000,10R,16,GR
1673487018000,35L,11,SP
1673526932000,33,15,GL
1673527008000,15,33,GL
1673527229000,10,17,SV
1673487130000,11,35L,PA
1673487298000,17,10,SV
1673488648000,10,17,SV
1673527474000,17,10,SV
1673528216000,33,15,GL
1673489066000,11R,29L,BR
1673489553000,33,28,GL
1673490751000,28L,10R,GR
1673490897000,15,33,GL
1673497081000,15,33,KP
1673497467000,32,14,FL
1673528435000,33,15,CT
1673528458000,10,17,SV
1673499896000,17,10,SV
1673500150000,10,17,SV
1673528810000,17,10,SV
1673511091000,17,10,SV
1673511830000,15,21,GL
1673512805000,32,16,FL
1673512886000,16,32,CF
1673514122000,11L,29R,BR
1673529403000,02R,20L,RJ
1673515903000,10,17,SV
1673516011000,02R,15,RJ
1673516096000,15,21,GL
1673529777000,10,17,SV
1673530194000,33,23,GL
1673530604000,17,10,SV
1673518685000,33,15,CT
1673519120000,17,10,SV
1673519256000,15,33,CT
1673519579000,29,11,PA
1673519862000,33,15,CT
1673520086000,15,08,GL
1673520093000,15,08,GL
1673530972000,33,26,GL
1673531076000,10,17,SV
1673532494000,02R,21,RJ
1673532529000,33,08,CT
1673533490000,03,32,FL
1673533611000,32,07,FL
1673534045000,32,03,FL
1673534339000,11R,24R,BR
1673546090000,14,32,FL
1673546386000,21,14,FL
1673534464000,33,34,KP
1673546650000,17,10,SV
1673534948000,17,10,SV
1673535356000,03,07,FL
1673548198000,10,17,SV
1673549202000,17,10,SV
1673549254000,14,21,FL
1673549692000,10,17,SV
1673536535000,10,17,SV
1673536737000,20L,02R,RJ
1673537382000,21,32,FL
1673537605000,32,21,FL
1673552446000,17,10,SV
1673552696000,29R,11L,BR
1673538860000,15,20L,KP
1673538902000,20L,15,RJ
1673553222000,03,14,FL
1673553402000,14,03,FL
1673553682000,15,17,GL
1673554214000,10,17,SV
1673554476000,21,14,FL
1673554496000,15,33,CT
1673554987000,14,21,FL
1673555144000,17,10,SV
1673556008000,11,29,PA
1673539338000,17,10,SV
1673539916000,10,17,SV
1673540975000,15,33,GL
1673541506000,15,08,GL
1673541861000,32,15,FL
1673542338000,17,10,SV
1673542415000,32,07,FL
1673542572000,10,17,SV
1673542890000,03,32,FL
1673543759000,20L,21,RJ
1673543806000,32,03,FL
1673556271000,35L,16,SP
1673556289000,29L,07,BR
1673556354000,10,17,SV
1673556717000,15,29L,GL
1673557318000,03,14,FL
1673557503000,15,21,GL
1673544458000,32,05,FL
1673558140000,14,03,FL
1673560002000,15,33,KP
1673545920000,14,32,FL
1673560875000,10R,28L,GR
1673560937000,15,16,GL
1673561156000,11L,29R,BR
1673561232000,21,14,FL
1673562088000,14,21,FL
1673565272000,17R,35L,SP
