hora,nova_cabeceira,antiga_cabeceira,aero
1661214725000,10,17,SV
1661259709000,10,17,SV
1661218497000,14,32,FL
1661219811000,32,14,FL
1661227332000,17,10,SV
1661242851000,15,08,GL
1661244551000,10,17,SV
1661244996000,16,13,CF
1661246069000,02R,20L,RJ
1661247992000,15,21,GL
1661249539000,15,21,GL
1661250727000,15,26,GL
1661260966000,17,10,SV
1661254730000,17,10,SV
1661255071000,17L,35,SP
1661255284000,10,17,SV
1661261304000,10,17,SV
1661256027000,17,10,SV
1661261780000,18,16L,RF
1661256783000,10,17,SV
1661262071000,17,10,SV
1661262242000,10,17,SV
1661262469000,17,10,SV
1661258185000,17,10,SV
1661262885000,10,17,SV
1661258720000,14,32,FL
1661259010000,18,12,RF
1661272820000,32,21,FL
1661263000000,17,10,SV
1661274126000,17,10,SV
1661263159000,10,17,SV
1661264216000,02R,03,RJ
1661274355000,10,17,SV
1661274490000,20L,15,RJ
1661274601000,11,08,PA
1661274740000,15,20L,KP
1661275685000,17,10,SV
1661275732000,15,26,CT
1661282599000,18,15,RF
1661264367000,18,13,RF
1661283012000,17,10,SV
1661276001000,10,17,SV
1661264590000,14,07,FL
1661276293000,17R,14,SP
1661283987000,15,18,CT
1661284281000,10,17,SV
1661276300000,17,10,SV
1661264707000,21,14,FL
1661265105000,15,08,GL
1661285518000,09R,12,GR
1661285557000,20L,21,RJ
1661285564000,32,05,FL
1661285625000,20L,21,RJ
1661265316000,20L,02R,RJ
1661278125000,15,09,GL
1661278405000,18,15,RF
1661278525000,15,18,CT
1661265800000,11R,15,BR
1661279010000,17R,35L,SP
1661279350000,10,17,SV
1661266081000,15,11R,KP
1661266712000,14,21,FL
1661279958000,17,10,SV
1661280069000,15,26,CT
1661288944000,15,21,GL
1661290035000,15,21,GL
1661266921000,17,10,SV
1661290732000,15,21,GL
1661267631000,15,33,KP
1661291935000,17,10,SV
1661292155000,15,23,GL
1661292656000,10,17,SV
1661281467000,10,17,SV
1661281714000,17,10,SV
1661268106000,10,17,SV
1661282043000,15,24,KP
1661296149000,14,32,FL
1661268348000,17,10,SV
1661282465000,10,17,SV
1661268487000,10,17,SV
1661269297000,17,10,SV
1661269849000,10,17,SV
1661270005000,15,21,GL
1661270557000,32,14,FL
1661271211000,21,32,FL
