hora,nova_cabeceira,antiga_cabeceira,aero
1667481288000,15,16,KP
1667481506000,17,10,SV
1667482139000,21,14,FL
1667482633000,10,17,SV
1667482978000,18,12,RF
1667483415000,18,12,RF
1667435195000,15,11,KP
1667435784000,21,14,FL
1667436922000,14,21,FL
1667466425000,11L,29L,BR
1667466857000,02R,20L,RJ
1667466864000,17,10,SV
1667467879000,15,13,KP
1667467957000,29R,11L,BR
1667469202000,02R,14,RJ
1667469779000,15,21,GL
1667470074000,32,14,FL
1667471138000,11R,29R,BR
1667471744000,15,21,GL
1667471924000,29,11,PA
1667473567000,15,21,GL
1667474059000,10,17,SV
1667475449000,32,23,FL
1667494444000,14,21,FL
1667494660000,17,28,SV
1667494976000,28,17,SV
1667495948000,15,26,CT
1667497790000,17,28,SV
1667475784000,15,21,GL
1667476819000,32,23,FL
1667499983000,28,17,SV
1667483498000,14,21,FL
1667477877000,03,32,FL
1667478163000,32,03,FL
1667500201000,15,18,KP
1667478869000,14,25,FL
1667483605000,28,10,SV
1667479569000,17,10,SV
1667500856000,21,14,FL
1667483850000,35,28,SV
1667501219000,11,29,PA
1667479906000,10R,17,GR
1667484104000,28,35,SV
1667480203000,10,17,SV
1667501609000,17,28,SV
1667485143000,20L,02R,RJ
1667501761000,28,17,SV
1667501949000,14,21,FL
1667501957000,17,28,SV
1667502588000,28,17,SV
1667502716000,14,15,FL
1667510972000,15,17,GL
1667511265000,14,21,FL
1667486431000,21,14,FL
1667514050000,17,10,SV
1667514763000,10,17,SV
1667515730000,21,07,FL
1667516242000,21,14,FL
1667516407000,11,15,CT
1667516784000,15,11,CT
1667517751000,21,07,FL
1667517759000,15,33,KP
1667518500000,15,10R,KP
1667503445000,17,28,SV
1667505181000,10,17,SV
1667505426000,14,07,FL
1667505519000,21,14,FL
1667505615000,17,10,SV
1667518606000,10R,15,GR
1667519714000,14,07,FL
1667506361000,11,13,PA
1667486450000,02R,20L,RJ
1667507257000,10,17,SV
1667508189000,15,26,CT
1667508689000,14,21,FL
1667509564000,21,14,FL
1667486897000,17,28,SV
1667510164000,17,10,SV
1667510370000,10,17,SV
1667487032000,11,15,CT
1667487402000,20L,02R,RJ
1667488058000,15,21,GL
1667488268000,14,21,FL
1667488983000,28,17,SV
1667489145000,15,11,CT
1667489283000,11L,24R,BR
1667489497000,14,07,FL
1667489609000,17,28,SV
1667490573000,21,14,FL
1667491098000,28,17,SV
1667491123000,15,10,KP
1667491166000,14,21,FL
1667492672000,29,15,CT
1667493077000,15,29,CT
1667493285000,17,28,SV
1667493354000,28,17,SV
1667493759000,21,14,FL
