hora,nova_cabeceira,antiga_cabeceira,aero
1678284999000,11L,32,BR
1678273051000,10,26,GL
1678273161000,15,11L,KP
1678285978000,33,15,KP
1678286465000,33,20L,KP
1678274901000,15,33,KP
1678275420000,14,32,FL
1678286856000,03,05,FL
1678287061000,32,07,FL
1678287080000,20L,33,RJ
1678275830000,10,03,GL
1678287401000,11L,13,BR
1678287513000,20L,21,RJ
1678287862000,17,10,SV
1678276174000,33,36,CT
1678276230000,32,14,FL
1678276232000,17,10,SV
1678288029000,10,17,SV
1678276510000,10,17,SV
1678276745000,03,32,FL
1678277105000,15,26,KP
1678277111000,32,05,FL
1678288813000,17,10,SV
1678289406000,35L,01,SP
1678290245000,10,17,SV
1678277501000,35L,17,SP
1678277643000,32,03,FL
1678278089000,17,10,SV
1678278426000,10,17,SV
1678278713000,29,11,PA
1678291202000,10,26,GL
1678294042000,18,05,RF
1678294127000,17,10,SV
1678294160000,10,17,SV
1678294854000,17,10,SV
1678294883000,33,17,KP
1678295027000,10,17,SV
1678280905000,17,10,SV
1678233938000,15,33,CT
1678281059000,10,17,SV
1678281361000,15,30,KP
1678281385000,20L,02R,RJ
1678281759000,15,36,KP
1678233986000,10,28,GL
1678237636000,35L,17R,SP
1678282390000,10,26,GL
1678282424000,15,36,KP
1678237644000,17,10,SV
1678282808000,17,10,SV
1678282921000,10,17,SV
1678298051000,29,33,PA
1678239554000,10,17,SV
1678283411000,15,02,KP
1678283707000,11R,06,BR
1678241088000,10,21,GL
1678298688000,03,32,FL
1678298717000,29,31,PA
1678241504000,33,15,CT
1678247462000,17,10,SV
1678249437000,10,17,SV
1678298975000,10,05,GL
1678259762000,33,15,KP
1678299332000,32,03,FL
1678299346000,33,36,CT
1678261062000,15,33,KP
1678261302000,11L,29R,BR
1678319937000,32,21,FL
1678319968000,02R,20L,RJ
1678300019000,32,15,FL
1678265847000,35L,36,SP
1678300621000,17R,35L,SP
1678266412000,35L,18,SP
1678267515000,15,35L,KP
1678301714000,29,06,PA
1678302061000,32,07,FL
1678302602000,17,10,SV
1678302673000,17R,35L,SP
1678267789000,11L,08,BR
1678269080000,10,21,GL
1678303074000,10,17,SV
1678303552000,03,32,FL
1678304637000,03,07,FL
1678305344000,11,29,PA
1678305347000,32,03,FL
1678306239000,10,12,SV
1678306786000,11,13,PA
1678307552000,17,10,SV
1678307693000,10,03,GL
1678307740000,10,17,SV
1678308018000,17,10,SV
1678308581000,10,17,SV
1678308712000,17L,11L,SP
1678308795000,11L,17L,BR
1678308873000,15,33,KP
1678309475000,17,10,SV
1678309573000,10,21,GL
1678309862000,03,32,FL
1678310505000,32,03,FL
1678310553000,10,17,SV
1678312349000,21,32,FL
1678312651000,32,21,FL
1678313067000,11,13,PA
1678313805000,29L,11L,BR
1678315449000,15,33,CT
1678315937000,11,13,PA
1678318000000,21,32,FL
1678318663000,35L,17L,SP
