hora,nova_cabeceira,antiga_cabeceira,aero
1678022645000,21,14,FL
1678023035000,14,21,FL
1678023242000,35,10,SV
1678023677000,10,35,SV
1678024059000,21,14,FL
1678024160000,14,21,FL
1678024554000,02R,16,RJ
1678024922000,21,14,FL
1678025163000,35L,30,SP
1678025410000,14,21,FL
1678026150000,17,10,SV
1678026216000,15,21,GL
1678026906000,14,35L,FL
1678026952000,35L,14,SP
1677975543000,10,17,SV
1677977310000,33,15,CT
1678027268000,28,17,SV
1677980377000,15,33,KP
1678027310000,03,14,FL
1678027741000,14,03,FL
1677987044000,14,32,FL
1677995294000,32,14,FL
1677998237000,28R,10L,GR
1678003910000,10L,28R,GR
1678006615000,33,15,KP
1678007967000,29,11,PA
1678008514000,28L,10R,GR
1678008535000,02R,20L,RJ
1678028310000,20L,02R,RJ
1678010732000,14,32,FL
1678029784000,33,16,KP
1678030474000,10,28,SV
1678030768000,35L,25,SP
1678018288000,16,13,CF
1678018907000,17,10,SV
1678019839000,10,17,SV
1678019952000,35,10,SV
1678035587000,17,10,SV
1678020235000,10,35,SV
1678035669000,10,17,SV
1678020484000,11L,32,BR
1678036212000,35,10,SV
1678054947000,11,29,PA
1678056286000,32,14,FL
1678056483000,17,10,SV
1678056490000,14,32,FL
1678057651000,29L,11L,BR
1678058412000,32,14,FL
1678060421000,17R,35L,SP
1678036269000,10,35,SV
1678036823000,33,35R,KP
1678036957000,35L,33,SP
1678037460000,28R,10,GR
1678039366000,35L,17,SP
1678040423000,03,14,FL
1678041738000,14,03,FL
1678041890000,35L,18,SP
1678042170000,33,15,KP
1678043505000,33,18,KP
1678043686000,17,10,SV
1678043732000,18,12,RF
1678045166000,33,15,GL
1678045412000,10,17,SV
1678045706000,15,33,GL
1678045749000,33,17,KP
1678045763000,21,25,FL
1678046061000,33,15,GL
1678046222000,14,21,FL
1678047162000,29,33,PA
1678047281000,33,29,CT
1678047590000,17,10,SV
1678047612000,02R,20L,RJ
1678048468000,20L,02R,RJ
1678048531000,14,15,FL
1678049020000,02R,20L,RJ
1678049360000,15,33,GL
1678049620000,15,02R,GL
1678049782000,15,33,CT
1678049882000,02R,15,RJ
1678050162000,35R,01,SP
1678050329000,10,17,SV
1678050396000,15,33,KP
1678052201000,10R,28L,GR
1678052608000,17,10,SV
1678052857000,10,17,SV
