hora,nova_cabeceira,antiga_cabeceira,aero
1672150809000,15,26,GL
1672134362000,17,10,SV
1672137697000,35L,15,SP
1672137882000,10,17,SV
1672138342000,18,13,RF
1672138477000,15,08,GL
1672139249000,15,35L,CT
1672150918000,17,10,SV
1672152005000,15,33,KP
1672140476000,17,10,SV
1672140609000,10,17,SV
1672140634000,02R,20L,RJ
1672140664000,16,10,CF
1672140805000,02R,05,RJ
1672141423000,02R,03,RJ
1672141549000,11L,08,BR
1672142124000,10,16,SV
1672102898000,02R,20L,RJ
1672103786000,20L,02R,RJ
1672104499000,02R,20L,RJ
1672109673000,16,34,CF
1672114065000,17,10,SV
1672114451000,10,17,SV
1672152195000,10,17,SV
1672129911000,15,08,GL
1672132471000,18,15,RF
1672132529000,20L,02R,RJ
1672144310000,17,10,SV
1672144360000,10,17,SV
1672153460000,21,14,FL
1672144493000,21,14,FL
1672144757000,33,15,KP
1672145078000,17,10,SV
1672145421000,10,17,SV
1672145694000,14,21,FL
1672153832000,17,10,SV
1672153869000,02R,21,RJ
1672154745000,14,21,FL
1672146636000,33,15,CT
1672163744000,20L,02R,RJ
1672164076000,14,21,FL
1672156017000,10,17,SV
1672164540000,17,10,SV
1672164703000,15,07,KP
1672165751000,10,17,SV
1672166085000,34,20L,CF
1672166140000,17,10,SV
1672166452000,20L,34,RJ
1672167231000,10,17,SV
1672169093000,17,10,SV
1672169287000,35L,17,SP
1672170232000,10,35L,SV
1672170340000,17,10,SV
1672170598000,11,15,CT
1672170810000,15,11,CT
1672171258000,21,14,FL
1672171363000,10,17,SV
1672171556000,17,10,SV
1672171996000,17R,35L,SP
1672172698000,14,21,FL
1672173154000,33,15,GL
1672173621000,10,17,SV
1672173759000,35L,17R,SP
1672174954000,17,10,SV
1672147343000,02R,03,RJ
1672147521000,17,10,SV
1672147604000,10,17,SV
1672148122000,17,10,SV
1672148355000,10,17,SV
1672149552000,17,10,SV
1672149738000,15,33,CT
1672149816000,10,17,SV
1672175266000,10,17,SV
1672175307000,17R,35L,SP
1672175396000,15,33,GL
1672175746000,16,34,CF
1672177287000,11,12,PA
1672178470000,02R,20L,RJ
1672179085000,15,23,GL
1672179417000,11,15,CT
1672179568000,15,16,KP
1672179740000,15,11,CT
1672181397000,14,18,FL
1672183082000,20L,02R,RJ
1672183261000,17,10,SV
1672183409000,02R,20L,RJ
1672183650000,10,17,SV
1672185582000,15,14,KP
1672156950000,15,03,KP
1672157095000,35L,16,SP
1672157394000,03,14,FL
1672157403000,17,10,SV
1672157426000,10,17,SV
1672157869000,34,16,CF
1672158406000,14,03,FL
1672158792000,14,07,FL
1672159221000,21,14,FL
1672159512000,17,10,SV
1672159742000,15,08,GL
1672159874000,10,17,SV
1672160276000,14,21,FL
1672160777000,15,05,GL
1672161103000,17,10,SV
1672161264000,10,17,SV
1672161399000,17,10,SV
1672161574000,10,17,SV
1672162222000,11,12,PA
1672163321000,17,10,SV
1672163453000,10,17,SV
1672163721000,21,14,FL
