hora,nova_cabeceira,antiga_cabeceira,aero
1664710006000,15,26,GL
1664710158000,17R,12,SP
1664710527000,10,17,SV
1664711485000,17,10,SV
1664712989000,15,21,GL
1664713255000,10,17,SV
1664714392000,16,13,CF
1664728994000,33,26,CT
1664729736000,17,10,SV
1664729851000,10,17,SV
1664730628000,17R,02,SP
1664716936000,17,10,SV
1664730733000,17,10,SV
1664731054000,10,17,SV
1664717175000,10,17,SV
1664718271000,10,15,SV
1664731384000,17,10,SV
1664731499000,17R,35L,SP
1664731712000,15,21,GL
1664731769000,10,17,SV
1664718407000,33,15,CT
1664718410000,17,10,SV
1664731885000,17R,12,SP
1664731904000,14,21,FL
1664732842000,21,14,FL
1664732864000,17R,16,SP
1664718991000,10,17,SV
1664733135000,17,10,SV
1664733826000,10,17,SV
1664734104000,17,10,SV
1664720091000,21,14,FL
1664721247000,20L,02R,RJ
1664734350000,10,17,SV
1664734679000,14,21,FL
1664734760000,17,10,SV
1664735123000,10,17,SV
1664735677000,17R,12,SP
1664735745000,17R,36,SP
1664722983000,14,21,FL
1664723200000,15,17,KP
1664723323000,17,10,SV
1664736145000,17R,16,SP
1664736278000,16,13,CF
1664736337000,29,26,PA
1664736538000,15,19,KP
1664736587000,34,16,CF
1664737145000,17,10,SV
1664737386000,29,33,PA
1664724901000,10,17,SV
1664724983000,15,17R,KP
1664725139000,33,15,CT
1664725889000,17,10,SV
1664737936000,21,14,FL
1664738083000,10,17,SV
1664738228000,34,13,CF
1664738232000,15,33,CT
1664727109000,21,14,FL
1664738626000,14,21,FL
1664727630000,10,17,SV
1664739031000,17,10,SV
1664739490000,10,17,SV
1664739748000,14,07,FL
1664739753000,17,10,SV
1664740484000,15,26,CT
1664741087000,10,17,SV
1664741500000,11,18,CT
1664741984000,21,14,FL
1664742265000,14,21,FL
1664742789000,21,14,FL
1664743052000,14,21,FL
1664677174000,15,16,KP
1664682960000,17,10,SV
1664691011000,10,17,SV
1664748172000,11,29,PA
1664748696000,16,34,CF
1664703520000,15,19,KP
1664749794000,21,07,FL
1664750926000,14,21,FL
1664750929000,17R,30,SP
1664703769000,20L,02R,RJ
1664753573000,11L,29R,BR
1664704239000,29R,11L,BR
1664704660000,29,11,PA
1664704764000,02R,20L,RJ
1664707699000,17,10,SV
