hora,nova_cabeceira,antiga_cabeceira,aero
1675946086000,33,15,CT
1675955447000,10,17,SV
1675956919000,29,12,PA
1675957382000,17,10,SV
1675957567000,10,17,SV
1675957877000,17R,18,SP
1675957953000,20L,21,RJ
1675946341000,15,08,GL
1675946614000,11,09,PA
1675947082000,33,15,KP
1675947084000,17,10,SV
1675958024000,17,10,SV
1675958230000,10,17,SV
1675958358000,15,33,CT
1675958377000,20L,21,RJ
1675947325000,10,17,SV
1675958774000,34,16,CF
1675958816000,33,15,CT
1675958905000,33,21,KP
1675947893000,15,21,GL
1675902797000,02R,20L,RJ
1675948725000,32,25,FL
1675949106000,20L,02R,RJ
1675959121000,03,32,FL
1675959357000,18,17R,RF
1675959604000,32,03,FL
1675949589000,03,32,FL
1675949955000,17R,35R,SP
1675960048000,17,10,SV
1675950192000,17,10,SV
1675906573000,34,06,CF
1675950423000,20L,15,RJ
1675950521000,15,21,GL
1675950546000,10,17,SV
1675951069000,17,10,SV
1675960360000,10,17,SV
1675961188000,32,07,FL
1675951251000,32,03,FL
1675910699000,16,34,CF
1675951354000,10,17,SV
1675951913000,03,32,FL
1675952096000,29,11,PA
1675952151000,15,20L,GL
1675952184000,32,03,FL
1675962606000,03,32,FL
1675962786000,32,03,FL
1675963260000,03,07,FL
1675914692000,32,14,FL
1675964342000,33,36,KP
1675964430000,29R,11L,BR
1675952865000,21,32,FL
1675952873000,20L,15,RJ
1675952884000,17,10,SV
1675916899000,17,10,SV
1675918116000,35,17,SV
1675953471000,10,17,SV
1675953618000,32,21,FL
1675965370000,17,10,SV
1675965866000,10,17,SV
1675965967000,14,32,FL
1675919191000,17,35,SV
1675931296000,29,11,PA
1675953949000,21,32,FL
1675933492000,35L,17R,SP
1675954506000,17,10,SV
1675967465000,15,33,CT
1675954977000,32,21,FL
1675933520000,10,17,SV
1675955052000,10,17,SV
1675936406000,32,07,FL
1675955149000,16,13,CF
1675968471000,33,12,KP
1675968488000,17R,16,SP
1675955263000,17,10,SV
1675936808000,15,02,KP
1675937063000,15,08,GL
1675938598000,21,32,FL
1675938784000,15,08,GL
1675939012000,15,08,GL
1675939758000,11,29,PA
1675968971000,16,34,CF
1675940435000,17,10,SV
1675969749000,17R,16,SP
1675969863000,17,10,SV
1675970017000,10,17,SV
1675970103000,21,14,FL
1675970566000,15,33,KP
1675970886000,17R,16,SP
1675971003000,17R,16,SP
1675971093000,15,21,GL
1675971263000,11,15,CT
1675941226000,10,17,SV
1675971439000,21,07,FL
1675971759000,34,16,CF
1675971787000,15,11,CT
1675971839000,14,21,FL
1675941424000,32,21,FL
1675941601000,02R,21,RJ
1675972399000,17,10,SV
1675972523000,10,17,SV
1675972643000,17,10,SV
1675942790000,15,08,GL
1675973184000,10,17,SV
1675973706000,17,10,SV
1675973742000,10,17,SV
1675974990000,17,10,SV
1675975297000,10,17,SV
1675976228000,21,14,FL
1675976936000,32,21,FL
1675977118000,16,34,CF
1675977336000,15,21,GL
1675978316000,11,29,PA
1675978489000,17,10,SV
1675979091000,10,17,SV
1675979393000,17,10,SV
1675979554000,10,17,SV
1675979649000,17,10,SV
1675979924000,11L,29R,BR
1675979939000,10R,16,GR
1675980446000,10,17,SV
