hora,nova_cabeceira,antiga_cabeceira,aero
1665362838000,02R,20L,RJ
1665367640000,28R,10R,GR
1665368691000,10R,28R,GR
1665381018000,15,33,GL
1665383888000,17,10,SV
1665393179000,10,15,GL
1665396278000,10,26,GL
1665397351000,10,17,SV
1665398228000,02R,21,RJ
1665400449000,10,21,GL
1665402491000,17R,15,SP
1665402632000,17R,36,SP
1665404375000,17,10,SV
1665404733000,11,29,PA
1665404779000,10R,26,GR
1665405438000,10,17,SV
1665405789000,17,10,SV
1665405878000,18,10,RF
1665405917000,20L,02R,RJ
1665406170000,10,18,GL
1665409144000,10,17,SV
1665409639000,17,10,SV
1665410384000,10,17,SV
1665410923000,11L,24R,BR
1665412984000,17,10,SV
1665414344000,10,17,SV
1665437692000,17,10,SV
1665438155000,10,17,SV
1665438763000,11R,17R,BR
1665438890000,17R,11R,SP
1665440069000,17,10,SV
1665440690000,10,17,SV
1665416490000,17,10,SV
1665417248000,20L,21,RJ
1665418100000,10,17,SV
1665418376000,20L,15,RJ
1665442494000,17,10,SV
1665442726000,10,17,SV
1665418650000,11L,02,BR
1665418674000,17,10,SV
1665419609000,10,17,SV
1665419626000,15,20L,KP
1665422799000,11L,10R,BR
1665422887000,10R,11L,GR
1665423918000,20R,21,RJ
1665424768000,11L,14,BR
1665425937000,17,10,SV
1665426614000,11L,06L,BR
1665427464000,10,17,SV
1665429625000,10,08,GL
1665429931000,15,33,KP
1665432080000,15,10,GL
1665433291000,17,10,SV
1665434475000,11R,13,BR
1665435624000,10,17,SV
