hora,nova_cabeceira,antiga_cabeceira,aero
1662444102000,10,17,SV
1662456458000,15,26,GL
1662459665000,15,08,GL
1662459767000,17R,35,SP
1662460846000,15,08,GL
1662461670000,15,08,GL
1662463370000,15,11R,KP
1662463502000,11R,15,BR
1662463988000,17,10,SV
1662465075000,10,17,SV
1662423107000,17,10,SV
1662423186000,32,14,FL
1662423248000,10,17,SV
1662465640000,15,08,GL
1662438344000,18,12,RF
1662440040000,17,10,SV
1662465858000,02R,20L,RJ
1662466471000,17,10,SV
1662475954000,17,10,SV
1662467119000,15,10,KP
1662467162000,10,17,SV
1662477090000,15,33,KP
1662491211000,17,10,SV
1662491509000,10,17,SV
1662467401000,17,10,SV
1662491806000,21,32,FL
1662477867000,10,17,SV
1662478111000,15,12,KP
1662468273000,10,17,SV
1662478299000,17,10,SV
1662492490000,17,10,SV
1662492791000,10,17,SV
1662479349000,10,17,SV
1662493800000,32,21,FL
1662479496000,17,10,SV
1662469033000,17,10,SV
1662479623000,10,17,SV
1662493958000,21,32,FL
1662494216000,32,21,FL
1662495311000,17,10,SV
1662495943000,10,17,SV
1662469242000,10,17,SV
1662482328000,17R,16,SP
1662469410000,17,10,SV
1662482414000,15,05,GL
1662497348000,15,21,GL
1662498220000,15,18,KP
1662498527000,15,21,GL
1662499011000,17,10,SV
1662499489000,21,32,FL
1662499868000,32,21,FL
1662500007000,15,21,GL
1662500035000,10,17,SV
1662502834000,09R,27L,GR
1662504029000,18,12,RF
1662483410000,17,10,SV
1662483590000,15,08,GL
1662483806000,10,17,SV
1662484705000,17R,19,SP
1662484819000,15,24,GL
1662484827000,17,10,SV
1662485076000,15,08,GL
1662485077000,10,17,SV
1662485316000,17,10,SV
1662485610000,15,08,CT
1662485756000,10,17,SV
1662485965000,17,10,SV
1662486139000,10,17,SV
1662486759000,15,13,KP
1662487365000,18,15,RF
1662487715000,27L,09R,GR
1662469639000,10,17,SV
1662488294000,17,10,SV
1662488910000,15,16,KP
1662470073000,15,18,KP
1662489143000,10,17,SV
1662489587000,15,10,GL
1662489781000,18,16,RF
1662470888000,15,16,KP
1662471099000,17,10,SV
1662471806000,10,17,SV
1662473087000,17R,16,SP
1662474291000,21,32,FL
1662474517000,20L,02R,RJ
1662474675000,15,12,KP
1662474826000,32,21,FL
