hora,nova_cabeceira,antiga_cabeceira,aero
1659659146000,10,17,SV
1659660658000,17,10,SV
1659661567000,14,32,FL
1659662431000,10,17,SV
1659662571000,32,14,FL
1659663204000,33,31,KP
1659665852000,11R,06L,BR
1659691575000,14,32,FL
1659691899000,17,10,SV
1659692622000,35L,30,SP
1659693886000,10,17,SV
1659694199000,10,15,GL
1659695300000,10,08,GL
1659696004000,10,08,GL
1659698144000,17,10,SV
1659698278000,10,17,SV
1659698289000,17,10,SV
1659698553000,15,33,KP
1659698578000,10,17,SV
1659699176000,21,25,FL
1659699542000,14,21,FL
1659699694000,10,08,GL
1659700114000,02R,10,RJ
1659700916000,21,25,FL
1659701696000,14,25,FL
1659702115000,27L,09R,GR
1659702270000,17,10,SV
1659703135000,10,17,SV
1659705056000,10,17,SV
1659705394000,14,25,FL
1659705662000,21,14,FL
1659705791000,33,16,KP
1659705898000,33,06,KP
1659703368000,33,15,KP
1659703539000,33,08,CT
1659703658000,17,10,SV
1659706171000,14,21,FL
1659703862000,14,25,FL
1659706402000,10,33,GL
1659707104000,21,11,FL
1659704787000,21,25,FL
1659726962000,17,10,SV
1659708452000,33,26,CT
1659708477000,14,21,FL
1659709153000,17,10,SV
1659709529000,18,12,RF
1659727300000,10,17,SV
1659709639000,10,08,GL
1659714866000,14,21,FL
1659715619000,21,14,FL
1659710648000,33,08,CT
1659728384000,17,10,SV
1659710942000,10,17,SV
1659711117000,33,26,CT
1659711504000,14,15,FL
1659711843000,34,16,CF
1659712010000,16,34,CF
1659712159000,34,16,CF
1659716901000,33,26,KP
1659716959000,14,21,FL
1659728752000,10,17,SV
1659718110000,10,21,GL
1659718569000,17,10,SV
1659712467000,17R,35L,SP
1659712947000,29L,11L,BR
1659713079000,33,26,CT
1659718803000,10,17,SV
1659728807000,29R,25,BR
1659719185000,20L,02R,RJ
1659713399000,14,07,FL
1659729041000,15,33,KP
1659719445000,17,10,SV
1659713872000,21,23,FL
1659719662000,10,17,SV
1659729139000,17,10,SV
1659729183000,17R,08,SP
1659729387000,10,17,SV
1659720675000,17,10,SV
1659714346000,10,08,GL
1659729497000,09R,27L,GR
1659720913000,10,17,SV
1659721060000,15,33,CT
1659729667000,34,12,CF
1659721630000,17,10,SV
1659729710000,17,10,SV
1659729895000,15,06,KP
1659721930000,10,17,SV
1659722040000,28,10,GL
1659722100000,17,10,SV
1659730781000,21,14,FL
1659722810000,10,17,SV
1659723352000,21,14,FL
1659723694000,14,21,FL
1659731011000,15,12,KP
1659731195000,15,36,CT
1659731314000,10,17,SV
1659725495000,17,10,SV
1659731548000,15,12,KP
1659725804000,21,14,FL
1659732018000,14,21,FL
1659726040000,14,21,FL
1659726291000,10,17,SV
1659732746000,17R,12,SP
1659726826000,29R,14,BR
1659733419000,15,21,KP
1659734641000,21,14,FL
1659735124000,17,10,SV
1659735322000,10,17,SV
1659736970000,14,21,FL
1659737239000,17,10,SV
1659737437000,10,17,SV
1659738159000,17,10,SV
1659738451000,10,17,SV
1659739305000,14,07,FL
1659741808000,11,29,PA
