hora,nova_cabeceira,antiga_cabeceira,aero
1657198363000,32,25,FL
1657152891000,15,33,CT
1657157273000,02R,20L,RJ
1657159142000,33,15,CT
1657162209000,35,10,SV
1657162447000,10,35,SV
1657166356000,18,12,RF
1657180447000,15,33,CT
1657188526000,17,10,SV
1657188954000,33,15,KP
1657189558000,10,17,SV
1657189651000,33,15,CT
1657198679000,03,32,FL
1657189841000,21,32,FL
1657190691000,03,21,FL
1657198734000,15,26,GL
1657191076000,15,26,GL
1657199715000,33,36,CT
1657191446000,15,21,GL
1657191670000,15,33,CT
1657192453000,32,03,FL
1657192813000,03,32,FL
1657209617000,32,03,FL
1657200279000,32,05,FL
1657210048000,17,10,SV
1657210938000,10,17,SV
1657211141000,11L,03,BR
1657211731000,03,32,FL
1657193059000,32,03,FL
1657193783000,29,11,PA
1657194033000,16,31,CF
1657194148000,17,10,SV
1657211965000,17,10,SV
1657212318000,32,03,FL
1657200596000,35L,30,SP
1657212402000,10,17,SV
1657212499000,17,10,SV
1657212644000,10,17,SV
1657212881000,33,11,KP
1657194961000,10,17,SV
1657201383000,09R,03,GR
1657196129000,17,10,SV
1657196477000,33,15,CT
1657196844000,10,17,SV
1657213341000,03,32,FL
1657214227000,32,03,FL
1657214944000,17,10,SV
1657201523000,03,07,FL
1657215575000,10,17,SV
1657215785000,17,10,SV
1657216006000,10,17,SV
1657201597000,15,03,GL
1657202254000,32,25,FL
1657216579000,27L,16,GR
1657216937000,17,10,SV
1657202651000,03,32,FL
1657221632000,10,17,SV
1657221869000,20L,02R,RJ
1657221913000,20L,15,RJ
1657218419000,27L,16,GR
1657202855000,32,03,FL
1657203144000,03,32,FL
1657219035000,18,16L,RF
1657219309000,10,17,SV
1657222171000,15,26,GL
1657222224000,18,05,RF
1657222264000,17,10,SV
1657222373000,15,06,GL
1657219345000,11,29,PA
1657203496000,35L,30,SP
1657219592000,16,13,CF
1657222641000,03,32,FL
1657223146000,10,17,SV
1657203829000,27L,09R,GR
1657204024000,32,03,FL
1657223762000,35L,17,SP
1657220782000,17,10,SV
1657223933000,32,03,FL
1657224021000,17,10,SV
1657204227000,17,10,SV
1657224126000,03,32,FL
1657224474000,32,03,FL
1657224721000,10,17,SV
1657224904000,21,32,FL
1657224934000,14,21,FL
1657224972000,15,08,GL
1657225941000,17,10,SV
1657226621000,10,17,SV
1657227426000,35L,30,SP
1657227988000,17,10,SV
1657235492000,15,33,CT
1657235516000,29,15,CT
1657235775000,14,21,FL
1657236089000,15,29,CT
1657236248000,21,14,FL
1657228243000,15,21,GL
1657228503000,10,17,SV
1657237313000,17R,35L,SP
1657228963000,17,10,SV
1657237427000,11L,12,BR
1657237458000,11,18,CT
1657229003000,11R,04,BR
1657229380000,10,17,SV
1657229508000,17,10,SV
1657229576000,14,25,FL
1657230307000,10,17,SV
1657230483000,14,27L,FL
1657230530000,27L,14,GR
1657238212000,02R,20L,RJ
1657230824000,17,10,SV
1657231046000,33,15,KP
1657231132000,11R,32,BR
1657231264000,10,17,SV
1657231604000,15,21,GL
1657231874000,17,10,SV
1657205136000,03,32,FL
1657231940000,15,27L,KP
1657231951000,27L,15,GR
1657232173000,15,33,KP
1657232324000,09R,27L,GR
1657232889000,35L,30,SP
1657232948000,10,17,SV
1657233393000,33,16,KP
1657233687000,17,10,SV
1657234332000,21,25,FL
1657234447000,21,25,FL
1657234995000,10,17,SV
1657235207000,35,10,SV
1657235291000,21,25,FL
1657235452000,10,35,SV
1657205436000,10,17,SV
1657206563000,17,10,SV
1657207492000,32,03,FL
1657207668000,03,32,FL
1657207877000,10,17,SV
