hora,nova_cabeceira,antiga_cabeceira,aero
1667089360000,20L,02R,RJ
1667090315000,02R,20L,RJ
1667091839000,35L,17R,SP
1667091858000,17,10,SV
1667092994000,10,17,SV
1667093022000,16,13,CF
1667097558000,10R,28L,GR
1667103087000,17,10,SV
1667105480000,10,17,SV
1667107532000,17,10,SV
1667112035000,15,33,CT
1667119200000,33,15,GL
1667120011000,10,17,SV
1667123495000,17,10,SV
1667123775000,15,33,GL
1667124002000,11,29,PA
1667125267000,10,17,SV
1667125874000,33,15,KP
1667127930000,17,10,SV
1667128301000,02R,10R,RJ
1667128389000,10R,02R,GR
1667128501000,03,29,FL
1667129173000,33,15,CT
1667130967000,15,26,GL
1667131526000,10,17,SV
1667131722000,21,32,FL
1667131888000,28L,10R,GR
1667132694000,35L,17,SP
1667133821000,29,11,PA
1667135167000,32,21,FL
1667135823000,15,26,GL
1667135935000,20L,02R,RJ
1667146558000,15,17,GL
1667146596000,33,15,GL
1667146708000,10,17,SV
1667147178000,17,10,SV
1667147721000,10,17,SV
1667148075000,15,08,GL
1667136687000,02R,20L,RJ
1667137525000,32,25,FL
1667137600000,32,25,FL
1667138032000,03,07,FL
1667138605000,15,03,GL
1667138883000,35L,14,SP
1667139057000,17,10,SV
1667148953000,17,10,SV
1667149103000,10,17,SV
1667149196000,17,10,SV
1667149452000,10,17,SV
1667149536000,15,33,GL
1667149778000,17,10,SV
1667149997000,10,17,SV
1667150193000,21,32,FL
1667139453000,10,17,SV
1667140002000,33,17R,KP
1667140337000,32,03,FL
1667151171000,17,10,SV
1667140538000,03,32,FL
1667152128000,32,21,FL
1667141363000,32,03,FL
1667162643000,20L,15,RJ
1667141955000,02R,10,RJ
1667153732000,34,16,CF
1667163769000,33,16,KP
1667154436000,03,32,FL
1667154890000,20L,02R,RJ
1667142799000,03,32,FL
1667144070000,32,03,FL
1667155458000,10,17,SV
1667155557000,32,03,FL
1667166396000,17,10,SV
1667155857000,15,08,GL
1667156093000,17,10,SV
1667144626000,17,10,SV
1667145014000,02R,21,RJ
1667145127000,11L,30,BR
1667156858000,10,17,SV
1667166600000,10,17,SV
1667146205000,29R,11L,BR
1667168023000,16,34,CF
1667146256000,17,07,SV
1667146448000,15,03,GL
1667157931000,17,10,SV
1667158054000,15,21,GL
1667168534000,17,10,SV
1667158807000,33,32,CT
1667168951000,15,33,KP
1667158907000,35L,30,SP
1667159602000,32,33,FL
1667169319000,10,17,SV
1667159973000,15,08,GL
1667160202000,10,17,SV
1667160444000,17,10,SV
1667160735000,10,17,SV
1667161089000,17,10,SV
1667161647000,10,17,SV
1667161906000,15,07,GL
1667162510000,15,20L,GL
1667170957000,10R,28L,GR
1667174189000,35L,33,SP
1667174204000,33,15,KP
