hora,nova_cabeceira,antiga_cabeceira,aero
1660792262000,17,10,SV
1660792620000,10,17,SV
1660792724000,29,11,PA
1660794686000,17,10,SV
1660795393000,15,33,GL
1660812574000,10,17,SV
1660815456000,33,15,KP
1660815866000,15,26,GL
1660817261000,17,10,SV
1660817704000,10,17,SV
1660819583000,10,15,SV
1660820085000,15,03,GL
1660823263000,17,10,SV
1660823374000,10,17,SV
1660823473000,15,03,GL
1660823723000,35L,17,SP
1660823914000,17,10,SV
1660825705000,10,17,SV
1660826966000,17,10,SV
1660827958000,10,17,SV
1660828454000,17,10,SV
1660828475000,10,17,SV
1660828691000,33,03,GL
1660831933000,09R,16,GR
1660831944000,10,17,SV
1660832108000,35,10,SV
1660832460000,17,35,SV
1660832597000,10,17,SV
1660832780000,33,15,GL
1660832832000,17,10,SV
1660830163000,35L,34,SP
1660833009000,10,17,SV
1660833728000,27L,09R,GR
1660833854000,17,10,SV
1660834019000,35L,12,SP
1660830824000,33,15,GL
1660830901000,32,07,FL
1660831043000,17,10,SV
1660831148000,10,17,SV
1660831733000,17,10,SV
1660834535000,34,16,CF
1660835140000,10,17,SV
1660835934000,14,32,FL
1660836854000,11L,32,BR
1660837320000,17,10,SV
1660837549000,33,08,GL
1660837851000,10,17,SV
1660838347000,17,10,SV
1660838994000,10,17,SV
1660846793000,02R,03,RJ
1660847872000,02R,05,RJ
1660848249000,35L,34,SP
1660841347000,33,03,GL
1660841838000,17,10,SV
1660841891000,10,17,SV
1660842198000,17,10,SV
1660848991000,17,10,SV
1660849745000,02R,33,RJ
1660849982000,33,02R,GL
1660842400000,11L,32,BR
1660842520000,10,17,SV
1660842739000,33,15,CT
1660843235000,11L,32,BR
1660850571000,10,17,SV
1660850700000,33,09,GL
1660850980000,17,10,SV
1660843513000,17,10,SV
1660843842000,10,17,SV
1660851176000,02R,03,RJ
1660851368000,10,17,SV
1660844479000,33,03,GL
1660844578000,29,05,PA
1660851554000,17,10,SV
1660851562000,21,14,FL
1660851994000,10,17,SV
1660852315000,34,13,CF
1660783264000,11L,14,BR
1660853032000,29R,11L,BR
1660853088000,14,21,FL
1660853392000,34,13,CF
1660853438000,11L,29R,BR
1660853829000,29R,11L,BR
1660786920000,09R,27L,GR
1660861422000,15,33,KP
1660788938000,17,10,SV
1660865101000,29,02R,PA
1660865176000,02R,29,RJ
1660866644000,33,15,CT
1660855344000,34,13,CF
1660855531000,17,10,SV
1660855932000,34,13,CF
1660867184000,20L,02R,RJ
1660856371000,29,33,CT
1660856740000,33,29,CT
1660789260000,10,17,SV
1660857710000,11L,29L,BR
1660857907000,10,17,SV
1660857975000,20L,02R,RJ
1660858729000,29,31,PA
1660858931000,18,16L,RF
1660859369000,15,33,GL
1660859663000,02R,20L,RJ
1660859722000,20L,02R,RJ
1660860456000,02R,20L,RJ
1660789641000,17,10,SV
1660789812000,10,17,SV
