hora,nova_cabeceira,antiga_cabeceira,aero
1661589072000,10,17,SV
1661591068000,35L,17L,SP
1661595673000,15,04,GL
1661597311000,15,21,GL
1661599698000,10,15,SV
1661600754000,35L,12,SP
1661600880000,17,10,SV
1661601577000,10,17,SV
1661602449000,15,07,KP
1661603492000,33,15,CT
1661559619000,17,10,SV
1661560097000,17R,12,SP
1661560610000,32,21,FL
1661561255000,10,17,SV
1661566313000,17,10,SV
1661566712000,10,17,SV
1661567504000,14,32,FL
1661567820000,17,10,SV
1661568075000,32,14,FL
1661568306000,10,17,SV
1661568489000,17,10,SV
1661569825000,10,17,SV
1661570520000,17,10,SV
1661608685000,32,03,FL
1661608723000,17,10,SV
1661609074000,10,17,SV
1661609150000,29,11,PA
1661609193000,33,18,KP
1661609353000,17,10,SV
1661609399000,33,26,CT
1661609728000,29,05,PA
1661609732000,10,17,SV
1661604500000,03,32,FL
1661610203000,03,32,FL
1661610397000,18,35,RF
1661610607000,15,01,KP
1661610836000,17,10,SV
1661610967000,32,03,FL
1661620119000,29,11,PA
1661620124000,32,03,FL
1661620373000,10,17,SV
1661622356000,33,09,KP
1661611015000,10,17,SV
1661622531000,35L,30,SP
1661604552000,17,10,SV
1661622881000,17,10,SV
1661605816000,32,05,FL
1661623892000,35L,30,SP
1661624458000,35L,16,SP
1661613394000,32,05,FL
1661614109000,20L,02R,RJ
1661614233000,33,15,KP
1661615108000,17,10,SV
1661625072000,32,07,FL
1661625183000,17,13,SV
1661606249000,32,05,FL
1661625375000,33,15,KP
1661625892000,35L,09R,SP
1661626127000,33,16,KP
1661615965000,32,05,FL
1661616106000,02R,20L,RJ
1661616569000,33,26,CT
1661606604000,10,17,SV
1661616987000,20L,02R,RJ
1661627768000,27L,09R,GR
1661628050000,10,17,SV
1661606796000,03,23,FL
1661628434000,17,10,SV
1661617499000,35L,30,SP
1661617560000,10,17,SV
1661606871000,33,15,KP
1661628968000,10,17,SV
1661606963000,33,02C,CT
1661629419000,17,10,SV
1661618791000,17,10,SV
1661607499000,03,32,FL
1661618996000,10,17,SV
1661619004000,03,32,FL
1661619716000,03,07,FL
1661619978000,17,10,SV
1661629627000,03,32,FL
1661629712000,33,30,KP
1661629977000,10,17,SV
1661630204000,32,03,FL
1661630255000,17,10,SV
1661630503000,10,17,SV
1661607516000,33,36,KP
1661607672000,33,15,KP
1661607777000,17,10,SV
1661631860000,17,10,SV
1661607956000,10,17,SV
1661632570000,03,32,FL
1661633030000,32,03,FL
1661636345000,10,17,SV
1661636572000,17R,35L,SP
1661637431000,17,10,SV
1661637592000,10,17,SV
1661637747000,09R,27L,GR
1661638003000,15,33,KP
1661638668000,17R,16,SP
1661638768000,17R,33,SP
1661639475000,17R,30,SP
1661641338000,17R,16,SP
1661644641000,02R,20L,RJ
