hora,nova_cabeceira,antiga_cabeceira,aero
1663674302000,10,16L,SV
1663674473000,21,26,FL
1663674868000,17,10,SV
1663676859000,10,17,SV
1663636394000,29,11,PA
1663639655000,11,29,PA
1663641254000,10R,28L,GR
1663642940000,33,15,CT
1663643486000,29,11,PA
1663644893000,11,29,PA
1663677036000,35L,12,SP
1663654285000,28L,10R,GR
1663654422000,11L,29L,BR
1663677060000,15,33,GL
1663662781000,10R,28L,GR
1663664045000,29,11,PA
1663677992000,17,10,SV
1663664672000,35L,17R,SP
1663665128000,15,29,KP
1663665131000,29,15,PA
1663666316000,20L,02R,RJ
1663667196000,11R,07,BR
1663669431000,02R,20L,RJ
1663670142000,17,10,SV
1663670516000,10,17,SV
1663670774000,15,21,GL
1663685421000,21,14,FL
1663686568000,14,21,FL
1663687234000,33,26,CT
1663688410000,10,17,SV
1663688860000,33,10,CT
1663688909000,11,29,PA
1663671318000,17,10,SV
1663671404000,10,17,SV
1663671810000,33,15,KP
1663689258000,17,10,SV
1663689372000,34,10,CF
1663672075000,15,26,GL
1663672118000,20L,02R,RJ
1663672328000,33,15,KP
1663678087000,11R,20L,BR
1663678372000,20L,11R,RJ
1663673030000,32,07,FL
1663691019000,11L,32,BR
1663691075000,35,17,SV
1663673081000,33,16,KP
1663691209000,10,35,SV
1663673453000,33,15,GL
1663691301000,17,10,SV
1663680187000,10,17,SV
1663691698000,10,17,SV
1663691888000,18,16,RF
1663692431000,15,33,CT
1663692703000,21,14,FL
1663692899000,15,21,GL
1663692955000,17,10,SV
1663701314000,21,14,FL
1663701350000,17,10,SV
1663693101000,29R,11L,BR
1663693169000,10,17,SV
1663693332000,11L,29R,BR
1663680558000,03,32,FL
1663693551000,17,10,SV
1663693838000,10,17,SV
1663694186000,14,21,FL
1663694223000,15,08,GL
1663701836000,28L,21,GR
1663702195000,28L,17,GR
1663702251000,10,17,SV
1663680835000,15,08,GL
1663702517000,15,26,CT
1663702679000,14,21,FL
1663702705000,11,13,PA
1663702840000,29R,11L,BR
1663702884000,15,26,GL
1663695322000,18,33,RF
1663695405000,17,10,SV
1663680942000,14,03,FL
1663703408000,20L,15,RJ
1663682162000,17,10,SV
1663704104000,17,10,SV
1663704437000,10,17,SV
1663704691000,33,15,KP
1663697106000,18,15,RF
1663697386000,14,07,FL
1663697434000,10,17,SV
1663697642000,21,14,FL
1663698079000,14,21,FL
1663698188000,18,12,RF
1663698460000,21,14,FL
1663699142000,14,21,FL
1663682340000,28L,10R,GR
1663706235000,16,34,CF
1663700139000,15,23,GL
1663683042000,21,14,FL
1663706708000,17R,35R,SP
1663707017000,17,10,SV
1663707505000,21,14,FL
1663707641000,10,17,SV
1663708028000,15,21,GL
1663683308000,33,08,CT
1663708788000,15,33,KP
1663709367000,28L,16,GR
1663710320000,17,10,SV
1663710556000,10,17,SV
1663711562000,14,21,FL
1663711611000,15,02C,GL
1663711870000,28L,16,GR
1663713505000,21,14,FL
1663715122000,17R,30,SP
1663715353000,21,14,FL
1663715493000,14,21,FL
1663716870000,17,10,SV
1663717330000,15,14,KP
1663717477000,11L,29R,BR
1663683372000,14,21,FL
1663683406000,10,17,SV
1663683497000,17,10,SV
1663683565000,34,16,CF
1663683691000,21,14,FL
1663683865000,10,17,SV
1663684295000,14,25,FL
1663684579000,28L,35,GR
1663684768000,14,21,FL
1663684780000,17,10,SV
