hora,nova_cabeceira,antiga_cabeceira,aero
1667653009000,20L,02R,RJ
1667607198000,14,21,FL
1667609742000,02R,20L,RJ
1667610984000,32,14,FL
1667613129000,14,32,FL
1667653032000,28,10,SV
1667653263000,14,23,FL
1667653577000,21,14,FL
1667619510000,32,14,FL
1667654023000,14,21,FL
1667621878000,14,32,FL
1667629405000,32,14,FL
1667654268000,17,28,SV
1667640704000,02R,28,RJ
1667642026000,36,15,RF
1667654677000,18,36,RF
1667643327000,17,02R,SV
1667654757000,28,17,SV
1667656188000,15,12,KP
1667645831000,28,17,SV
1667646943000,17,28,SV
1667647659000,14,32,FL
1667666692000,21,14,FL
1667656209000,21,14,FL
1667666723000,28,17,SV
1667648614000,21,14,FL
1667648784000,15,07,CT
1667656661000,14,21,FL
1667667187000,17,28,SV
1667667269000,28,17,SV
1667667288000,17R,15,SP
1667667413000,18,12,RF
1667656851000,14,07,FL
1667667920000,16,09,CF
1667651337000,11,15,CT
1667651373000,14,21,FL
1667651885000,15,11,CT
1667657031000,17L,12,SP
1667652434000,28,17,SV
1667668605000,14,21,FL
1667668698000,17R,35L,SP
1667668883000,10L,16,GR
1667652820000,10,28,SV
1667657667000,14,07,FL
1667670289000,15,16,KP
1667671589000,17R,16,SP
1667671840000,17R,35L,SP
1667658467000,21,14,FL
1667671933000,14,07,FL
1667672390000,03,07,FL
1667682536000,28,17,SV
1667658794000,14,21,FL
1667684547000,21,14,FL
1667684623000,14,21,FL
1667673553000,16,13,CF
1667685263000,15,18,CT
1667659495000,16,29,CF
1667673797000,21,14,FL
1667674420000,17R,12,SP
1667659517000,15,18,CT
1667675426000,14,21,FL
1667660425000,17,28,SV
1667675446000,11,13,PA
1667677365000,21,14,FL
1667677497000,15,26,CT
1667677519000,14,21,FL
1667661380000,17R,36,SP
1667678516000,17,28,SV
1667678718000,28,17,SV
1667678842000,15,26,CT
1667678964000,03,07,FL
1667679602000,20L,21,RJ
1667679623000,28,29,SV
1667661863000,21,14,FL
1667662323000,28,17,SV
1667662455000,14,21,FL
1667682118000,17,28,SV
1667663835000,17R,20L,SP
1667664589000,20L,35,RJ
1667664943000,20L,23,RJ
1667665000000,14,07,FL
1667665957000,20R,21,RJ
1667666541000,17,28,SV
