hora,nova_cabeceira,antiga_cabeceira,aero
1670498287000,17,10,SV
1670498607000,10,17,SV
1670498842000,32,14,FL
1670499669000,10,20L,GL
1670499747000,16,12,CF
1670508621000,10,17,SV
1670499756000,20L,10,RJ
1670508822000,14,07,FL
1670499965000,17,10,SV
1670509076000,21,14,FL
1670500126000,21,32,FL
1670500133000,10,15,GL
1670509184000,18,13,RF
1670500777000,32,21,FL
1670509995000,14,07,FL
1670501164000,33,05,CT
1670510745000,33,15,KP
1670501298000,18,16,RF
1670511724000,17,10,SV
1670511807000,16,21,CF
1670501540000,20L,21,RJ
1670459864000,10,17,SV
1670460363000,20L,02R,RJ
1670462088000,17,10,SV
1670464208000,10,17,SV
1670512607000,10,17,SV
1670513690000,35,10,SV
1670502288000,18,15,RF
1670514070000,21,14,FL
1670502426000,33,15,CT
1670514589000,10,35,SV
1670514652000,11,05,PA
1670514665000,17,10,SV
1670472944000,15,26,KP
1670474651000,10L,06,GR
1670502907000,10,17,SV
1670491822000,15,06,CT
1670491906000,15,02,KP
1670514924000,10,17,SV
1670514973000,10,21,GL
1670515104000,14,21,FL
1670493054000,18,15,RF
1670493847000,32,14,FL
1670503189000,11,29,PA
1670494638000,33,15,CT
1670495911000,14,32,FL
1670515977000,11,23,PA
1670504203000,17,10,SV
1670516791000,17,10,SV
1670517016000,10,17,SV
1670497065000,15,21,GL
1670497118000,15,08,GL
1670497122000,15,08,GL
1670518564000,14,05,FL
1670504367000,10,17,SV
1670518627000,10,28,GL
1670504750000,17,10,SV
1670519216000,21,14,FL
1670519331000,14,21,FL
1670519439000,18,16,RF
1670519442000,11,13,PA
1670519970000,15,08,GL
1670504786000,21,07,FL
1670505163000,14,21,FL
1670505405000,11,15,PA
1670505786000,33,36,CT
1670505949000,21,14,FL
1670506046000,14,21,FL
1670522064000,17,10,SV
1670506728000,10,17,SV
1670522125000,10,17,SV
1670522441000,21,14,FL
1670529395000,20L,21,RJ
1670507408000,28L,10R,GR
1670522771000,29,11,PA
1670522869000,14,21,FL
1670522922000,33,15,KP
1670530538000,11,29,PA
1670523426000,20L,21,RJ
1670507486000,20L,21,RJ
1670507546000,10,08,GL
1670531032000,17L,35,SP
1670531101000,17,10,SV
1670531625000,10,17,SV
1670531925000,17,10,SV
1670532961000,10,17,SV
1670533311000,14,05,FL
1670534280000,21,14,FL
1670534450000,15,21,GL
1670534576000,33,25,KP
1670534740000,14,05,FL
1670534763000,17,10,SV
1670534943000,10,17,SV
1670535420000,21,14,FL
1670535461000,14,21,FL
1670524410000,11,33,CT
1670524538000,33,11,CT
1670524864000,29,31,PA
1670525565000,20L,21,RJ
1670526189000,20L,21,RJ
1670526703000,29L,11R,BR
1670526848000,17,10,SV
1670527190000,10,17,SV
1670527362000,17,10,SV
1670527473000,21,14,FL
1670527579000,10,17,SV
1670527589000,15,08,GL
1670527754000,14,21,FL
1670527920000,15,08,GL
1670536170000,03,14,FL
1670536399000,17,10,SV
1670536751000,10,17,SV
1670536834000,14,03,FL
1670536884000,15,33,CT
1670537163000,17,10,SV
1670537579000,10,17,SV
1670538603000,11,18,CT
1670528437000,29,33,CT
1670528796000,33,29,CT
1670539671000,32,14,FL
1670541379000,10R,28L,GR
1670508276000,21,07,FL
1670541721000,15,33,KP
1670508278000,17,10,SV
