hora,nova_cabeceira,antiga_cabeceira,aero
1681345019000,03,32,FL
1681345309000,10,17,SV
1681345729000,02R,20L,RJ
1681347074000,32,03,FL
1681347780000,35,10,SV
1681400664000,11L,32,BR
1681348061000,10,35,SV
1681349343000,16,04,CF
1681358164000,35,10,SV
1681359955000,10,35,SV
1681363668000,29,11,PA
1681374327000,11,29,PA
1681376797000,35L,17R,SP
1681377183000,18,15,RF
1681379513000,15,23,GL
1681380810000,29,11,PA
1681381620000,35L,12,SP
1681382870000,15,03,GL
1681382879000,11,29,PA
1681383062000,17,10,SV
1681383147000,10R,17,GR
1681384113000,10,17,SV
1681384540000,35L,16,SP
1681389045000,17,10,SV
1681389321000,10,17,SV
1681390393000,10,30,SV
1681390497000,35L,30,SP
1681390577000,15,18,KP
1681391795000,33,15,KP
1681392280000,14,32,FL
1681392749000,17,10,SV
1681392773000,33,13,CT
1681393209000,28L,10R,GR
1681393490000,10,17,SV
1681385872000,11L,32,BR
1681401069000,10,17,SV
1681385926000,15,10,KP
1681386344000,15,26,GL
1681393796000,33,17,KP
1681386416000,15,26,GL
1681402005000,17,10,SV
1681387158000,17,15,SV
1681388001000,10,17,SV
1681394783000,17,10,SV
1681395332000,10,17,SV
1681388118000,35L,12,SP
1681388209000,33,15,CT
1681402158000,10,17,SV
1681402341000,15,21,GL
1681403403000,17,10,SV
1681397251000,34,16,CF
1681403654000,10,17,SV
1681397617000,17,10,SV
1681397785000,10,17,SV
1681405207000,17,10,SV
1681398104000,17,10,SV
1681398431000,34,23,CF
1681399189000,33,15,KP
1681399531000,20L,02R,RJ
1681414753000,17R,35L,SP
1681415378000,15,33,KP
1681415529000,16,34,CF
1681405311000,10,17,SV
1681405551000,33,36,CT
1681405668000,15,09,GL
1681416818000,17,10,SV
1681405863000,11,30,PA
1681417109000,29R,11L,BR
1681405986000,17,10,SV
1681417677000,11L,29L,BR
1681417898000,29L,11L,BR
1681418338000,10,17,SV
1681406007000,10,17,SV
1681406309000,34,13,CF
1681407913000,33,36,CT
1681419084000,11R,29L,BR
1681419244000,11,15,PA
1681419323000,15,23,GL
1681419429000,15,21,GL
1681419692000,15,18,KP
1681419869000,15,22,KP
1681420502000,10R,28L,GR
1681420963000,17,10,SV
1681421453000,10,17,SV
1681408554000,15,23,GL
1681421713000,17,10,SV
1681422544000,10,17,SV
1681410235000,17,10,SV
1681425615000,11,15,PA
1681426397000,33,15,KP
1681427165000,17,10,SV
1681427422000,10,17,SV
1681428013000,33,16,KP
1681411571000,10,17,SV
1681412057000,15,33,CT
1681412198000,17,10,SV
1681412663000,10,17,SV
1681413376000,15,21,GL
1681413853000,15,08,GL
