hora,nova_cabeceira,antiga_cabeceira,aero
1671323345000,14,21,FL
1671326098000,20L,02R,RJ
1671333574000,32,14,FL
1671338384000,29L,12,BR
1671338472000,16,12,CF
1671353028000,11L,29R,BR
1671356009000,02R,20L,RJ
1671356512000,14,32,FL
1671361404000,17,10,SV
1671361751000,10,17,SV
1671368821000,18,12,RF
1671369666000,14,25,FL
1671371052000,15,08,GL
1671362954000,02R,21,RJ
1671363488000,17,10,SV
1671364881000,18,02R,RF
1671365373000,10,17,SV
1671365468000,02R,18,RJ
1671366294000,20L,02R,RJ
1671373518000,10,17,SV
1671373566000,10,13,SV
1671374299000,32,14,FL
1671374833000,17,10,SV
1671375276000,14,32,FL
1671375302000,10,17,SV
1671375957000,15,23,KP
1671378376000,35,10,SV
1671378706000,10,35,SV
1671378968000,17R,07,SP
1671379070000,10R,20L,GR
1671379091000,20L,10R,RJ
1671379172000,17,10,SV
1671393435000,17R,12,SP
1671393962000,17R,35,SP
1671394391000,03,14,FL
1671380524000,10,17,SV
1671394776000,14,03,FL
1671394883000,16,13,CF
1671395058000,17,10,SV
1671395346000,10,17,SV
1671396341000,17R,18,SP
1671396658000,21,14,FL
1671396971000,15,35,KP
1671397609000,17R,12,SP
1671385727000,17,10,SV
1671385782000,16,13,CF
1671397926000,35,10,SV
1671385999000,10,17,SV
1671398124000,17R,15,SP
1671398132000,17R,18,SP
1671398826000,10,35,SV
1671399017000,14,21,FL
1671400263000,17R,16,SP
1671400564000,17,10,SV
1671400641000,16,17R,CF
1671388895000,15,19,KP
1671402462000,10,17,SV
1671390564000,17R,21,SP
1671390615000,29L,11L,BR
