hora,nova_cabeceira,antiga_cabeceira,aero
1671668743000,16,34,CF
1671668931000,36,18,RF
1671670910000,17,10,SV
1671671645000,10,17,SV
1671671891000,17R,12,SP
1671674036000,17,10,SV
1671674233000,10,17,SV
1671702119000,36,18,RF
1671703854000,18,36,RF
1671704046000,20L,17R,RJ
1671704208000,21,14,FL
1671704474000,14,21,FL
1671704631000,17R,20L,SP
1671705441000,03,14,FL
1671706001000,18,15,RF
1671706654000,35,10,SV
1671717788000,14,21,FL
1671718354000,15,08,GL
1671718838000,17,10,SV
1671707294000,17,35,SV
1671707482000,10,17,SV
1671707682000,10,07,SV
1671707742000,14,03,FL
1671707782000,21,14,FL
1671708176000,10R,17,GR
1671709451000,15,21,GL
1671709995000,14,21,FL
1671711664000,17R,16,SP
1671711832000,16,17R,CF
1671711835000,10,05,SV
1671711895000,17,10,SV
1671712552000,03,14,FL
1671719057000,10,17,SV
1671719418000,18,15,RF
1671719525000,17,10,SV
1671719922000,10,17,SV
1671720761000,20L,21,RJ
1671721533000,17R,13,SP
1671722210000,17,10,SV
1671722379000,10,17,SV
1671722398000,15,08,GL
1671722560000,21,14,FL
1671722645000,36,18,RF
1671713014000,10,17,SV
1671713307000,14,07,FL
1671713693000,17,10,SV
1671715338000,10,14,SV
1671715411000,16,13,CF
1671723850000,14,21,FL
1671723994000,21,14,FL
1671724094000,14,21,FL
1671715558000,17,10,SV
1671715809000,10,17,SV
1671724501000,16,13,CF
1671724509000,21,14,FL
1671716015000,14,10,FL
1671716125000,14,07,FL
1671716813000,17,10,SV
1671716824000,15,20L,CT
1671717122000,20L,15,RJ
1671725215000,14,21,FL
1671725367000,17,10,SV
1671725482000,29L,32,BR
1671725640000,10,17,SV
1671725696000,17,10,SV
1671725983000,21,14,FL
1671726944000,10,17,SV
1671717202000,29L,09,BR
1671717276000,10,17,SV
1671717375000,10,14,SV
1671717430000,21,14,FL
1671727057000,14,21,FL
1671727393000,20L,21,RJ
1671727441000,14,25,FL
1671728333000,15,08,GL
1671728610000,17,10,SV
1671728771000,10,17,SV
1671729132000,21,14,FL
1671729244000,17,10,SV
1671729699000,15,18,CT
1671729717000,10,17,SV
1671733454000,17,10,SV
1671734297000,20L,21,RJ
1671734834000,21,14,FL
1671735001000,10,17,SV
1671730409000,11,12,PA
1671730612000,14,21,FL
1671735193000,14,21,FL
1671735479000,21,14,FL
1671736216000,17,10,SV
1671736677000,14,21,FL
1671736997000,10,17,SV
1671737197000,15,21,GL
1671738180000,03,14,FL
1671738687000,14,03,FL
1671740416000,17,10,SV
1671741003000,21,14,FL
1671741545000,10,17,SV
1671743910000,14,21,FL
1671743961000,21,14,FL
1671744159000,14,21,FL
1671744362000,21,14,FL
1671745507000,15,21,GL
1671745942000,14,21,FL
