hora,nova_cabeceira,antiga_cabeceira,aero
1659402671000,02R,20L,RJ
1659403812000,28,10,GL
1659406829000,35,10,SV
1659407324000,10,35,SV
1659420995000,17,10,SV
1659431044000,35L,17R,SP
1659431699000,32,14,FL
1659431710000,10,17,SV
1659434781000,10,08,GL
1659435601000,17,10,SV
1659436744000,28,26,GL
1659437621000,10,17,SV
1659439373000,17,10,SV
1659440025000,10,17,SV
1659440049000,11L,13,BR
1659440378000,21,32,FL
1659440924000,32,21,FL
1659441045000,17,10,SV
1659441274000,10,17,SV
1659441483000,33,15,CT
1659441903000,16,13,CF
1659442163000,35L,19,SP
1659445293000,16,13,CF
1659445459000,10,12,GL
1659443204000,10,28,GL
1659444734000,32,21,FL
1659444788000,17,10,SV
1659446101000,10,17,SV
1659448156000,17R,35L,SP
1659448309000,17,10,SV
1659448310000,16,13,CF
1659448604000,32,25,FL
1659448674000,10,17,SV
1659477301000,14,07,FL
1659450726000,21,25,FL
1659451356000,17,10,SV
1659451434000,20L,02R,RJ
1659451677000,03,32,FL
1659452610000,32,03,FL
1659464558000,10,17,SV
1659465013000,21,14,FL
1659454052000,10,17,SV
1659454120000,03,32,FL
1659465168000,21,14,FL
1659478209000,14,07,FL
1659465480000,03,21,FL
1659454233000,10,21,GL
1659480024000,10,28,GL
1659454730000,10,21,GL
1659454754000,15,25,KP
1659466027000,14,03,FL
1659466276000,17R,12,SP
1659480126000,17,10,SV
1659455428000,32,03,FL
1659455740000,17,10,SV
1659480503000,17R,28,SP
1659456181000,10,17,SV
1659467266000,33,36,CT
1659467266000,16,31,CF
1659456577000,14,21,FL
1659480743000,10,17,SV
1659467356000,33,15,KP
1659467496000,33,16,KP
1659467907000,32,33,FL
1659468054000,17,10,SV
1659468257000,10,21,GL
1659468310000,10,17,SV
1659459069000,21,32,FL
1659459858000,17R,16,SP
1659461315000,14,21,FL
1659468777000,35,10,SV
1659469014000,32,14,FL
1659469379000,10,35,SV
1659469686000,11L,07,BR
1659470111000,10,11L,GL
1659470158000,03,32,FL
1659463104000,18,15,RF
1659463455000,17,10,SV
1659463708000,10,12,GL
1659463888000,14,07,FL
1659470729000,32,03,FL
1659471242000,17,10,SV
1659471488000,11L,10,BR
1659471561000,15,33,KP
1659472107000,15,33,CT
1659472235000,10,17,SV
1659473637000,03,32,FL
1659474734000,17,10,SV
1659475304000,10,21,GL
1659475625000,10,17,SV
1659476328000,28,21,GL
1659476498000,28,10,GL
1659476537000,11,18,CT
1659476833000,21,07,FL
