hora,nova_cabeceira,antiga_cabeceira,aero
1658580094000,17,10,SV
1658580700000,32,14,FL
1658581081000,18,16,RF
1658581470000,10,17,SV
1658581812000,15,13,GL
1658582339000,33,15,CT
1658582701000,15,33,KP
1658582833000,15,18,KP
1658584104000,14,32,FL
1658585423000,33,15,KP
1658586793000,33,36,CT
1658587393000,17,10,SV
1658588995000,33,17R,KP
1658589464000,10,17,SV
1658590237000,17,10,SV
1658593144000,20L,02R,RJ
1658593176000,10,17,SV
1658593338000,17,10,SV
1658535278000,02R,20L,RJ
1658593746000,10,17,SV
1658594126000,17,10,SV
1658605764000,17R,36,SP
1658535678000,10,17,SV
1658594284000,10,17,SV
1658594680000,33,26,CT
1658606974000,17,10,SV
1658540485000,18,06,RF
1658607281000,10,17,SV
1658594878000,33,26,CT
1658607727000,33,36,CT
1658595613000,29,33,CT
1658541345000,20L,02R,RJ
1658542459000,17,10,SV
1658608054000,15,16,GL
1658542594000,10,17,SV
1658596320000,21,26,FL
1658596483000,33,29,CT
1658548205000,17,10,SV
1658597107000,17,10,SV
1658597328000,33,36,CT
1658609862000,10,13,SV
1658548379000,10,17,SV
1658597543000,10,17,SV
1658560955000,11,29,PA
1658597709000,17,10,SV
1658612540000,15,01,KP
1658613087000,15,33,CT
1658613504000,15,36,CT
1658566984000,35L,17R,SP
1658614997000,17,10,SV
1658615094000,15,16,GL
1658617005000,10,17,SV
1658617160000,17R,16,SP
1658598196000,10,17,SV
1658567849000,02R,20L,RJ
1658618801000,11,15,CT
1658599471000,17,10,SV
1658569704000,14,32,FL
1658619382000,17R,35L,SP
1658620142000,15,23,GL
1658571427000,29,11,PA
1658620680000,02R,20L,RJ
1658602332000,33,36,KP
1658602414000,21,25,FL
1658575419000,17,10,SV
1658603572000,10,17,SV
1658575714000,11,29,PA
1658604723000,17R,35L,SP
1658577323000,10,17,SV
1658604880000,35L,17R,SP
1658605013000,15,33,KP
1658605152000,17R,35L,SP
1658577722000,15,16,KP
