hora,nova_cabeceira,antiga_cabeceira,aero
1675513321000,34,16,CF
1675514781000,14,32,FL
1675515374000,18,12,RF
1675515383000,14,25,FL
1675515476000,17,10,SV
1675515883000,10,17,SV
1675516591000,33,35,KP
1675516765000,33,01,KP
1675516781000,21,14,FL
1675468895000,29,11,PA
1675469880000,33,15,KP
1675517216000,29L,07,BR
1675517639000,10,14,SV
1675473280000,17,10,SV
1675517822000,14,21,FL
1675474175000,10,17,SV
1675518314000,21,14,FL
1675476022000,17,10,SV
1675518714000,15,17,GL
1675476223000,10,17,SV
1675477790000,32,14,FL
1675518961000,17,10,SV
1675519004000,14,21,FL
1675519227000,10,17,SV
1675494915000,16,34,CF
1675519914000,02R,20L,RJ
1675502334000,20L,02R,RJ
1675509100000,17,10,SV
1675520988000,21,15,FL
1675521530000,17,10,SV
1675522099000,20R,02R,RJ
1675522135000,10,17,SV
1675523909000,29R,11R,BR
1675524154000,10,17,SV
1675524509000,11R,29R,BR
1675524660000,11L,21,BR
1675524950000,15,05,GL
1675525653000,17,10,SV
1675526103000,10,17,SV
1675527247000,15,05,GL
1675528250000,21,14,FL
1675529487000,14,21,FL
1675530180000,21,14,FL
1675530286000,29L,11L,BR
1675530432000,14,21,FL
1675530663000,21,07,FL
1675531527000,33,21,KP
1675532510000,21,14,FL
1675532811000,14,21,FL
1675522677000,15,04,GL
1675522759000,17,10,SV
1675522771000,11R,29L,BR
1675539940000,17,10,SV
1675539989000,21,14,FL
1675540317000,21,07,FL
1675541000000,10,17,SV
1675541027000,14,21,FL
1675542060000,35L,17R,SP
1675542198000,33,36,CT
1675543698000,35L,17,SP
1675544417000,17,10,SV
1675533387000,17,10,SV
1675533834000,21,33,FL
1675534283000,33,36,CT
1675534483000,18,15,RF
1675534765000,10,17,SV
1675544985000,10,17,SV
1675535335000,21,14,FL
1675509281000,10,17,SV
1675546219000,35,10,SV
1675512128000,14,25,FL
1675547156000,10,35,SV
1675549762000,11R,29L,BR
1675551437000,33,26,GL
1675552900000,17,10,SV
1675536131000,14,21,FL
1675536852000,33,18,KP
1675536859000,20L,15,RJ
1675537417000,21,14,FL
1675539017000,14,21,FL
1675539101000,17,10,SV
