hora,nova_cabeceira,antiga_cabeceira,aero
1665923295000,15,02R,GL
1665923351000,02R,15,RJ
1665924284000,02R,05,RJ
1665924387000,32,14,FL
1665924880000,02R,03,RJ
1665924898000,18,16L,RF
1665925474000,17,10,SV
1665925688000,10,17,SV
1665927404000,02R,05,RJ
1665927753000,17,10,SV
1665927919000,10,17,SV
1665927954000,29,11,PA
1665878501000,17R,35L,SP
1665882095000,15,12,KP
1665928463000,02L,03,RJ
1665937643000,17,10,SV
1665928850000,10R,12,GR
1665929017000,29,11,PA
1665929272000,17,10,SV
1665929806000,10,17,SV
1665929883000,17,10,SV
1665929909000,11L,09,BR
1665891716000,17,10,SV
1665892251000,10,17,SV
1665892655000,17,10,SV
1665896870000,10,17,SV
1665906756000,29,11,PA
1665910487000,17,10,SV
1665910494000,17R,12,SP
1665913346000,10R,07,GR
1665914907000,11,29,PA
1665930068000,10,17,SV
1665930509000,10R,12,GR
1665915841000,02R,20L,RJ
1665930745000,17,10,SV
1665930786000,29,13,PA
1665931486000,33,15,CT
1665916354000,16,13,CF
1665916728000,15,08,GL
1665931625000,20L,02R,RJ
1665937825000,10,17,SV
1665938673000,17R,35L,SP
1665931911000,10,17,SV
1665932090000,20L,05,RJ
1665932128000,33,15,KP
1665932320000,20L,21,RJ
1665933237000,35L,17R,SP
1665933865000,14,32,FL
1665920037000,10,17,SV
1665921763000,16,13,CF
1665940028000,10R,30,GR
1665922832000,16,13,CF
1665935274000,35L,12,SP
1665935346000,18,05,RF
1665936200000,11L,05,BR
1665936283000,33,04,KP
1665940882000,15,21,GL
1665937361000,32,14,FL
1665941111000,10R,30,GR
1665952791000,11,29,PA
1665941460000,34,16,CF
1665941513000,33,15,GL
1665942139000,34,16,CF
1665954831000,17,10,SV
1665955299000,17R,18,SP
1665942319000,15,33,GL
1665956197000,10,17,SV
1665943020000,33,15,KP
1665957220000,02R,20L,RJ
1665959342000,18,17R,RF
1665959375000,17,10,SV
1665959556000,10,17,SV
1665944583000,33,15,CT
1665944603000,33,15,KP
1665946390000,17,10,SV
1665946447000,18,15,RF
1665947078000,10,17,SV
1665947435000,17,10,SV
1665947814000,10,17,SV
1665948215000,35,10,SV
1665948420000,17,35,SV
1665950007000,10,17,SV
1665950116000,16,34,CF
1665950337000,17,10,SV
1665950561000,10,17,SV
1665950685000,20L,21,RJ
1665951277000,11R,14,BR
1665951367000,15,33,CT
1665951630000,20L,21,RJ
1665952156000,15,33,KP
