hora,nova_cabeceira,antiga_cabeceira,aero
1654428349000,03,32,FL
1654428454000,16,17,CF
1654429775000,32,03,FL
1654430143000,10,12,SV
1654432377000,10,17,SV
1654432960000,03,32,FL
1654433878000,17,10,SV
1654434301000,33,15,CT
1654435492000,10,17,SV
1654435810000,20L,02R,RJ
1654436344000,02R,20L,RJ
1654436864000,16,13,CF
1654437215000,03,07,FL
1654437951000,03,05,FL
1654438167000,32,03,FL
1654438184000,17,10,SV
1654438925000,10,17,SV
1654388394000,17L,24,SP
1654397173000,17,10,SV
1654397401000,10,17,SV
1654398873000,15,12,KP
1654408883000,17,10,SV
1654424016000,10,17,SV
1654425469000,17,10,SV
1654440257000,17,10,SV
1654443412000,20L,02R,RJ
1654444139000,18,10,RF
1654444466000,10,17,SV
1654448628000,15,02C,GL
1654449366000,17,10,SV
1654473522000,17,10,SV
1654449504000,10,17,SV
1654449717000,17,10,SV
1654450342000,18,12,RF
1654450533000,10,17,SV
1654447992000,29,24,PA
1654451322000,17,10,SV
1654451967000,15,33,KP
1654452386000,33,08,CT
1654453958000,33,18,CT
1654454062000,10,17,SV
1654455809000,17,10,SV
1654456216000,15,12,KP
1654456667000,10,17,SV
1654458308000,15,33,CT
1654458943000,20L,21,RJ
1654458946000,17,10,SV
1654459252000,10,17,SV
1654459437000,17,10,SV
1654459859000,15,33,KP
1654459986000,33,26,CT
1654460508000,10,17,SV
1654460603000,11,29,PA
1654461232000,15,20L,GL
1654461385000,20L,15,RJ
1654461990000,15,08,GL
1654462332000,17,10,SV
1654464423000,10,17,SV
1654464702000,17,10,SV
1654464948000,10,17,SV
1654465334000,17,10,SV
1654465579000,10,17,SV
1654465860000,17,10,SV
1654466018000,10,17,SV
