hora,nova_cabeceira,antiga_cabeceira,aero
1662512550000,02R,20L,RJ
1662512674000,17,10,SV
1662513508000,10,17,SV
1662529463000,17,10,SV
1662541884000,10,17,SV
1662543136000,11L,14,BR
1662543349000,15,21,GL
1662548853000,15,33,KP
1662550075000,17,10,SV
1662551659000,10,17,SV
1662553218000,15,03,GL
1662569879000,29,33,CT
1662569903000,17,10,SV
1662570342000,21,32,FL
1662570780000,15,33,KP
1662570893000,33,29,CT
1662570935000,10,17,SV
1662554854000,14,32,FL
1662555282000,32,14,FL
1662555674000,17,10,SV
1662555861000,10,17,SV
1662556000000,35L,17R,SP
1662556007000,15,16,KP
1662556245000,17,10,SV
1662556552000,33,15,CT
1662571572000,27L,09R,GR
1662572208000,32,21,FL
1662556939000,15,05,GL
1662573080000,17,10,SV
1662573325000,10,17,SV
1662574175000,17,10,SV
1662557727000,10,17,SV
1662558762000,02R,03,RJ
1662575160000,09R,27L,GR
1662575838000,33,36,CT
1662576388000,11L,21,BR
1662576521000,33,15,KP
1662559365000,17,10,SV
1662559411000,15,18,KP
1662576557000,10,17,SV
1662576741000,17R,35L,SP
1662577628000,35,10,SV
1662577636000,17,35,SV
1662560256000,10,17,SV
1662595064000,09R,10R,GR
1662560364000,15,26,GL
1662561633000,17,10,SV
1662578538000,10,17,SV
1662578686000,17,10,SV
1662579295000,15,33,KP
1662579929000,16,13,CF
1662579966000,27L,09R,GR
1662562397000,29,11,PA
1662580063000,09R,27L,GR
1662580200000,27L,09R,GR
1662562806000,35L,17,SP
1662595199000,10R,09R,GR
1662563194000,20L,02R,RJ
1662581397000,02L,20L,RJ
1662564113000,11,33,CT
1662581662000,20L,02L,RJ
1662564633000,10,17,SV
1662581880000,15,34,KP
1662581932000,15,05,GL
1662564720000,17,13,SV
1662564895000,17,10,SV
1662564939000,33,11,CT
1662565074000,15,17,GL
1662565319000,10,17,SV
1662565384000,15,21,GL
1662565433000,11L,15,BR
1662565719000,17,10,SV
1662583650000,10,17,SV
1662584623000,11L,06,BR
1662566971000,15,21,GL
1662567360000,21,32,FL
1662567952000,33,15,KP
1662568095000,10,17,SV
1662585335000,15,21,GL
1662585971000,11R,12,BR
1662586460000,17,10,SV
1662586467000,09R,27L,GR
1662587200000,10,17,SV
1662587455000,11,29,PA
1662587986000,17R,30,SP
1662568823000,32,21,FL
1662568993000,17,10,SV
1662589179000,17R,35,SP
1662590829000,35L,17R,SP
1662590974000,32,15,FL
1662591098000,15,32,KP
1662594861000,02R,20L,RJ
1662594958000,10R,09R,GR
1662569494000,10,17,SV
