hora,nova_cabeceira,antiga_cabeceira,aero
1660184466000,17,10,SV
1660186316000,10,17,SV
1660189713000,17,10,SV
1660203340000,15,33,KP
1660203403000,16,34,CF
1660177103000,10,17,SV
1660177489000,17,10,SV
1660178060000,10,17,SV
1660179088000,17,10,SV
1660180672000,10,17,SV
1660208828000,17R,35L,SP
1660209674000,10,17,SV
1660209709000,20L,02R,RJ
1660213100000,17,10,SV
1660214465000,35,17,SV
1660216288000,10,35,SV
1660217898000,11,15,CT
1660218135000,15,11,CT
1660218482000,21,14,FL
1660218519000,15,17,KP
1660227659000,15,18,KP
1660227722000,10,17,SV
1660227862000,15,16,KP
1660219331000,14,21,FL
1660241796000,18,15,RF
1660228594000,21,14,FL
1660228673000,18,14,RF
1660228859000,20L,02R,RJ
1660221209000,21,14,FL
1660242157000,10,17,SV
1660221505000,15,09,KP
1660222017000,17,10,SV
1660242176000,29L,14,BR
1660242248000,21,25,FL
1660242661000,15,18,CT
1660223152000,29L,07,BR
1660230469000,14,21,FL
1660230772000,18,24,RF
1660230811000,21,14,FL
1660223548000,10,17,SV
1660223557000,14,05,FL
1660223929000,15,36,KP
1660231224000,17,10,SV
1660242788000,21,14,FL
1660232006000,14,21,FL
1660224019000,17,10,SV
1660224231000,10,17,SV
1660232441000,21,14,FL
1660243185000,14,21,FL
1660232724000,10,17,SV
1660233103000,17,10,SV
1660225032000,14,21,FL
1660225358000,17,10,SV
1660225461000,21,14,FL
1660233304000,10,17,SV
1660243637000,18,09,RF
1660233686000,17,10,SV
1660234289000,10,17,SV
1660234432000,14,25,FL
1660226042000,10,17,SV
1660226330000,14,21,FL
1660226370000,02R,20L,RJ
1660226775000,17R,18,SP
1660227509000,17,10,SV
1660234675000,17,10,SV
1660235363000,10,17,SV
1660235472000,14,21,FL
1660235576000,14,07,FL
1660243724000,21,14,FL
1660244016000,18,05,RF
1660244453000,15,18,KP
1660237660000,14,15,FL
1660244472000,02R,20L,RJ
1660237793000,21,14,FL
1660244738000,16,34,CF
1660245525000,29L,16,BR
1660246535000,21,11,FL
1660239494000,14,21,FL
1660239917000,21,14,FL
1660240039000,18,15,RF
1660240142000,17,10,SV
1660240180000,14,07,FL
1660240843000,17,10,SV
1660241311000,14,07,FL
1660246894000,17,10,SV
1660246993000,14,21,FL
1660247394000,18,15,RF
1660247450000,20L,02R,RJ
1660247754000,20L,08,RJ
1660248075000,10,17,SV
1660248186000,17,10,SV
1660248383000,10,17,SV
1660248748000,21,14,FL
1660249192000,14,21,FL
1660249239000,17,10,SV
1660249437000,17R,33,SP
1660249958000,11L,29R,BR
1660250059000,21,14,FL
1660250286000,14,21,FL
1660253195000,10,17,SV
1660253545000,17,10,SV
1660253965000,10,17,SV
1660254178000,17,10,SV
1660254714000,10,17,SV
1660254839000,17,10,SV
1660255273000,10,17,SV
1660255780000,21,14,FL
1660257346000,11,15,PA
1660258103000,14,21,FL
1660259772000,17,10,SV
1660260029000,10,17,SV
1660260040000,09R,27L,GR
1660260894000,11,13,PA
1660261813000,15,16,KP
