hora,nova_cabeceira,antiga_cabeceira,aero
1678347174000,11L,29R,BR
1678350053000,29,11,PA
1678350750000,29L,11L,BR
1678357290000,17,10,SV
1678357944000,02R,05,RJ
1678357958000,03,32,FL
1678358119000,10,26,GL
1678358409000,21,03,FL
1678358574000,10,26,GL
1678359470000,10,03,GL
1678359757000,32,21,FL
1678359842000,10,17,SV
1678359883000,10,21,GL
1678360438000,17,10,SV
1678361700000,15,34,KP
1678361781000,10,17,SV
1678361996000,17,10,SV
1678362144000,10,17,SV
1678362688000,10,03,GL
1678366521000,29R,11R,BR
1678364201000,02R,03,RJ
1678364387000,03,27,FL
1678364853000,10,26,GL
1678365331000,32,25,FL
1678365578000,11L,29L,BR
1678366686000,10,17,SV
1678366069000,33,15,KP
1678366780000,29,27,PA
1678366251000,17,10,SV
1678366895000,11L,29R,BR
1678367521000,10,20L,GL
1678367908000,21,32,FL
1678388827000,10,17,SV
1678389100000,14,21,FL
1678368851000,21,23,FL
1678389300000,17,10,SV
1678389708000,10,17,SV
1678389955000,15,34,KP
1678377633000,10,03,GL
1678378604000,14,32,FL
1678369055000,32,21,FL
1678390273000,33,15,KP
1678369627000,02R,03,RJ
1678390627000,10R,28L,GR
1678391279000,17,10,SV
1678379722000,33,34,KP
1678369836000,18,12,RF
1678380979000,35L,16,SP
1678370719000,10,26,GL
1678381590000,15,33,KP
1678382447000,10,12,GL
1678393907000,18,12,RF
1678393931000,10,21,GL
1678394548000,10,17,SV
1678383007000,14,25,FL
1678394710000,17,10,SV
1678383256000,17,10,SV
1678370946000,28L,10R,GR
1678383451000,11,29,PA
1678395387000,10,17,SV
1678395415000,11R,13,BR
1678383519000,15,33,CT
1678383562000,10,17,SV
1678383637000,29,11,PA
1678372101000,02R,16,RJ
1678383718000,11,29,PA
1678384082000,17,10,SV
1678384700000,29,11,PA
1678384905000,14,25,FL
1678384998000,10,17,SV
1678385183000,20L,34,RJ
1678385275000,11,29,PA
1678395786000,33,18,KP
1678396229000,11R,13,BR
1678396440000,15,21,GL
1678396609000,21,14,FL
1678396929000,15,10,GL
1678396962000,15,33,KP
1678397888000,14,21,FL
1678397895000,20L,03,RJ
1678385526000,20L,10,RJ
1678385542000,29,11,PA
1678386228000,17R,35L,SP
1678386288000,11,29,PA
1678399163000,35L,17R,SP
1678399534000,21,14,FL
1678372763000,17,10,SV
1678400751000,02R,20L,RJ
1678401081000,17,11,SV
1678401876000,14,21,FL
1678402030000,20L,02R,RJ
1678402699000,17,10,SV
1678403343000,02R,20L,RJ
1678386674000,21,14,FL
1678387272000,15,17,KP
1678387317000,11L,24R,BR
1678387418000,14,21,FL
1678387623000,21,14,FL
1678404548000,17R,35L,SP
1678404554000,10,17,SV
1678404726000,35L,17R,SP
1678388021000,10,05,GL
1678404869000,17R,35L,SP
1678388227000,17,10,SV
1678373256000,10,17,SV
1678388551000,10,17,SV
1678388766000,17,10,SV
1678373339000,17,10,SV
1678373617000,03,32,FL
1678373784000,10,17,SV
1678373873000,17,10,SV
1678374459000,32,03,FL
1678374875000,35L,05,SP
1678375357000,20L,02R,RJ
1678376118000,33,15,CT
1678376137000,10,17,SV
1678376244000,17,10,SV
1678376416000,10,17,SV
1678376471000,16,13,CF
