hora,nova_cabeceira,antiga_cabeceira,aero
1671986342000,10,17,SV
1671987527000,11,29,PA
1671988407000,17,10,SV
1671988565000,33,20L,KP
1671988684000,10,17,SV
1671989269000,17,10,SV
1671989366000,10,17,SV
1671989472000,20L,33,RJ
1671990664000,17,10,SV
1671993351000,16,34,CF
1671993958000,10,17,SV
1671995512000,15,33,KP
1671995653000,33,15,KP
1671995820000,15,33,KP
1671996217000,33,15,KP
1671998305000,15,33,KP
1671926925000,32,03,FL
1671999307000,17L,12,SP
1671962121000,02R,20L,RJ
1672000044000,17,10,SV
1672000273000,10,17,SV
1672000459000,15,11,KP
1672001395000,17,10,SV
1672001798000,11,15,PA
1671963307000,35L,17L,SP
1672004019000,10,17,SV
1671965181000,29,11,PA
1672010011000,02R,20L,RJ
1671966362000,20L,02R,RJ
1672012186000,17,10,SV
1671969843000,02R,20L,RJ
1671975013000,33,15,KP
1671977378000,20L,02R,RJ
1671979032000,10,15,SV
1671979727000,17R,35L,SP
1671980265000,17,10,SV
1671980593000,34,16,CF
1671980799000,10,17,SV
1671980955000,18,08,RF
1671985683000,17R,33,SP
1671985764000,17,10,SV
1671986106000,17R,08,SP
