hora,nova_cabeceira,antiga_cabeceira,aero
1670761691000,10,12,SV
1670761936000,28L,17,GR
1670762355000,15,36,GL
1670762530000,03,32,FL
1670762767000,17,10,SV
1670763060000,32,03,FL
1670763152000,10,17,SV
1670763955000,17,10,SV
1670764324000,35L,30,SP
1670765200000,10,17,SV
1670765841000,17,10,SV
1670766226000,10,17,SV
1670766364000,29R,11L,BR
1670766941000,29L,21,BR
1670767031000,35L,36,SP
1670767523000,35L,15,SP
1670767608000,34,13,CF
1670768340000,20L,21,RJ
1670775047000,11L,29R,BR
1670775117000,17,10,SV
1670775163000,35L,30,SP
1670775555000,35L,15,SP
1670770973000,17,10,SV
1670771293000,10,17,SV
1670776127000,10,17,SV
1670776181000,33,21,KP
1670771692000,35L,15,SP
1670718173000,14,32,FL
1670772743000,17,10,SV
1670776773000,34,27,CF
1670719108000,33,15,CT
1670719116000,15,33,KP
1670773274000,33,35L,KP
1670777530000,21,32,FL
1670719444000,15,17,KP
1670773393000,35L,30,SP
1670778044000,17,10,SV
1670778062000,14,21,FL
1670773540000,35L,17,SP
1670721488000,15,06,KP
1670773717000,10,17,SV
1670778154000,10,17,SV
1670727369000,32,14,FL
1670731993000,34,16,CF
1670779120000,17,10,SV
1670736689000,29,33,CT
1670779328000,20L,21,RJ
1670779673000,10,17,SV
1670786693000,10,17,SV
1670749641000,35L,17R,SP
1670780043000,34,13,CF
1670787574000,17,10,SV
1670787579000,29R,11L,BR
1670787622000,21,32,FL
1670780486000,17,10,SV
1670780701000,10,17,SV
1670787765000,11,29,PA
1670780739000,35L,30,SP
1670751094000,33,15,KP
1670751511000,11,06,PA
1670781038000,29,11,PA
1670789013000,32,21,FL
1670781240000,17,10,SV
1670789115000,10,17,SV
1670751523000,15,29,CT
1670752483000,11R,29L,BR
1670781591000,17R,35L,SP
1670781646000,15,20L,GL
1670757081000,20L,21,RJ
1670790153000,17,10,SV
1670790424000,10,17,SV
1670790487000,10R,28L,GR
1670782976000,20L,21,RJ
1670757225000,17,10,SV
1670783010000,15,23,GL
1670757476000,33,15,CT
1670757545000,10,17,SV
1670758585000,28L,10R,GR
1670784119000,10,17,SV
1670784390000,15,21,GL
1670784487000,17,10,SV
1670792779000,17R,29L,SP
1670793315000,29R,17R,BR
1670793519000,03,32,FL
1670793678000,32,03,FL
1670793706000,17,10,SV
1670785019000,20L,15,RJ
1670785158000,15,20L,GL
1670785355000,32,14,FL
1670785496000,10,17,SV
1670785958000,15,33,CT
1670786409000,20L,03,RJ
1670786459000,17,10,SV
1670794310000,10,17,SV
1670794998000,11,29,PA
1670796526000,15,33,KP
1670797107000,17,10,SV
1670797563000,10,17,SV
1670798660000,15,17,KP
1670800923000,17,10,SV
1670760060000,34,12,CF
