hora,nova_cabeceira,antiga_cabeceira,aero
1678838786000,17R,07,SP
1678840853000,10,17,SV
1678842500000,17,10,SV
1678844223000,02R,20L,RJ
1678845287000,10,17,SV
1678848048000,17,10,SV
1678848365000,10,17,SV
1678853935000,28R,10L,GR
1678860587000,10L,28R,GR
1678875049000,11L,29L,BR
1678876591000,15,21,GL
1678878386000,15,21,GL
1678879425000,17,10,SV
1678879613000,10,17,SV
1678906981000,17,10,SV
1678907238000,35,17,SV
1678892268000,17,10,SV
1678892304000,15,21,GL
1678907249000,20L,21,RJ
1678907499000,17,35,SV
1678892659000,35,17,SV
1678892867000,21,14,FL
1678893243000,10,35,SV
1678907923000,20L,16,RJ
1678893813000,14,21,FL
1678894433000,15,21,GL
1678908405000,14,31,FL
1678894811000,11L,14,BR
1678908427000,14,07,FL
1678909918000,20L,16,RJ
1678897664000,11,15,CT
1678897825000,15,11,CT
1678898393000,17,10,SV
1678898621000,10,17,SV
1678898693000,15,03,KP
1678885231000,02R,21,RJ
1678885801000,02R,08,RJ
1678885961000,17,10,SV
1678910570000,20L,21,RJ
1678886190000,10,17,SV
1678886423000,15,18,KP
1678899077000,15,20L,GL
1678886570000,02R,08,RJ
1678899133000,20L,15,RJ
1678910665000,20L,21,RJ
1678887065000,11L,12,BR
1678910770000,14,07,FL
1678887614000,15,18,KP
1678887690000,20L,02R,RJ
1678887706000,15,14,KP
1678900784000,17,10,SV
1678900804000,15,08,GL
1678900917000,10,17,SV
1678901188000,17,10,SV
1678911082000,14,07,FL
1678901287000,10,17,SV
1678911121000,15,16,KP
1678911488000,10,17,SV
1678911883000,15,23,GL
1678903036000,20R,23,RJ
1678903621000,11R,23,BR
1678889095000,17,10,SV
1678889110000,20L,21,RJ
1678889126000,14,07,FL
1678889231000,10,17,SV
1678912377000,17R,12,SP
1678890291000,15,21,GL
1678890752000,17,10,SV
1678905868000,11,13,PA
1678891015000,17R,35L,SP
1678912400000,11L,12,BR
1678891199000,10,17,SV
1678913300000,14,05,FL
1678913544000,15,12,KP
1678913573000,17,10,SV
1678913690000,15,21,GL
1678914124000,15,07,KP
1678915050000,10,17,SV
1678915953000,15,08,GL
1678916227000,11,04,PA
1678917064000,11,13,PA
1678921311000,17R,12,SP
1678924515000,17,10,SV
