hora,nova_cabeceira,antiga_cabeceira,aero
1672052124000,15,23,GL
1672053307000,17,10,SV
1672054221000,10,17,SV
1672054931000,03,32,FL
1672055199000,02L,20L,RJ
1672055312000,15,21,GL
1672056045000,32,03,FL
1672056977000,11,09,PA
1672057972000,33,15,CT
1672058089000,03,32,FL
1672015628000,34,16,CF
1672016200000,10,17,SV
1672016601000,17,10,SV
1672016764000,10,17,SV
1672017433000,15,12,KP
1672021246000,16,34,CF
1672034395000,17,10,SV
1672038164000,10,17,SV
1672045088000,11R,15,BR
1672045731000,35L,17L,SP
1672058726000,15,26,KP
1672046207000,20L,02R,RJ
1672046359000,18,15,RF
1672046478000,15,11R,KP
1672059957000,15,02R,GL
1672060116000,02R,15,RJ
1672060175000,32,03,FL
1672060192000,10R,15,GR
1672060277000,17,10,SV
1672046854000,15,21,GL
1672047261000,15,17R,GL
1672047755000,20L,35L,RJ
1672048145000,35L,20L,SP
1672049618000,10,12,SV
1672050934000,10L,11R,GR
1672050984000,11R,10L,BR
1672066748000,21,32,FL
1672067285000,14,21,FL
1672067367000,10,17,SV
1672060475000,03,32,FL
1672061023000,32,03,FL
1672061067000,10,17,SV
1672061435000,17,10,SV
1672061696000,10,17,SV
1672062038000,03,32,FL
1672062449000,32,03,FL
1672063468000,21,32,FL
1672068112000,21,14,FL
1672068850000,14,21,FL
1672069031000,17,10,SV
1672069096000,21,14,FL
1672069451000,10,17,SV
1672069528000,11,07,CT
1672069919000,33,11,CT
1672063568000,32,21,FL
1672063842000,17,10,SV
1672064067000,10,17,SV
1672064744000,17,10,SV
1672065485000,03,32,FL
1672065666000,32,03,FL
1672070380000,14,21,FL
1672070777000,17,10,SV
1672071066000,35L,17,SP
1672071222000,21,14,FL
1672071428000,10,17,SV
1672071674000,14,21,FL
1672066150000,35L,17,SP
1672066150000,33,15,KP
1672072396000,15,21,GL
1672072853000,32,14,FL
1672072855000,17,10,SV
1672073438000,10,17,SV
1672073526000,14,32,FL
1672073623000,17,10,SV
1672073635000,15,08,GL
1672073743000,10,17,SV
1672078423000,33,15,CT
1672078474000,29R,11L,BR
1672078889000,15,33,CT
1672073961000,17,10,SV
1672079192000,15,36,CT
1672079360000,10,17,SV
1672074160000,10,17,SV
1672074267000,17,10,SV
1672074327000,10,17,SV
1672079732000,17,10,SV
1672079857000,21,14,FL
1672074341000,15,08,GL
1672074378000,32,14,FL
1672079937000,02R,20L,RJ
1672080068000,14,21,FL
1672080227000,34,16,CF
1672075094000,14,32,FL
1672076227000,20L,02R,RJ
1672076998000,15,33,CT
1672077406000,33,15,CT
1672077803000,15,33,CT
1672077908000,17,10,SV
1672080968000,15,08,GL
1672081311000,10,17,SV
1672081643000,35L,10,SP
1672081906000,17,10,SV
1672082085000,10,17,SV
1672082360000,17,10,SV
1672082405000,35L,17,SP
1672082735000,10,17,SV
1672082781000,15,03,GL
1672083058000,35L,30,SP
1672083231000,17,10,SV
1672084423000,15,33,KP
1672084428000,21,07,FL
1672085079000,10,17,SV
1672085217000,17,10,SV
1672085784000,02R,17,RJ
1672086830000,10,17,SV
1672086967000,21,14,FL
1672086987000,17,10,SV
1672087100000,10,17,SV
1672087212000,14,21,FL
1672087441000,17,10,SV
1672087860000,10,17,SV
1672090867000,21,14,FL
1672091108000,14,21,FL
1672092184000,34,13,CF
1672094049000,17,10,SV
1672094249000,21,14,FL
1672094433000,35L,07,SP
1672094461000,15,34,KP
1672094799000,10,17,SV
1672095039000,34,15,CF
1672095498000,14,21,FL
1672095545000,17,10,SV
1672095664000,10,17,SV
1672095978000,11R,29R,BR
1672098324000,35L,30,SP
1672098370000,20L,02R,RJ
