hora,nova_cabeceira,antiga_cabeceira,aero
1682858001000,32,03,FL
1682858101000,35L,17R,SP
1682859098000,20L,02R,RJ
1682859498000,02R,20L,RJ
1682859580000,32,25,FL
1682813288000,32,21,FL
1682860416000,17,10,SV
1682860710000,10,17,SV
1682860910000,11R,14,BR
1682860966000,15,18,KP
1682861999000,17,10,SV
1682862152000,10,17,SV
1682819403000,10R,30,GR
1682830368000,17,10,SV
1682836787000,10,17,SV
1682845463000,15,11L,CT
1682845704000,11R,15,BR
1682851439000,17,10,SV
1682852793000,16,13,CF
1682862985000,16,13,CF
1682853244000,02R,20L,RJ
1682863636000,17,10,SV
1682863957000,10,17,SV
1682865221000,17,10,SV
1682865909000,10,17,SV
1682866756000,02R,20L,RJ
1682867134000,15,21,KP
1682867232000,20L,02R,RJ
1682855797000,10,17,SV
1682855810000,32,07,FL
1682855875000,03,32,FL
1682855966000,17,10,SV
1682857650000,10,17,SV
1682868349000,29,11,PA
1682868626000,33,15,KP
1682874948000,17R,35L,SP
1682875180000,17,10,SV
1682875447000,16,13,CF
1682875581000,10,17,SV
1682877179000,33,15,CT
1682877978000,17,10,SV
1682878693000,32,07,FL
1682878718000,17L,21,SP
1682873602000,10R,17,GR
1682880540000,10,17,SV
1682880853000,17,10,SV
1682880922000,15,33,CT
1682881359000,10,17,SV
1682881720000,21,32,FL
1682882487000,17,10,SV
1682882658000,32,21,FL
1682882779000,10,17,SV
1682882816000,33,21,KP
1682883207000,33,12,KP
1682884099000,15,26,CT
1682884164000,17,10,SV
1682884571000,10,17,SV
1682884730000,17,10,SV
1682885148000,11L,07,BR
1682886333000,11,29,PA
1682886524000,32,07,FL
1682886929000,32,07,FL
1682887669000,11,29,PA
1682889474000,10,17,SV
1682889799000,17,10,SV
1682890950000,14,32,FL
1682891483000,32,14,FL
1682891491000,10,17,SV
1682892705000,15,33,KP
1682897567000,17,10,SV
