hora,nova_cabeceira,antiga_cabeceira,aero
1681958925000,33,03,KP
1681961099000,16,34,CF
1681975211000,34,16,CF
1681976767000,15,33,KP
1681977801000,16,34,CF
1681983456000,33,15,CT
1681983526000,15,33,KP
1681984087000,15,33,KP
1681985520000,15,06,KP
1681986397000,29R,15,BR
1681986680000,29,33,CT
1681987579000,33,29,CT
1681987711000,15,26,GL
1681988134000,17,15,SV
1681995273000,17,10,SV
1681988780000,33,26,CT
1681989014000,10,17,SV
1681995838000,10,17,SV
1681989167000,17,10,SV
1681996225000,15,23,GL
1681989387000,10,17,SV
1681989415000,29R,34,BR
1681989631000,17,11,SV
1681996398000,35,10,SV
1681989796000,11,33,CT
1681989994000,21,09,FL
1681990840000,15,21,GL
1681996957000,17,35,SV
1681997425000,10,17,SV
1681998117000,15,19,KP
1681991599000,33,11,CT
1681991915000,20L,02R,RJ
1681992180000,17R,35L,SP
1681998417000,29,15,CT
1681992725000,17,10,SV
1681998564000,15,36,KP
1681992833000,10,17,SV
1681992904000,29R,02,BR
1681993046000,15,20L,GL
1681993088000,20L,15,RJ
1681999500000,15,29,CT
1682000165000,32,25,FL
1681994635000,17,10,SV
1681995077000,10,17,SV
1681995245000,15,33,CT
1682001788000,15,26,GL
1682001825000,29R,24R,BR
1682002968000,18,15,RF
1682003485000,16,31,CF
1682003789000,17,10,SV
1682004517000,20L,21,RJ
1682004838000,32,18,FL
1682004950000,15,18,CT
1682005213000,15,18,CT
1682005536000,20L,21,RJ
1682005603000,32,17,FL
1682005912000,10,17,SV
1682006043000,17,10,SV
1682006178000,10,17,SV
1682006770000,17,10,SV
1682006912000,10,17,SV
1682007351000,17,10,SV
1682008019000,10,17,SV
1682008072000,17,10,SV
1682008359000,10,17,SV
1682008730000,14,32,FL
1682008827000,15,20C,GL
1682009226000,17,10,SV
1682014850000,10R,28L,GR
1682015148000,29L,14,BR
1682015149000,15,08,GL
1682015220000,15,17,KP
1682009580000,10,17,SV
1682010612000,17R,32,SP
1681957810000,18,12,RF
1682010895000,17,10,SV
1682011282000,10,17,SV
1682011438000,29,12,PA
1682016034000,33,15,KP
1682016232000,29L,24R,BR
1682016933000,33,15,KP
1682011458000,15,23,GL
1682017018000,17,10,SV
1682017148000,33,15,KP
1682012194000,15,26,GL
1682012298000,17,10,SV
1682017372000,20L,21,RJ
1682012333000,17R,16,SP
1682012433000,15,26,CT
1682017869000,10,17,SV
1682012575000,15,30,KP
1682023034000,15,08,GL
1682013362000,10,17,SV
1682018117000,33,15,KP
1682018678000,17,10,SV
1682018819000,10,17,SV
1682023742000,17,10,SV
1682018993000,15,27,GL
1682019012000,20L,21,RJ
1682019378000,21,07,FL
1682014274000,29,23,PA
1682024123000,10,17,SV
1682019686000,33,15,KP
1682024639000,10R,17,GR
1682020034000,33,17,KP
1682020080000,14,21,FL
1682020499000,15,33,CT
1682024916000,17,10,SV
1682025214000,15,33,KP
1682026453000,15,21,GL
1682021117000,17,10,SV
1682021602000,10,17,SV
1682021704000,17L,10,SP
1682022038000,15,21,GL
1682026534000,10,17,SV
1682027342000,11,29,PA
1682028202000,11,18,CT
1682028204000,03,14,FL
1682028395000,14,03,FL
1682028487000,15,11,CT
1682029520000,14,07,FL
1682030482000,17,10,SV
1682034956000,17R,16,SP
1682035026000,10,17,SV
