hora,nova_cabeceira,antiga_cabeceira,aero
1654794467000,16,09,CF
1654779693000,10,17,SV
1654780153000,02R,14,RJ
1654780557000,17,10,SV
1654780966000,10,17,SV
1654780994000,02R,14,RJ
1654733647000,10,17,SV
1654734359000,14,21,FL
1654781330000,15,36,KP
1654737890000,17,10,SV
1654795314000,35,10,SV
1654737915000,32,14,FL
1654738602000,10,17,SV
1654765810000,20L,02R,RJ
1654781645000,20L,02R,RJ
1654781673000,17,10,SV
1654782225000,10,17,SV
1654768879000,17,10,SV
1654769358000,18,17R,RF
1654769695000,15,18,GL
1654795469000,14,03,FL
1654795761000,10,35,SV
1654770857000,11R,14,BR
1654783578000,17,10,SV
1654771360000,15,26,GL
1654796004000,17,10,SV
1654771559000,02R,20L,RJ
1654772122000,15,22,GL
1654783904000,10,17,SV
1654796323000,10,17,SV
1654772206000,10,17,SV
1654797209000,17,10,SV
1654797792000,21,14,FL
1654786051000,17,10,SV
1654798289000,14,21,FL
1654786475000,10,17,SV
1654798878000,10,17,SV
1654799064000,15,23,GL
1654778682000,17,10,SV
1654799397000,17,10,SV
1654779572000,11L,14,BR
1654800043000,15,03,KP
1654800185000,10,17,SV
1654791529000,17,10,SV
1654791570000,15,26,GL
1654800561000,15,07,CT
1654791803000,10,17,SV
1654800724000,17,10,SV
1654792123000,35,10,SV
1654792888000,15,36,KP
1654802005000,15,14,KP
1654792992000,10,35,SV
1654793219000,15,16,KP
1654793581000,03,32,FL
1654806816000,10,17,SV
1654807212000,15,21,GL
1654807308000,21,14,FL
1654807490000,18,12,RF
1654807925000,17,10,SV
1654808763000,10,17,SV
1654809095000,17,10,SV
1654809176000,14,21,FL
1654809273000,09R,12,GR
1654809281000,10,17,SV
1654802289000,10,17,SV
1654809726000,17,10,SV
1654809794000,21,14,FL
1654810037000,10,17,SV
1654802461000,21,14,FL
1654811134000,14,21,FL
1654802725000,14,21,FL
1654814276000,11R,07,BR
1654815430000,17,10,SV
1654815973000,10,17,SV
1654817630000,20L,17R,RJ
1654817744000,17R,20L,SP
1654818130000,17,10,SV
1654803448000,09R,36,GR
1654803668000,20L,26,RJ
1654803745000,17,10,SV
1654804133000,15,26,GL
1654804141000,10,17,SV
1654804209000,21,14,FL
1654804505000,33,15,KP
1654804938000,17,10,SV
1654805264000,14,21,FL
1654805596000,10,17,SV
1654806226000,17R,01,SP
1654806548000,17,10,SV
