hora,nova_cabeceira,antiga_cabeceira,aero
1666051425000,10,17,SV
1666095797000,18,33,RF
1666054786000,14,21,FL
1666058489000,16,12,CF
1666084760000,15,08,GL
1666084868000,02R,20L,RJ
1666085372000,17R,21,SP
1666087242000,02R,15,RJ
1666087730000,17R,30,SP
1666088316000,17R,12,SP
1666089074000,17R,12,SP
1666089618000,15,08,GL
1666090324000,15,08,GL
1666095926000,15,25,CT
1666096246000,17,10,SV
1666091280000,17,10,SV
1666092050000,10,17,SV
1666092153000,15,11L,GL
1666096431000,14,21,FL
1666093628000,15,07,GL
1666096765000,10,17,SV
1666097003000,15,16,KP
1666095254000,21,14,FL
1666097033000,02R,21,RJ
1666098803000,17,10,SV
1666113103000,15,21,GL
1666113239000,16,09,CF
1666114998000,21,14,FL
1666115187000,16,13,CF
1666115614000,11R,32,BR
1666115883000,17,10,SV
1666116039000,14,21,FL
1666116279000,10,17,SV
1666117038000,11R,06L,BR
1666117057000,17,10,SV
1666117606000,10,17,SV
1666118670000,17,10,SV
1666118873000,11R,33,BR
1666119350000,28L,16,GR
1666119434000,11R,13,BR
1666120021000,10,17,SV
1666120659000,17,10,SV
1666121198000,10,17,SV
1666121376000,17R,11R,SP
1666121844000,03,14,FL
1666122125000,11R,17R,BR
1666122259000,14,03,FL
1666099309000,11,15,PA
1666123008000,17,10,SV
1666123303000,10,17,SV
1666123443000,17,10,SV
1666123634000,16,18,CF
1666124049000,10,17,SV
1666099862000,20L,02R,RJ
1666100133000,10,17,SV
1666126926000,21,14,FL
1666127339000,35,10,SV
1666127795000,14,21,FL
1666127825000,10R,28L,GR
1666100683000,17,10,SV
1666129261000,10,35,SV
1666130437000,02R,20L,RJ
1666100811000,10,17,SV
1666100845000,21,14,FL
1666101215000,14,32,FL
1666134768000,17,10,SV
1666101630000,14,21,FL
1666101937000,18,14,RF
1666101953000,20L,16,RJ
1666101955000,10L,11L,GR
1666102015000,11L,10L,BR
1666103101000,15,16,KP
1666103102000,17,10,SV
1666103522000,10,17,SV
1666103890000,21,14,FL
1666104150000,17,10,SV
1666104346000,03,21,FL
1666104392000,21,03,FL
1666104598000,10,17,SV
1666105625000,14,21,FL
1666105971000,17,10,SV
1666106156000,16,09,CF
1666106378000,17R,12,SP
1666106547000,15,16,KP
1666106695000,28L,10R,GR
1666107920000,21,14,FL
1666108122000,14,21,FL
1666108287000,21,14,FL
1666108323000,14,21,FL
1666108752000,10,17,SV
1666109239000,17,10,SV
1666109827000,11R,32,BR
1666110137000,21,14,FL
1666110737000,14,21,FL
1666110936000,10,17,SV
