hora,nova_cabeceira,antiga_cabeceira,aero
1659775779000,17,10,SV
1659776722000,10,17,SV
1659777485000,11L,29L,BR
1659778330000,17,10,SV
1659781162000,02R,20L,RJ
1659784046000,10,17,SV
1659784447000,10,16L,SV
1659788260000,17,10,SV
1659789225000,10,17,SV
1659790074000,20L,02R,RJ
1659790643000,15,20R,CT
1659791168000,17,10,SV
1659791876000,10,17,SV
1659793063000,28,20R,GL
1659793342000,15,18,KP
1659793837000,17,10,SV
1659794511000,11,13,PA
1659794605000,09L,11R,GR
1659794658000,10,17,SV
1659794770000,11R,09L,BR
1659795167000,03,14,FL
1659797200000,21,25,FL
1659798097000,14,07,FL
1659798605000,17,10,SV
1659798894000,10,17,SV
1659799004000,10,28,GL
1659799124000,10,17,SV
1659799915000,27R,09R,GR
1659800186000,11L,14,BR
1659801482000,14,07,FL
1659801538000,09R,27R,GR
1659802776000,16,09,CF
1659803293000,17,10,SV
1659795450000,17,10,SV
1659795672000,10,17,SV
1659795873000,20L,21,RJ
1659795940000,14,03,FL
1659796371000,21,07,FL
1659796616000,17,10,SV
1659797009000,10,17,SV
1659803679000,10,17,SV
1659804584000,14,15,FL
1659805342000,17,10,SV
1659805508000,10,17,SV
1659805730000,14,07,FL
1659806015000,21,07,FL
1659806925000,18,05,RF
1659806974000,14,21,FL
1659807535000,20L,16,RJ
1659807748000,21,14,FL
1659814749000,15,12,KP
1659814762000,18,15,RF
1659815262000,17,10,SV
1659815395000,10,17,SV
1659809076000,14,21,FL
1659809492000,18,15,RF
1659809940000,21,14,FL
1659816676000,20L,21,RJ
1659816763000,21,14,FL
1659816782000,14,21,FL
1659811716000,20L,23,RJ
1659813099000,03,21,FL
1659820469000,17R,16,SP
1659821463000,17R,12,SP
1659821658000,17R,35L,SP
1659823407000,21,14,FL
1659824866000,14,13,FL
1659814196000,14,03,FL
1659747999000,29L,32,BR
1659826983000,14,21,FL
1659749116000,16,34,CF
