hora,nova_cabeceira,antiga_cabeceira,aero
1683507092000,10,28,SV
1683508376000,11,29,PA
1683513338000,33,15,CT
1683517945000,29,11,PA
1683521178000,11,29,PA
1683532408000,29,11,PA
1683533279000,15,21,GL
1683536565000,35L,17R,SP
1683537212000,02R,20L,RJ
1683542735000,35L,02R,SP
1683542830000,02R,35L,RJ
1683544284000,02R,07,RJ
1683544712000,17,10,SV
1683545049000,28,17,SV
1683546457000,17,28,SV
1683546634000,29,33,PA
1683548625000,17,12,SV
1683549291000,28,17,SV
1683549533000,15,03,GL
1683551053000,33,36,CT
1683552309000,11L,09,BR
1683552572000,29,11,PA
1683577083000,20L,23,RJ
1683552767000,10R,16,GR
1683553656000,17,28,SV
1683553867000,28,17,SV
1683564306000,32,03,FL
1683565091000,10,28,SV
1683565357000,33,11,KP
1683565975000,11L,14,BR
1683577264000,20L,21,RJ
1683566289000,35,10,SV
1683566447000,10,35,SV
1683554644000,03,32,FL
1683554809000,35,28,SV
1683554930000,11L,06L,BR
1683555063000,28,35,SV
1683577718000,10,17,SV
1683555306000,32,03,FL
1683567451000,11L,06L,BR
1683578640000,21,14,FL
1683567766000,29R,11L,BR
1683556299000,34,16,CF
1683556385000,33,15,KP
1683578677000,14,21,FL
1683581555000,15,05,GL
1683557530000,33,16,KP
1683557921000,32,25,FL
1683558090000,35L,30,SP
1683558880000,03,32,FL
1683559049000,20L,02R,RJ
1683559288000,28L,10R,GR
1683559291000,16,34,CF
1683559897000,33,36,CT
1683569997000,14,32,FL
1683570883000,16,13,CF
1683571564000,33,15,KP
1683572003000,33,36,KP
1683582140000,17,10,SV
1683572458000,17,10,SV
1683583123000,17R,35L,SP
1683572877000,10,17,SV
1683572932000,35,10,SV
1683573038000,10,35,SV
1683562027000,17,28,SV
1683583691000,17R,30,SP
1683562625000,28,17,SV
1683573768000,15,21,GL
1683583834000,10,17,SV
1683574496000,17,10,SV
1683586962000,14,07,FL
1683575034000,15,33,KP
1683575267000,10,17,SV
1683563468000,32,07,FL
1683563787000,17,28,SV
1683564049000,28,17,SV
1683564301000,03,32,FL
1683575743000,17,10,SV
1683588825000,10R,28L,GR
1683576307000,18,15,RF
1683576638000,11L,29R,BR
1683590339000,02R,20L,RJ
