hora,nova_cabeceira,antiga_cabeceira,aero
1667521291000,02R,20L,RJ
1667521373000,17,10,SV
1667521554000,21,14,FL
1667522034000,10,17,SV
1667522228000,14,21,FL
1667522602000,20L,02R,RJ
1667523647000,02R,20L,RJ
1667529447000,17,10,SV
1667529579000,10,17,SV
1667529798000,16,13,CF
1667566157000,28,14,SV
1667538055000,17,10,SV
1667538684000,28,17,SV
1667542956000,17,28,SV
1667554209000,32,14,FL
1667555383000,28,17,SV
1667566355000,17R,20,SP
1667559563000,15,25,CT
1667559603000,17R,12,SP
1667567930000,02R,20L,RJ
1667568051000,36,12,RF
1667568141000,14,32,FL
1667560388000,11,15,CT
1667560562000,15,11,CT
1667560765000,02R,08,RJ
1667562042000,18,08,RF
1667562061000,18,12,RF
1667562715000,02R,21,RJ
1667571157000,11L,06L,BR
1667572709000,15,08,CT
1667563290000,20L,02R,RJ
1667563503000,36,18,RF
1667564324000,20L,11,RJ
1667564349000,11,20L,PA
1667564577000,20L,21,RJ
1667573451000,33,15,GL
1667573580000,21,14,FL
1667573851000,14,21,FL
1667573968000,21,14,FL
1667565200000,36,12,RF
1667574610000,15,18,CT
1667574726000,14,21,FL
1667576492000,15,18,CT
1667581547000,17,28,SV
1667581743000,28,17,SV
1667576802000,20L,02R,RJ
1667576818000,21,20C,FL
1667577240000,14,21,FL
1667577658000,15,08,GL
1667577806000,15,21,GL
1667583387000,14,15,FL
1667584072000,03,14,FL
1667584186000,14,03,FL
1667584333000,20L,21,RJ
1667584538000,15,20L,CT
1667584761000,15,17,KP
1667584765000,15,18,KP
1667579327000,03,14,FL
1667580076000,15,33,GL
1667580161000,20L,08,RJ
1667580180000,14,03,FL
1667581073000,21,14,FL
1667585255000,15,07,CT
1667585648000,28L,20L,GR
1667586027000,15,33,KP
1667581377000,14,21,FL
1667581542000,36,05,RF
1667586515000,20L,28L,RJ
1667587430000,21,33,FL
1667587458000,28,14,SV
1667587606000,14,21,FL
1667587650000,15,20L,GL
1667587695000,20L,15,RJ
1667588324000,17,28,SV
1667588564000,28,17,SV
1667589426000,11,07,CT
1667589722000,17,28,SV
1667589834000,20L,21,RJ
1667594979000,28,17,SV
1667595206000,17R,12,SP
1667596716000,21,14,FL
1667598505000,14,21,FL
1667589842000,28,17,SV
1667589880000,15,26,GL
1667590843000,21,14,FL
1667590984000,20L,11,RJ
1667600946000,15,12,KP
1667601158000,21,14,FL
1667591020000,14,21,FL
1667591310000,15,08,CT
1667591613000,10R,19,GR
1667591873000,15,26,GL
1667592968000,15,05,GL
1667594361000,15,21,GL
1667594596000,17,28,SV
