hora,nova_cabeceira,antiga_cabeceira,aero
1669207440000,15,03,GL
1669208722000,29R,11L,BR
1669166479000,35L,17R,SP
1669168994000,35L,12,SP
1669170806000,15,10R,CT
1669170861000,10R,15,GR
1669180113000,17,10,SV
1669194639000,11R,15,BR
1669194953000,15,05,GL
1669195167000,15,11R,KP
1669195903000,14,32,FL
1669195932000,10,17,SV
1669197350000,35L,30,SP
1669200011000,33,15,CT
1669200471000,17,10,SV
1669200819000,11L,21,BR
1669201055000,33,15,KP
1669201066000,10,17,SV
1669202237000,17,10,SV
1669202425000,10,17,SV
1669208756000,29R,01,BR
1669209030000,17,10,SV
1669223059000,34,16,CF
1669209209000,20L,02R,RJ
1669223179000,17,10,SV
1669204570000,15,03,GL
1669223247000,10,17,SV
1669209835000,10,17,SV
1669223275000,29,11,PA
1669223886000,10R,28L,GR
1669224001000,28L,10R,GR
1669224065000,11,29,PA
1669224101000,10R,28L,GR
1669205205000,11R,16,BR
1669205507000,33,36,CT
1669205590000,15,02,GL
1669224287000,17,10,SV
1669224297000,28L,10R,GR
1669224555000,10R,28L,GR
1669210646000,33,08,KP
1669224604000,29,11,PA
1669224666000,10,17,SV
1669224829000,11,29,PA
1669210809000,20L,21,RJ
1669210876000,33,10,CT
1669226357000,17,10,SV
1669211244000,33,36,KP
1669226413000,29R,12,BR
1669226600000,15,33,CT
1669226885000,10,17,SV
1669227144000,15,05,GL
1669236908000,10,17,SV
1669211385000,21,07,FL
1669237246000,15,21,GL
1669237509000,17,10,SV
1669227683000,33,34,KP
1669227891000,18,12,RF
1669227956000,21,14,FL
1669211434000,33,36,KP
1669228237000,14,21,FL
1669238176000,33,18,KP
1669211480000,14,21,FL
1669238543000,10,17,SV
1669228800000,18,15,RF
1669229072000,17,10,SV
1669211581000,17,10,SV
1669229198000,17R,35R,SP
1669229279000,20L,05,RJ
1669229742000,11L,29R,BR
1669240287000,16,34,CF
1669229816000,10,17,SV
1669229914000,20L,21,RJ
1669211836000,10,17,SV
1669243278000,35,10,SV
1669230328000,17,10,SV
1669243973000,28L,10R,GR
1669212209000,17,10,SV
1669244099000,10,35,SV
1669244471000,15,33,KP
1669244651000,33,15,KP
1669244797000,17,10,SV
1669244991000,15,33,KP
1669232255000,11,13,PA
1669245959000,15,10,KP
1669232260000,10,17,SV
1669232369000,17,10,SV
1669213579000,10,17,SV
1669232555000,15,26,GL
1669232771000,21,14,FL
1669232832000,14,21,FL
1669234069000,10,17,SV
1669234512000,17,10,SV
1669234613000,11R,26,BR
1669213629000,17,10,SV
1669235565000,21,14,FL
1669213791000,33,15,KP
1669236126000,14,21,FL
1669214115000,10,17,SV
1669214874000,17,10,SV
1669216532000,29,11,PA
1669216575000,10,17,SV
1669216701000,17,10,SV
1669217739000,33,10,KP
1669217806000,10,17,SV
1669218200000,21,14,FL
1669218998000,15,21,GL
1669219124000,14,21,FL
1669219163000,15,21,GL
1669219771000,17,10,SV
1669220470000,20L,21,RJ
1669221214000,10,17,SV
1669221467000,28L,10R,GR
1669222653000,11,29,PA
