hora,nova_cabeceira,antiga_cabeceira,aero
1673962180000,35R,17R,SP
1673913729000,20L,02R,RJ
1673917682000,02R,20L,RJ
1673924303000,17,10,SV
1673925038000,10,17,SV
1673972367000,15,18,CT
1673962321000,10,17,SV
1673972774000,33,17,KP
1673973020000,17,10,SV
1673973315000,10,17,SV
1673931276000,10,14,GL
1673931772000,14,10,FL
1673935856000,17,10,SV
1673937417000,35,17,SV
1673941352000,10,35,SV
1673946018000,33,15,CT
1673948187000,15,33,CT
1673948237000,10,24,GL
1673974146000,20L,08,RJ
1673963439000,21,15,FL
1673975345000,10,08,GL
1673951376000,10,08,GL
1673952187000,17,10,SV
1673953667000,10,17,SV
1673963637000,11,13,PA
1673954167000,17,10,SV
1673954488000,10,08,GL
1673954887000,17R,12,SP
1673955287000,10,17,SV
1673959109000,21,14,FL
1673959747000,20L,02R,RJ
1673960016000,20L,21,RJ
1673960018000,17,10,SV
1673960259000,10,17,SV
1673960330000,17,10,SV
1673960412000,33,15,KP
1673960578000,10,17,SV
1673960832000,17,10,SV
1673961069000,14,21,FL
1673978091000,10,02L,SV
1673979881000,11R,34,BR
1673980491000,35,10,SV
1673980556000,10,35,SV
1673980931000,33,15,CT
1673981261000,10R,17,GR
1673981838000,15,33,CT
1673981878000,17R,10R,SP
1673982424000,33,15,CT
1673982655000,18,12,RF
1673983141000,10,08,GL
1673983414000,17,10,SV
1673983486000,15,33,CT
1673983603000,10,17,SV
1673983799000,33,15,CT
1673984296000,17R,35L,SP
1673984351000,17,10,SV
1673984423000,10,20L,GL
1673984519000,02R,20L,RJ
1673985146000,10,17,SV
1673985412000,11R,20C,BR
1673965512000,21,25,FL
1673986962000,17,10,SV
1673987163000,10,17,SV
1673987193000,16,13,CF
1673987952000,17,10,SV
1673988190000,15,33,KP
1673988242000,10,17,SV
1673988372000,35,10,SV
1673988407000,16,12,CF
1673988836000,15,02R,KP
1673988853000,02R,15,RJ
1673989028000,10,21,GL
1673989743000,15,33,CT
1673989801000,10,35,SV
1673990222000,17,10,SV
1673991037000,10,17,SV
1673991333000,17,10,SV
1673991654000,10,17,SV
1673992359000,10,18,SV
1673967591000,18,12,RF
1673992487000,18,10,RF
1673994187000,10,23,GL
1673994212000,11,13,PA
1673994491000,17,10,SV
1673995216000,10,17,SV
1673998330000,20L,02R,RJ
1673999277000,02R,20L,RJ
1673967682000,14,23,FL
1673969313000,21,14,FL
1673969500000,14,21,FL
1673969868000,17R,35L,SP
1673970455000,15,26,CT
1673971495000,15,26,CT
