hora,nova_cabeceira,antiga_cabeceira,aero
1657586731000,02R,20L,RJ
1657588697000,16,34,CF
1657598009000,33,15,GL
1657602243000,15,33,GL
1657611407000,15,33,KP
1657612023000,33,15,KP
1657619205000,15,03,GL
1657620607000,15,27,GL
1657620715000,35L,30,SP
1657621365000,17,10,SV
1657621805000,35L,30,SP
1657621906000,35L,30,SP
1657622304000,15,08,GL
1657622687000,10,17,SV
1657628070000,14,32,FL
1657628982000,33,15,GL
1657629582000,27L,09R,GR
1657629761000,33,16,GL
1657629809000,33,01,KP
1657631834000,27L,16,GR
1657632109000,17,10,SV
1657632385000,18,15,RF
1657632550000,33,01,KP
1657641800000,35L,03,SP
1657642029000,17,10,SV
1657642038000,34,21,CF
1657643007000,10,17,SV
1657633065000,10,17,SV
1657633212000,33,36,CT
1657633421000,11L,14,BR
1657643234000,17,10,SV
1657643658000,10,17,SV
1657634039000,11R,14,BR
1657634400000,29,31,PA
1657635363000,34,16,CF
1657635907000,10,13,SV
1657646542000,21,14,FL
1657646660000,33,36,KP
1657647025000,17,10,SV
1657647123000,33,34,KP
1657647191000,10,17,SV
1657636045000,17,10,SV
1657636230000,10,17,SV
1657636693000,17,10,SV
1657648028000,33,35L,KP
1657648066000,33,03,GL
1657648107000,14,21,FL
1657648214000,17,10,SV
1657648227000,35L,33,SP
1657648560000,15,33,CT
1657648980000,21,14,FL
1657637924000,33,13,KP
1657638680000,33,03,KP
1657655917000,33,15,KP
1657639511000,18,13,RF
1657639810000,10,17,SV
1657649707000,03,21,FL
1657650026000,14,03,FL
1657650568000,10,17,SV
1657650803000,17,10,SV
1657650916000,33,05,GL
1657651606000,21,14,FL
1657656457000,33,16,KP
1657652379000,10,17,SV
1657652774000,33,29,KP
1657652922000,29,33,PA
1657653107000,11R,32,BR
1657653133000,15,33,GL
1657653278000,15,27,GL
1657653403000,14,21,FL
1657656725000,33,30,KP
1657653947000,21,14,FL
1657656855000,10,17,SV
1657656995000,17,10,SV
1657654920000,14,21,FL
1657654993000,17,10,SV
1657657023000,21,14,FL
1657657109000,10,17,SV
1657658450000,14,21,FL
1657659649000,21,14,FL
1657659856000,16,34,CF
1657660049000,15,03,GL
1657662082000,14,21,FL
1657662763000,17R,35R,SP
1657665106000,21,14,FL
1657667075000,33,11,KP
