hora,nova_cabeceira,antiga_cabeceira,aero
1676075135000,10,17,SV
1676076065000,17,10,SV
1676077846000,10,17,SV
1676082103000,33,15,CT
1676082811000,17,10,SV
1676083045000,35,17,SV
1676083501000,10,35,SV
1676085588000,15,28,GL
1676089637000,17,10,SV
1676102392000,15,33,CT
1676104983000,11L,13,BR
1676106210000,35L,17R,SP
1676106351000,10,17,SV
1676113202000,17,10,SV
1676114021000,10,17,SV
1676114068000,20L,02R,RJ
1676114657000,32,25,FL
1676115302000,35,10,SV
1676115703000,15,02,GL
1676116948000,02R,20L,RJ
1676117721000,33,15,CT
1676118168000,17,35,SV
1676118594000,29,33,CT
1676118710000,10,17,SV
1676119455000,33,29,CT
1676119669000,11,27,PA
1676119893000,17,10,SV
1676131900000,10,17,SV
1676131914000,28R,10R,GR
1676120506000,10,17,SV
1676120780000,33,15,KP
1676121054000,20L,02R,RJ
1676133149000,17,10,SV
1676133456000,10,17,SV
1676133564000,03,07,FL
1676121388000,17,10,SV
1676155538000,02R,20L,RJ
1676121596000,29,11,PA
1676122319000,10,17,SV
1676122675000,17,10,SV
1676123041000,10,17,SV
1676123120000,20L,23,RJ
1676123322000,33,01,CT
1676123659000,32,23,FL
1676135046000,28R,13,GR
1676135171000,15,33,CT
1676136717000,32,03,FL
1676137777000,17,10,SV
1676138075000,35L,16,SP
1676138253000,11,29,PA
1676157869000,20L,17R,RJ
1676139199000,35L,30,SP
1676139459000,14,32,FL
1676124491000,20L,23,RJ
1676124669000,03,32,FL
1676158082000,17R,20L,SP
1676124981000,20L,21,RJ
1676140371000,35L,30,SP
1676140420000,11L,29L,BR
1676158562000,20L,02R,RJ
1676158948000,17,10,SV
1676140912000,10,17,SV
1676159762000,02R,20L,RJ
1676141210000,03,14,FL
1676141389000,14,03,FL
1676126154000,32,03,FL
1676126718000,17,10,SV
1676126903000,35L,17,SP
1676127014000,35L,30,SP
1676127067000,35L,17R,SP
1676127086000,32,25,FL
1676142285000,21,14,FL
1676142661000,14,21,FL
1676127402000,10,17,SV
1676127736000,35L,16,SP
1676127739000,35L,16,SP
1676127742000,35L,17,SP
1676127756000,35L,02,SP
1676144784000,17R,35L,SP
1676144997000,21,23,FL
1676145074000,17,10,SV
1676145353000,03,14,FL
1676145364000,14,03,FL
1676145408000,10,17,SV
1676127864000,35L,19,SP
1676128113000,35L,16,SP
1676128304000,16,13,CF
1676128465000,35R,17,SP
1676146629000,16,09,CF
1676147651000,17,10,SV
1676148668000,28L,35L,GR
1676149005000,21,14,FL
1676149908000,10,17,SV
1676150351000,10R,28L,GR
1676150441000,15,33,KP
1676152196000,17,10,SV
1676152307000,14,21,FL
1676152333000,33,15,GL
1676152467000,10,17,SV
1676153742000,17,10,SV
1676153972000,10,17,SV
