hora,nova_cabeceira,antiga_cabeceira,aero
1668781927000,15,26,CT
1668782184000,11,13,PA
1668767541000,17R,07,SP
1668768226000,15,21,GL
1668782623000,10,17,SV
1668768704000,15,08,GL
1668769745000,11L,15,BR
1668729912000,17,10,SV
1668730884000,14,07,FL
1668731105000,10,17,SV
1668731283000,14,07,FL
1668732846000,21,14,FL
1668733297000,14,21,FL
1668733365000,15,02,GL
1668733442000,29,15,CT
1668770494000,15,33,KP
1668770797000,32,07,FL
1668770896000,15,04,KP
1668733709000,15,29,CT
1668733811000,17,10,SV
1668771254000,15,08,GL
1668771261000,32,03,FL
1668735172000,10,17,SV
1668783136000,16,26,CF
1668783280000,15,33,CT
1668783879000,21,14,FL
1668743265000,17,10,SV
1668760249000,10,17,SV
1668762819000,02R,20L,RJ
1668763111000,32,14,FL
1668764093000,14,32,FL
1668765986000,32,14,FL
1668773198000,20L,02R,RJ
1668774144000,10,12,SV
1668774310000,35,10,SV
1668775492000,03,32,FL
1668767028000,03,32,FL
1668784106000,14,21,FL
1668775618000,20L,12,RJ
1668775723000,15,33,KP
1668784273000,21,14,FL
1668775853000,21,03,FL
1668776001000,10,35,SV
1668776049000,15,17,KP
1668784584000,15,17,KP
1668776730000,17,10,SV
1668776863000,10,17,SV
1668776878000,15,18,CT
1668784671000,14,21,FL
1668786639000,21,14,FL
1668777379000,14,21,FL
1668777724000,17,10,SV
1668778489000,10,17,SV
1668778948000,21,14,FL
1668779050000,15,18,KP
1668793804000,17,10,SV
1668794964000,28,17,SV
1668795099000,21,07,FL
1668795179000,15,18,KP
1668795264000,14,21,FL
1668786850000,14,21,FL
1668796247000,17,28,SV
1668796287000,21,07,FL
1668780181000,14,21,FL
1668780207000,15,20L,KP
1668780242000,20L,15,RJ
1668780306000,17,10,SV
1668780446000,10,17,SV
1668780675000,17,10,SV
1668780714000,10,12,SV
1668796616000,14,21,FL
1668797023000,21,14,FL
1668787119000,21,14,FL
1668797376000,15,23,GL
1668797479000,14,21,FL
1668788002000,15,21,GL
1668798051000,28,17,SV
1668789011000,14,21,FL
1668798518000,11R,14,BR
1668789190000,15,17,KP
1668789705000,15,26,CT
1668806439000,14,21,FL
1668789710000,16,12,CF
1668806869000,17R,12,SP
1668789972000,15,21,GL
1668807057000,21,14,FL
1668800489000,15,26,CT
1668800728000,17,28,SV
1668800905000,28,17,SV
1668789992000,15,16,GL
1668808328000,14,21,FL
1668790620000,35,10,SV
1668809014000,29L,11L,BR
1668811282000,15,18,CT
1668812157000,15,18,CT
1668812939000,14,13,FL
1668813723000,21,14,FL
1668814519000,11L,29L,BR
1668815910000,14,07,FL
1668815994000,17,28,SV
1668802217000,03,14,FL
1668802348000,17R,21,SP
1668803486000,21,14,FL
1668803876000,17,28,SV
1668804256000,20L,21,RJ
1668804341000,28,17,SV
1668790732000,10,35,SV
1668791200000,15,26,CT
1668791425000,15,13,GL
1668791860000,17,10,SV
1668791906000,10,17,SV
1668792181000,17,10,SV
1668792339000,10,17,SV
1668792813000,15,13,GL
