hora,nova_cabeceira,antiga_cabeceira,aero
1680093927000,35R,16,SP
1680093947000,10,17,SV
1680094091000,17,10,SV
1680094317000,10,17,SV
1680094427000,11L,05,BR
1680094967000,32,25,FL
1680095547000,17,10,SV
1680095834000,10,17,SV
1680096351000,17,10,SV
1680096413000,11L,32,BR
1680052439000,17,10,SV
1680054563000,10,17,SV
1680054814000,32,15,FL
1680054969000,15,32,CT
1680067410000,28R,10L,GR
1680067791000,10L,28R,GR
1680096863000,32,05,FL
1680096925000,11L,10,BR
1680096944000,33,15,KP
1680098172000,10,17,SV
1680080541000,35L,17L,SP
1680081225000,02R,20L,RJ
1680084422000,35L,17,SP
1680085364000,15,26,GL
1680085370000,15,26,GL
1680099563000,18,21,RF
1680099814000,03,32,FL
1680100030000,32,03,FL
1680100760000,17,10,SV
1680100970000,10,17,SV
1680087971000,15,03,GL
1680088435000,11L,13,BR
1680101481000,20L,02R,RJ
1680089202000,17,10,SV
1680102098000,17,10,SV
1680089583000,35R,12,SP
1680089693000,10,17,SV
1680090556000,15,26,GL
1680102640000,20L,05,RJ
1680091103000,17,10,SV
1680091292000,10,17,SV
1680103148000,20L,21,RJ
1680091603000,15,03,GL
1680092153000,35L,16,SP
1680103465000,10,17,SV
1680103580000,28L,10R,GR
1680092628000,29,11,PA
1680104474000,35L,16,SP
1680093367000,17,10,SV
1680105457000,17,10,SV
1680105931000,32,05,FL
1680106031000,10,17,SV
1680106957000,15,26,GL
1680107178000,33,35,KP
1680107787000,33,15,KP
1680108244000,14,32,FL
1680108569000,18,21,RF
1680109010000,17,10,SV
1680109190000,10,17,SV
1680120941000,17,10,SV
1680120960000,11R,16,BR
1680121158000,21,32,FL
1680121561000,32,21,FL
1680122183000,10,17,SV
1680122781000,17R,12,SP
1680110216000,32,14,FL
1680111252000,28L,16,GR
1680111398000,17,10,SV
1680111599000,10,17,SV
1680111635000,17R,35R,SP
1680112278000,11R,21,BR
1680123388000,11,29,PA
1680123938000,15,33,KP
1680124068000,33,15,KP
1680124217000,15,33,KP
1680124651000,10R,28L,GR
1680124689000,15,21,GL
1680126051000,15,17,KP
1680112577000,17,10,SV
1680114457000,10,17,SV
1680127300000,17,10,SV
1680127707000,10,17,SV
1680128759000,17,10,SV
1680115943000,17L,28L,SP
1680117529000,28L,17L,GR
1680117676000,33,11,KP
1680118066000,15,26,GL
1680118225000,33,08,KP
1680118440000,15,09,GL
1680129672000,10,17,SV
1680130314000,17,10,SV
1680130547000,15,08,GL
1680130949000,20L,21,RJ
1680132009000,33,15,CT
1680132850000,35L,17R,SP
1680133257000,33,15,KP
1680118728000,17,10,SV
1680118936000,33,12,KP
1680119138000,11,15,CT
1680119237000,10,17,SV
1680119471000,15,11,CT
1680120052000,15,08,CT
1680120270000,33,15,KP
1680120331000,35,10,SV
1680120439000,10,35,SV
