hora,nova_cabeceira,antiga_cabeceira,aero
1682487907000,17,10,SV
1682488401000,32,14,FL
1682489398000,10,17,SV
1682495657000,17,10,SV
1682497012000,33,15,CT
1682499178000,15,26,GL
1682499835000,10,17,SV
1682499964000,35L,17R,SP
1682500458000,10R,16,GR
1682502060000,18,06,RF
1682502297000,11,29,PA
1682502510000,15,21,GL
1682505289000,15,08,GL
1682506079000,17,10,SV
1682506931000,15,08,GL
1682507177000,10,17,SV
1682508001000,15,34,KP
1682509291000,11L,02,BR
1682510941000,17,10,SV
1682511163000,15,26,GL
1682511934000,10,17,SV
1682512095000,17,10,SV
1682512872000,10,17,SV
1682514386000,15,16,KP
1682518381000,34,16,CF
1682519562000,11R,06,BR
1682514940000,15,25,KP
1682515215000,17,10,SV
1682515528000,16,13,CF
1682515649000,10,17,SV
1682519740000,15,08,GL
1682519965000,17,10,SV
1682515866000,17,10,SV
1682515892000,15,18,KP
1682520233000,29,11,PA
1682516456000,32,03,FL
1682516688000,35R,05,SP
1682516755000,10,17,SV
1682520970000,10,17,SV
1682517109000,33,18,KP
1682521892000,15,25,GL
1682522026000,28L,10R,GR
1682522448000,21,08,FL
1682523303000,17,10,SV
1682523824000,10,17,SV
1682530826000,32,07,FL
1682531301000,33,29,CT
1682531519000,17,10,SV
1682524673000,17,10,SV
1682467481000,29,11,PA
1682524805000,20L,02R,RJ
1682524878000,15,03,GL
1682524981000,10,17,SV
1682531983000,15,21,GL
1682532177000,15,26,GL
1682532286000,10,17,SV
1682526497000,15,21,GL
1682533576000,32,31,FL
1682526721000,18,09,RF
1682472578000,02R,20L,RJ
1682527256000,17,10,SV
1682527405000,11L,08,BR
1682527452000,10,17,SV
1682527587000,15,11L,GL
1682535286000,33,36,KP
1682535620000,33,36,KP
1682546535000,17,10,SV
1682535977000,03,32,FL
1682537423000,17,10,SV
1682529707000,28L,06L,GR
1682530236000,29,33,CT
1682530399000,32,07,FL
1682546782000,10,17,SV
1682547339000,14,32,FL
1682538133000,10,17,SV
1682550084000,33,15,GL
1682538767000,10R,28L,GR
1682539193000,17,10,SV
1682539227000,32,07,FL
1682551929000,14,07,FL
1682540564000,35L,05,SP
1682540670000,15,21,GL
1682540894000,10,17,SV
1682540975000,33,15,KP
1682542040000,33,34,KP
1682542129000,28L,10R,GR
1682542451000,11R,14,BR
1682542614000,35L,30,SP
1682542663000,15,21,GL
1682543889000,16,34,CF
1682544805000,15,03,GL
1682545914000,15,08,GL
1682546271000,20L,16,RJ
1682546439000,20L,16,RJ
