hora,nova_cabeceira,antiga_cabeceira,aero
1659486983000,17R,09R,SP
1659487008000,09R,17R,GR
1659489872000,32,14,FL
1659518768000,02R,20L,RJ
1659519426000,11L,07,BR
1659519909000,10,08,GL
1659520409000,17R,14,SP
1659521372000,20L,02R,RJ
1659523164000,10,21,GL
1659532203000,17,10,SV
1659532977000,11L,04,BR
1659533069000,10,17,SV
1659523168000,10,08,GL
1659533222000,03,08,FL
1659523363000,02R,20L,RJ
1659523532000,10,08,GL
1659533570000,33,15,CT
1659524729000,15,18,KP
1659533975000,17,10,SV
1659533992000,10,21,GL
1659534008000,33,18,CT
1659534077000,10,17,SV
1659534150000,03,32,FL
1659534295000,15,16,KP
1659535133000,17,10,SV
1659535459000,32,03,FL
1659535661000,10,17,SV
1659536441000,17,10,SV
1659536798000,32,07,FL
1659536927000,03,32,FL
1659536947000,10,17,SV
1659537049000,20L,02R,RJ
1659537190000,32,03,FL
1659543165000,10,17,SV
1659543640000,33,18,CT
1659545342000,33,15,CT
1659546060000,16,09,CF
1659538507000,15,33,CT
1659546968000,17,10,SV
1659524889000,17,10,SV
1659547716000,17R,16,SP
1659539076000,15,09R,KP
1659539110000,09R,15,GR
1659547797000,15,17R,KP
1659539458000,17,10,SV
1659539458000,03,07,FL
1659539800000,10,17,SV
1659539992000,32,03,FL
1659540334000,03,32,FL
1659547832000,33,36,CT
1659547832000,10,17,SV
1659548186000,03,32,FL
1659548523000,32,03,FL
1659540677000,17,10,SV
1659541146000,15,08,CT
1659548880000,17,10,SV
1659548997000,29,33,CT
1659541381000,03,07,FL
1659541382000,10,17,SV
1659549118000,33,29,CT
1659525892000,10,17,SV
1659549199000,10,17,SV
1659549592000,17,10,SV
1659541931000,17,10,SV
1659542411000,32,03,FL
1659528770000,03,25,FL
1659550682000,14,16,FL
1659550764000,32,13,FL
1659551426000,10,17,SV
1659551926000,17,10,SV
1659553035000,10,17,SV
1659553386000,17,10,SV
1659553634000,10,16,GL
1659553897000,03,07,FL
1659553949000,03,07,FL
1659556551000,10,17,SV
1659556883000,17,10,SV
1659530783000,17,10,SV
1659557541000,15,33,KP
1659558296000,15,02C,CT
1659558303000,32,33,FL
1659558329000,17R,12,SP
1659554253000,10,17,SV
1659554257000,15,12,KP
1659554623000,17,10,SV
1659555206000,32,03,FL
1659555242000,10,17,SV
1659555590000,10,16,GL
1659555616000,15,18,KP
1659555905000,15,33,CT
1659555925000,17,10,SV
1659556305000,18,15,RF
1659558659000,15,33,KP
1659559316000,10,08,GL
1659559527000,17R,07,SP
1659559528000,17R,15,SP
1659556532000,03,32,FL
1659556546000,11L,14,BR
1659560088000,10,03,GL
1659531165000,10,17,SV
1659561513000,10,17,SV
1659531523000,32,03,FL
1659562129000,16,13,CF
1659562373000,10,08,GL
1659562767000,17R,35L,SP
1659562852000,17,10,SV
1659563172000,17R,12,SP
1659563269000,10,17,SV
1659563986000,15,16,KP
1659564270000,17,10,SV
1659564472000,10,17,SV
1659565436000,11,06,PA
1659568859000,11R,14,BR
1659569465000,11L,06L,BR
