hora,nova_cabeceira,antiga_cabeceira,aero
1677629953000,21,14,FL
1677630652000,14,21,FL
1677630709000,33,15,GL
1677633443000,15,33,GL
1677637909000,15,18,KP
1677639748000,18,15,RF
1677644886000,17,10,SV
1677661113000,10,17,SV
1677662277000,15,10,KP
1677662379000,17,15,SV
1677662545000,18,15,RF
1677662647000,02R,20L,RJ
1677663198000,35L,17R,SP
1677664347000,15,21,GL
1677664366000,02R,15,RJ
1677665569000,10,17,SV
1677667746000,15,02R,GL
1677667841000,15,26,GL
1677667928000,15,21,GL
1677668018000,21,14,FL
1677668109000,16,09,CF
1677668680000,33,15,CT
1677670837000,32,21,FL
1677672849000,15,05,KP
1677673385000,32,14,FL
1677673600000,03,32,FL
1677673602000,15,34,GL
1677675013000,32,03,FL
1677675282000,17,10,SV
1677675307000,20L,02R,RJ
1677673740000,15,34,GL
1677700769000,03,14,FL
1677675787000,10,17,SV
1677676235000,15,21,GL
1677678088000,17,10,SV
1677678348000,10,17,SV
1677688378000,29,11,PA
1677700853000,18,16,RF
1677688727000,10,17,SV
1677700978000,17,35,SV
1677701214000,14,03,FL
1677701344000,15,21,GL
1677689809000,32,03,FL
1677701853000,15,20L,GL
1677689980000,17,10,SV
1677690120000,10,17,SV
1677690495000,29L,11R,BR
1677690653000,35L,30,SP
1677680189000,17,10,SV
1677680638000,10,17,SV
1677681455000,28L,10R,GR
1677682152000,17,10,SV
1677682897000,21,32,FL
1677683463000,10,17,SV
1677684062000,32,21,FL
1677684155000,10R,28L,GR
1677684918000,17,10,SV
1677691676000,10R,16,GR
1677692137000,15,26,GL
1677693215000,11,33,CT
1677693768000,17R,35L,SP
1677693782000,17,10,SV
1677694011000,11,29,PA
1677694703000,28L,10R,GR
1677695099000,33,11,CT
1677685431000,10,17,SV
1677685540000,10L,15,GR
1677685802000,33,23,KP
1677685961000,17,10,SV
1677685967000,33,15,KP
1677686162000,10,17,SV
1677695289000,03,32,FL
1677695487000,11R,29L,BR
1677702023000,17R,16,SP
1677695853000,32,03,FL
1677695959000,03,32,FL
1677687260000,03,32,FL
1677687644000,17,10,SV
1677696524000,10,17,SV
1677696730000,32,05,FL
1677702093000,20L,15,RJ
1677696905000,17,10,SV
1677702719000,10,17,SV
1677697566000,32,07,FL
1677702899000,17,10,SV
1677697844000,10,17,SV
1677703242000,15,08,GL
1677698106000,17,10,SV
1677698258000,15,33,CT
1677698391000,15,21,GL
1677698450000,17R,16,SP
1677698563000,14,32,FL
1677703277000,33,12,KP
1677698569000,10,17,SV
1677698703000,35,10,SV
1677703343000,29L,11R,BR
1677698827000,15,17,GL
1677699111000,14,32,FL
1677699642000,33,12,KP
1677703530000,10,17,SV
1677703776000,17,10,SV
1677703829000,15,08,GL
1677704261000,10,17,SV
1677704304000,15,21,GL
1677704307000,17,10,SV
1677704325000,11,06,PA
1677704462000,10R,28L,GR
1677704584000,10,17,SV
1677704675000,17,10,SV
1677704745000,11,13,PA
1677704986000,10,17,SV
1677705176000,15,21,GL
1677705373000,03,14,FL
1677705749000,33,17,KP
1677706019000,14,03,FL
1677706096000,33,34,KP
1677706211000,17R,15,SP
1677706310000,17,10,SV
1677706558000,10,17,SV
1677709805000,11L,06,BR
1677709822000,11R,29L,BR
