hora,nova_cabeceira,antiga_cabeceira,aero
1669082186000,11,29,PA
1669088655000,17,10,SV
1669089956000,11L,21,BR
1669105310000,29,11,PA
1669107921000,35L,17R,SP
1669108903000,10,17,SV
1669109102000,15,03,GL
1669109106000,15,08,GL
1669109117000,15,21,GL
1669119799000,11,29,PA
1669110473000,18,15,RF
1669112763000,02R,15,RJ
1669114256000,17,10,SV
1669121245000,33,15,KP
1669123194000,33,15,CT
1669123993000,10,12,SV
1669123994000,33,21,KP
1669114958000,10,17,SV
1669115207000,11L,34,BR
1669117672000,15,21,GL
1669124009000,33,36,KP
1669124013000,11R,04,BR
1669124043000,10R,16,GR
1669118780000,17,10,SV
1669119567000,10,17,SV
1669119616000,20L,02R,RJ
1669125449000,33,21,KP
1669125735000,17,10,SV
1669127085000,35L,16,SP
1669133787000,17,10,SV
1669134259000,11L,02C,BR
1669127908000,15,08,GL
1669127964000,10,17,SV
1669134444000,10,17,SV
1669135133000,17,10,SV
1669135316000,10,17,SV
1669136318000,10R,16,GR
1669136709000,17,10,SV
1669128629000,17,10,SV
1669128798000,10,12,SV
1669129420000,10,17,SV
1669136829000,16,09,CF
1669136870000,10,17,SV
1669137385000,28L,10R,GR
1669138048000,10,11,SV
1669138261000,20R,21,RJ
1669133085000,15,08,GL
1669133419000,35L,30,SP
1669138641000,14,07,FL
1669139560000,17,10,SV
1669141164000,20L,21,RJ
1669142738000,29,33,CT
1669150693000,17,10,SV
1669150882000,15,21,GL
1669150892000,10,17,SV
1669142927000,10,17,SV
1669143473000,03,32,FL
1669143881000,17,10,SV
1669144004000,17R,35L,SP
1669144137000,33,29,CT
1669144451000,32,03,FL
1669145006000,03,32,FL
1669145014000,15,33,KP
1669145063000,10,17,SV
1669145244000,33,15,KP
1669145447000,15,33,KP
1669145817000,17L,21,SP
1669146256000,28L,18,GR
1669146616000,17,10,SV
1669146883000,10,17,SV
1669147271000,32,03,FL
1669147507000,11,33,PA
1669147723000,17,10,SV
1669148030000,10,17,SV
1669148203000,17,10,SV
1669148213000,15,21,GL
1669148361000,10,17,SV
1669148820000,17,10,SV
1669149672000,18,15,RF
1669149798000,10,17,SV
1669152042000,28L,12,GR
1669154836000,11R,32,BR
1669156515000,02R,20L,RJ
1669158770000,35L,17R,SP
1669160476000,17R,35L,SP
1669161483000,15,33,CT
1669161492000,10R,28L,GR
