hora,nova_cabeceira,antiga_cabeceira,aero
1657239663000,17,10,SV
1657239815000,10,17,SV
1657240981000,14,21,FL
1657244351000,35L,17R,SP
1657244754000,20L,02R,RJ
1657244764000,32,14,FL
1657247937000,14,32,FL
1657249054000,32,14,FL
1657251425000,18,16,RF
1657257467000,17,10,SV
1657257860000,18,15,RF
1657271170000,14,32,FL
1657271294000,02R,20L,RJ
1657271304000,10,17,SV
1657272658000,02R,26,RJ
1657273828000,18,15,RF
1657273956000,15,02R,GL
1657273981000,15,18,KP
1657276925000,15,08,GL
1657277270000,17,10,SV
1657278303000,15,08,GL
1657278359000,10,17,SV
1657284068000,17,10,SV
1657284609000,21,14,FL
1657284665000,15,03,GL
1657284669000,11,13,PA
1657280932000,15,03,GL
1657293569000,21,07,FL
1657285228000,14,21,FL
1657285229000,21,14,FL
1657286241000,14,21,FL
1657282258000,35L,02R,SP
1657282277000,15,18,GL
1657282315000,02R,35L,RJ
1657282343000,11L,10,BR
1657286446000,10,17,SV
1657282922000,21,14,FL
1657294556000,15,18,KP
1657283431000,14,21,FL
1657283624000,11L,13,BR
1657283687000,15,18,CT
1657283896000,14,15,FL
1657287434000,11R,06L,BR
1657294792000,14,07,FL
1657295251000,15,18,CT
1657288588000,35L,12,SP
1657295892000,14,21,FL
1657295980000,21,14,FL
1657296043000,09R,35,GR
1657289309000,11R,14,BR
1657305428000,11L,02,BR
1657289802000,15,35,KP
1657296129000,14,21,FL
1657296711000,15,18,CT
1657290383000,16,02R,CF
1657290577000,02R,16,RJ
1657290589000,17,10,SV
1657297513000,17R,35L,SP
1657290938000,10,17,SV
1657291115000,17,10,SV
1657291246000,10,17,SV
1657306658000,17,10,SV
1657306825000,21,14,FL
1657306901000,14,21,FL
1657307011000,10,17,SV
1657307184000,15,05,GL
1657291626000,15,08,GL
1657291810000,15,01,KP
1657291885000,20L,02R,RJ
1657298817000,15,07,GL
1657292299000,02R,20L,RJ
1657292361000,14,13,FL
1657292627000,17,10,SV
1657292654000,14,33,FL
1657293002000,35L,17,SP
1657308033000,11,26,PA
1657308415000,17R,35,SP
1657308644000,18,16L,RF
1657293149000,10,17,SV
1657293246000,35L,12,SP
1657308855000,15,27,GL
1657299702000,15,26,CT
1657309522000,15,07,GL
1657300379000,17,10,SV
1657310017000,21,14,FL
1657310030000,17,10,SV
1657300488000,10,17,SV
1657310593000,14,21,FL
1657310714000,10,17,SV
1657300705000,14,07,FL
1657310801000,21,14,FL
1657310805000,17,10,SV
1657301074000,17,10,SV
1657311008000,10,17,SV
1657311180000,14,21,FL
1657311444000,17,10,SV
1657317565000,17,10,SV
1657317822000,10,17,SV
1657318392000,18,12,RF
1657319250000,09R,30,GR
1657320285000,17R,09R,SP
1657320716000,21,14,FL
1657323068000,11,13,PA
1657324012000,21,07,FL
1657324562000,14,21,FL
1657313237000,10,17,SV
1657316609000,18,12,RF
1657316722000,14,07,FL
1657317219000,21,14,FL
1657317356000,14,21,FL
1657301314000,10,17,SV
1657301317000,18,16L,RF
1657301679000,10,12,SV
1657302156000,15,21,GL
1657302190000,20L,02R,RJ
1657302557000,15,36,CT
1657302645000,17,12,SV
1657303459000,18,17R,RF
1657303649000,10,12,SV
1657303674000,17R,18,SP
1657303884000,15,07,GL
1657304353000,10,12,SV
